trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,segment_size,segment_count,message_count,topic_schedule_name,leadin_policy,leadin_token_count,tail_policy,actual_tail_token_count_mean,token_filter_name,total_forced_rank_count,total_forced_prefix_token_count,total_full_message_token_count,total_full_message_character_count,exact_recovery,generation_seconds,recovery_seconds,forced_prefix_mean_log_probability_mean,forced_prefix_repetition_mean,forced_prefix_punctuation_fraction_mean,forced_prefix_artifact_count_mean,full_message_mean_log_probability_mean,full_message_repetition_mean,full_message_punctuation_fraction_mean,full_message_artifact_count_mean,model_repo_id,model_filename,model_path_relative,notes
segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__101c2ff265,segmented_hex_single_topic_sentence_tail_filtered,paper_sha256_hex_000,sha256_hex,sha256_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,32.375,safe_text_filter_v1,64,64,323,1494,True,36.3422341550031,27.36714615797973,-4.886959524484617,0.0625,0.0385912698412698,0.25,-1.554070663288199,0.1817655103286342,0.0287961820367064,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__a577c684c6,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,29.125,safe_text_filter_v1,64,64,297,1305,True,25.02808191098302,16.79836470700684,-5.184148530180378,0.015625,0.0215861507444168,0.0,-1.580350135004074,0.1242700351716671,0.0310503954278233,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__9908d84798,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,29.0,safe_text_filter_v1,64,64,360,1369,True,26.715538835982443,17.89906626100128,-5.98795856893641,0.015625,0.0210398092473564,0.0,-1.5370028813827203,0.1913527961290754,0.030781581208141,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__sa__efca693e97,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,32.25,safe_text_filter_v1,64,64,322,1390,True,35.72089119598968,26.98301738801092,-4.977233795668384,0.0,0.0779446138211382,0.25,-1.580712733458186,0.1424061172582922,0.0453834799435035,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__4bec2693fe,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,26.375,safe_text_filter_v1,64,64,275,1192,True,23.77700897399336,16.54334756501339,-5.114170174708397,0.0,0.0717411850601505,0.375,-1.7166717139108636,0.1275215333991614,0.0507276506446181,0.375,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__e0989cc1d2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,31.25,safe_text_filter_v1,64,64,378,1685,True,26.979946464998648,17.8487142199956,-5.637379750061011,0.0,0.0296754587002265,0.0,-1.450256528917286,0.1881118276677487,0.0343434002862611,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__sa__182b2b49b5,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,35.625,safe_text_filter_v1,64,64,349,1574,True,36.550849047001975,26.9323835719988,-5.09240758078206,0.015625,0.0407291686101108,0.0,-1.533546939088908,0.1629055755053959,0.0318138277488525,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d823e6bfc0,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,34.0,safe_text_filter_v1,64,64,336,1476,True,25.62741344999813,16.523776362002536,-5.589017662578252,0.0,0.0320798992673992,0.125,-1.5865674168576973,0.168044983321013,0.037995139055909,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__0270de601e,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,29.5,safe_text_filter_v1,64,64,364,1601,True,26.57197026999347,17.79844269399473,-6.425135578415705,0.015625,0.0230283984223059,0.0,-1.5853618975068706,0.1578191546217916,0.0332838317999404,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__sa__bf30cffbad,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,27.875,safe_text_filter_v1,64,64,287,1237,True,34.58834268499777,26.948084339986963,-4.8299169953039724,0.0,0.0338267543859649,0.125,-1.626558325245968,0.1293564406596043,0.0383406951018898,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__f711721c38,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,27.75,safe_text_filter_v1,64,64,286,1250,True,24.082616358005907,16.511607130007178,-5.722474606236642,0.0,0.0694074852163087,0.25,-1.7123423196999945,0.1191873755880547,0.0539699885448167,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__1850a80cf8,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.625,safe_text_filter_v1,64,64,357,1596,True,26.333978955997736,17.80055516201537,-6.077844317942481,0.015625,0.0174593635531135,0.0,-1.557957880002786,0.1492411966294405,0.0325812767594109,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__single_recipe_long__none__sa__c5cea6a429,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,33.25,safe_text_filter_v1,64,64,330,1414,True,35.851202959005604,26.9280850939831,-5.118608739403726,0.015625,0.0716534579669481,0.125,-1.6262505454672052,0.1589858536894963,0.0401552292193614,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__9cbd2be2e0,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,31.125,safe_text_filter_v1,64,64,313,1378,True,24.936578940985783,16.490419304995157,-4.975515544598422,0.0,0.0535185730015022,0.0,-1.4909763927938826,0.1070142642975304,0.0321810335870252,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__373db3e9b8,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,33.0,safe_text_filter_v1,64,64,392,1762,True,27.450866659994063,17.822237781991134,-6.4260347650396525,0.0,0.0127492355314935,0.0,-1.5846608069621162,0.1524357320719017,0.0300550941385183,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe__91d93db4c4,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,32.333333333333336,safe_text_filter_v1,24,24,121,511,True,13.39515061599377,10.097536487999603,-4.9280908683944,0.0,0.046031746031746,0.3333333333333333,-1.4256116805371122,0.1677332329506242,0.0277796246486747,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__b3d6abbda1,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,31.666666666666668,safe_text_filter_v1,24,24,119,505,True,9.34950144699542,6.154510337997635,-4.385152864294713,0.0,0.0706018518518518,0.3333333333333333,-1.2005443723483735,0.0920631655925773,0.0302076690932671,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__00fb0a83ad,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,39.333333333333336,safe_text_filter_v1,24,24,166,749,True,10.835972159999072,6.636618069001997,-6.156668246512491,0.0,0.0077519379844961,0.0,-1.2667160665861523,0.2283607805425331,0.0356497308245822,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe__75b8431372,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,42.66666666666666,safe_text_filter_v1,24,24,152,689,True,14.393483272993764,10.113753475001433,-5.041766681965519,0.0,0.0155038759689922,0.0,-1.4439360720791254,0.2298039215686274,0.0309297052154195,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__dc88855321,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,45.66666666666666,safe_text_filter_v1,24,24,161,725,True,10.64473081399774,6.161773877000087,-5.142762032712223,0.0,0.0,0.0,-1.1851490044234871,0.1774042950513538,0.0229609914163938,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__c38a005cd2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,26.0,safe_text_filter_v1,24,24,126,552,True,9.56809542499832,6.6172927749939845,-6.930764110559445,0.0,0.0182957393483709,0.0,-1.744291687681946,0.1784188034188034,0.0276315323628679,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe__a9beef99dd,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,36.333333333333336,safe_text_filter_v1,24,24,133,591,True,13.737050578005435,10.104723356998877,-5.301775421454124,0.0,0.0336495031616982,0.0,-1.6045909349919505,0.1943152454780361,0.0263494564751818,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__660a26c453,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,25.33333333333333,safe_text_filter_v1,24,24,100,452,True,8.779505343001802,6.149826502005453,-5.704812525139368,0.0,0.0256410256410256,0.0,-1.8799668323403005,0.1188113260442949,0.0356800122016319,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__ee34841fc4,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,35.333333333333336,safe_text_filter_v1,24,24,154,681,True,10.501619310991371,6.628609585008235,-5.683064262793159,0.0,0.0177404295051353,0.0,-1.3362466287820276,0.2245485048331282,0.0364513201037243,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe__58ebbdad87,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,25.33333333333333,safe_text_filter_v1,24,24,100,434,True,12.765763849005452,10.104902315004438,-5.987528612752244,0.0,0.0208333333333333,0.0,-1.8303283788921303,0.1025958312709674,0.0279620310551966,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__f6d2065ca8,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,29.33333333333333,safe_text_filter_v1,24,24,112,474,True,9.17123508900113,6.137823138997192,-5.333080136041423,0.0,0.0283068783068783,0.0,-1.4779225018160025,0.0867922926746456,0.0290091981745525,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__717d8710a6,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,27.33333333333333,safe_text_filter_v1,24,24,130,584,True,9.72303901000123,6.61149652399763,-5.706560181816123,0.0,0.0172113289760348,0.0,-1.5476533166111217,0.1788710907704042,0.0386641286226843,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__single_recipe_long__none__safe__05150bd0cc,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,30.666666666666668,safe_text_filter_v1,24,24,116,529,True,13.34426471399638,10.199379452002177,-4.660813706798634,0.0,0.0534534534534534,0.0,-1.4553665873077073,0.1482793046746535,0.0329264969225939,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__e140facbc3,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,33.666666666666664,safe_text_filter_v1,24,24,125,511,True,9.762945706999744,6.2374322790055885,-4.656697488843238,0.0,0.0604375804375804,0.0,-1.3602722973761197,0.1902329749103942,0.0408054131044034,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__bc72ae9b57,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.33333333333333,safe_text_filter_v1,24,24,133,624,True,10.037289153995516,6.724376345991914,-5.88960466115325,0.0,0.0263157894736842,0.0,-1.5200465510178365,0.174860282277162,0.0227755390308823,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__1fadcc652d,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_000,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,36.0,safe_text_filter_v1,64,64,352,1531,True,36.81553228400298,27.04174040399812,-4.639598884262484,0.0,0.0374112589869551,0.125,-1.3906340619143769,0.1777170342419031,0.0331094474116341,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__403f031cb5,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_000,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,35.625,safe_text_filter_v1,64,64,349,1441,True,26.05189306300599,16.522555782008567,-4.569315168333557,0.015625,0.1053206914487402,0.375,-1.2850546399269709,0.1311763660332973,0.0482009936276252,0.375,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
