source_stage,runtime_scope,model_id,protocol_variant,hardware_id,outcome,analysis_unit,mean,standard_deviation,median,n_payloads,bootstrap_resamples_requested,ci_low,ci_high,bootstrap_resamples_valid,confidence_level
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.7379654225417958,1.124027588720207,4.186758137497236,48,2000,3.422303989241724,4.059584060915858,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.6581480665548347,1.04290619276855,3.888552831544075,48,2000,3.3608198929096034,3.9629708376657318,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,7.434911154380946,2.5685096676201615,8.412086664218805,48,2000,6.714681918205437,8.16325685074644,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,2.8748243902657125,1.0093194200717868,3.0408223529957468,480,2000,2.7853859386192106,2.9655926575269813,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,6.7768046241243916,2.284798497442177,7.580337142004282,480,2000,6.572161538081514,6.983037245425173,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,8.89658774198142,3.0437188585824884,9.947617653000634,480,2000,8.620049118681028,9.172712942407708,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.236749642650102,1.1207817660860393,3.2388331455003936,240,2000,3.0994507252296475,3.377011333344456,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,15.946739480467174,9.253602803890924,14.217923932985286,240,2000,14.851058229606743,17.084689766118018,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,16.093000481031535,9.079252761711704,13.988453095967998,240,2000,15.020401716488847,17.211354635391604,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,2.646064162860663,0.73198407104761,2.882034408481559,480,2000,2.5799150095299215,2.712071159398309,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.5326785056721444,1.1503752579591011,3.938197069510352,480,2000,3.430494665146859,3.6375011997629247,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,4.558654371573781,1.5491667486784597,5.098711697006365,480,2000,4.421403252000123,4.6993369606833335,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,1.762065216279128,0.508075066716186,1.7744142234732865,240,2000,1.6985794431728451,1.8262551310434627,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,10.478638260771307,5.759479069621462,9.441904655002872,240,2000,9.81047632275927,11.196281384073636,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,10.860391682223781,6.226521247526427,9.62378354901739,240,2000,10.076255745087538,11.663798750314749,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.595876164680279,1.0395412946198068,3.7495135355129605,480,2000,3.501004144403517,3.691633063929809,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,7.480453902087357,2.6228319100586504,8.443357521988219,480,2000,7.243039678049223,7.7146037551919555,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,9.847210065307566,3.4784726343350676,11.100511520489817,480,2000,9.538129939775962,10.155732668071508,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,3.4276154330605397,1.1808572832275344,3.5436517005000496,240,2000,3.2848063091258823,3.5751048683256337,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,12.277049370204017,7.034641090352973,12.09726635448169,240,2000,11.449486495311728,13.133707996395882,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,encoding_seconds,payload,11.887774994469995,6.114677932925163,12.187222426509834,240,2000,11.136018498228207,12.657784856692434,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,4.310135086567495,1.6979288174302445,4.442835090948696,48,2000,3.84871777616709,4.802513669860892,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,4.343597564667906,1.722864764814197,4.463030110216509,48,2000,3.876505699166958,4.844393985147199,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,4.119588640767789,1.638419425712551,4.244232980280988,48,2000,3.6819377894859633,4.589611228798998,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.401989210655908,0.34769404446596225,1.420175925755757,48,2000,1.3041877303792717,1.5029182813724067,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.0200054323607524,0.9003325256698259,3.4176435027329717,48,2000,2.769841752052116,3.2754672952126382,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.7147847017349704,0.33222881683711425,1.7995319644833216,48,2000,1.6191511234506986,1.8152110989832788,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,2.9528891892932734,0.8237385443229165,3.2916982355091022,48,2000,2.724758085845891,3.186711671146773,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.4660835442743216,0.3222540313212666,1.546964106761152,48,2000,1.3737307199025357,1.5569007877091128,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,2.8466504583326846,0.8774134328453457,3.196390322991647,48,2000,2.599908656307737,3.092841624309873,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.262281425301929,0.33963599272620937,1.2992074104840867,480,2000,1.232040757637645,1.2925808656355608,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,2.891576483208276,0.8892680318826065,3.269934785013902,480,2000,2.8108402157543924,2.9716151112517233,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.706926459485961,1.1880015959354189,4.220149726999807,480,2000,3.599865909222112,3.81481939850521,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.5129305769212806,0.4147326134426755,1.5349101335013984,240,2000,1.4627614850914232,1.5651685027919333,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.7942315884434112,1.5127541694926132,3.8891584510274697,240,2000,3.6086753088510735,3.980579732094723,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.792922915485057,1.533756158663896,3.669725814514095,240,2000,3.601221257137977,3.984180709362187,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.4451642689832929,0.33098510819958404,1.5431124585156795,480,2000,1.4151937456240344,1.4754542243281579,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,2.701485070912895,0.8288049533763574,3.0375986315048067,480,2000,2.6278159261985836,2.776702761558249,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.4450274265784175,1.111764104362892,3.8946559574978896,480,2000,3.3469160124442108,3.54607296046661,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.4201367831414244,0.3737986251774207,1.4276376160123618,240,2000,1.373145324665505,1.4680926318665055,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.7255810011428063,1.4735065396151996,3.8177703514811583,240,2000,3.5429308492458524,3.90958903994785,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.748184300937161,1.510478666565868,3.5837585020344704,240,2000,3.5608165493034356,3.937723366747805,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.4078726131687895,0.3212057650440581,1.4713563569966936,480,2000,1.3789798320711801,1.4370771995175953,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,2.8058099417456104,0.8712079838620562,3.1802044219948584,480,2000,2.7275990243477586,2.8841994459032003,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.5876254896164026,1.1606011267798892,4.086856268011616,480,2000,3.4841516320742296,3.6932255180443083,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,1.4469850879619723,0.3937549825237769,1.476879297508276,240,2000,1.398567462161127,1.4974685704623303,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.5936890562027353,1.4247643379074453,3.7040212235297076,240,2000,3.4167410149251793,3.77494047557953,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.5924533112688852,1.4389058858016306,3.5061981235048734,240,2000,3.4136287216623167,3.7749905795988523,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.944159034955936,1.559135518038028,4.06149067609063,48,2000,3.5236591793949272,4.394350377086427,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,4.083408758435326,1.6258428658854576,4.187699339998289,48,2000,3.6447159203380335,4.553965135974713,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,recovery_seconds,payload,3.781893609681378,1.5022985946832588,3.9451654520512833,48,2000,3.38044634252049,4.2120451985964,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,4.310167985573066,1.697934380824053,4.442867612155775,48,2000,3.8487493238632475,4.8025483930346216,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,4.343629987499078,1.7228708159671597,4.463062674399804,48,2000,3.8765363553940393,4.844428689373658,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,4.119621460930678,1.6384256357266296,4.244267685444356,48,2000,3.6819693153990176,4.5896455773367,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.5498964134155053,0.8412627151467309,2.5523515484819654,48,2000,2.3118944879494845,2.7963188777218875,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.0201535278332208,0.9003770319119894,3.417815930719371,48,2000,2.76997529073166,3.2756306935536634,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.7788791787570517,0.6864800310386672,3.026721849979367,48,2000,2.5826504067481437,2.9839409738630973,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.9530314251824166,0.8237798303538431,3.2918604035075987,48,2000,2.7248863512732595,3.1868674025724424,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.9755361437637475,0.8187374945110972,3.189355234761024,48,2000,2.7427232075904007,3.212013032034656,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.8467978603111987,0.8774555060174518,3.1965435507445363,48,2000,2.6000423777817407,3.093003262728886,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.4213158566877,0.821024243764656,2.534796773499693,480,2000,2.3484541679485487,2.495448083184709,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.8917299477610263,0.8893087340481967,3.2701257740263827,480,2000,2.810989259729184,2.971771573971288,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.7071143470344396,1.1880549883282987,4.22039409649733,480,2000,3.600049317098571,3.815013792324098,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,1.5129647631460101,0.41474018040399974,1.5349447259941371,240,2000,1.4627948813135148,1.5652034921813536,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.7942663548982334,1.5127617432107006,3.889192211543559,240,2000,3.6087104859416863,3.980615919620395,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.792958291864488,1.5337622957749806,3.6697568640083773,240,2000,3.601255622519408,3.984216404495904,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.5132064629792996,0.6899048296583643,2.732283687480958,480,2000,2.4512047939834565,2.5753031981984695,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.701641364892324,0.8288498667602062,3.03779345699877,480,2000,2.6279667904620143,2.7768615374062513,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.445216218243756,1.1118229558368982,3.894836850988213,480,2000,3.347099056271697,3.5462642310374046,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,1.4201702907648723,0.37380554791429355,1.4276731130084954,240,2000,1.3731775721090314,1.468126575427262,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.725612663054926,1.4735126735010455,3.8178021229832666,240,2000,3.5429622311852045,3.909621606243636,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.7482170701445283,1.5104847264910817,3.5837869840324856,240,2000,3.5608483168742167,3.93775630432225,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.906426360140904,0.8127167538378773,3.0927521945122862,480,2000,2.832784723456627,2.9808706535278557,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,2.8059592085370846,0.8712485968043087,3.1803656069823774,480,2000,2.7277460836821454,2.8843516102840856,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.5878067105767815,1.160653670027758,4.087061784506659,480,2000,3.4843259064339374,3.693411555306193,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,1.4470170912093938,0.39376183986253654,1.4769123755104374,240,2000,1.3985984599299779,1.4975018518517664,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.593721496688886,1.4247712753035073,3.7040532330283895,240,2000,3.4167738183584153,3.774973480620459,2000,0.95
primary_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.5924860853316205,1.4389124759020824,3.5062279680132633,240,2000,3.4136604259804244,3.775024834019347,2000,0.95
robustness_v2,robustness_decode,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.944159034955936,1.559135518038028,4.06149067609063,48,2000,3.5236591793949272,4.394350377086427,2000,0.95
robustness_v2,robustness_decode,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,4.083408758435326,1.6258428658854576,4.187699339998289,48,2000,3.6447159203380335,4.553965135974713,2000,0.95
robustness_v2,robustness_decode,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,decoding_seconds,payload,3.781893609681378,1.5022985946832588,3.9451654520512833,48,2000,3.38044634252049,4.2120451985964,2000,0.95
ablation_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.289900557016471e-05,5.891181028125294e-06,3.412245738815267e-05,48,2000,3.128973554062574e-05,3.455504062481247e-05,2000,0.95
ablation_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.242283117174587e-05,6.306432915128662e-06,3.369814261176198e-05,48,2000,3.070553584893188e-05,3.422517841524108e-05,2000,0.95
ablation_v2,trial,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.282016288923967e-05,6.74998768792623e-06,3.37114555198729e-05,48,2000,3.09369170243734e-05,3.472809967585703e-05,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.1479072027595976,0.4947151995381861,1.1580582857422996,48,2000,1.0079391894058063,1.293928100693438,2000,0.95
multilingual_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00014809547246840554,4.612844818324198e-05,0.00016064675583027377,48,2000,0.00013489389768134394,0.0001609286518487089,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.0640944770220813,0.3571560845501286,1.1905662289937027,48,2000,0.9618659029266079,1.1681576097751076,2000,0.95
multilingual_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0001422358891431802,4.3204165258747504e-05,0.0001546135172248997,48,2000,0.00012985170481740708,0.0001547165051609332,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.509452599489426,0.4982936410918032,1.630660481241648,48,2000,1.366923758209926,1.653967725346562,2000,0.95
multilingual_v2,trial,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.0001474019785139604,4.5995006032720624e-05,0.00015432150394179,48,2000,0.00013457185115535876,0.00016030696019694873,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.1590344313857712,0.4832726720166611,1.2268719080020674,480,2000,1.1161594758745452,1.2034196639622603,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00015346455274993973,4.743759531870169e-05,0.0001550235174363479,480,2000,0.00014908120004292221,0.00015788127571035875,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,0.00018788754847869535,6.331369373035405e-05,0.00019071150745730847,480,2000,0.00018194348062932142,0.00019394603626549288,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,nonseg_hex_nibble_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.4186224729646866e-05,9.443605429275397e-06,3.5072502214461565e-05,240,2000,3.304265355533005e-05,3.538669874314277e-05,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.476645482199392e-05,1.1386062490387287e-05,3.529850800987333e-05,240,2000,3.3371867687792476e-05,3.6261426488037456e-05,2000,0.95
primary_v2,trial,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,3.537637943130297e-05,1.0949893195342471e-05,3.90799978049472e-05,240,2000,3.409467201589802e-05,3.685290262790773e-05,2000,0.95
primary_v2,trial,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,inverse_transcode_seconds,payload,1.068042193996007,0.36049014907902294,1.182083452004008,480,2000,1.0357262413068233,1.100383181308163,2000,0.95
