source_type,source_id,payload_name,cover_prompt_name,alphabet_size,baseline_mode,character_count,token_count,line_count,whitespace_fraction,punctuation_fraction,digit_fraction,alphabetic_fraction,unique_token_fraction,repeated_token_fraction,mean_token_log_probability,median_token_log_probability,mean_generated_rank,p95_generated_rank,fraction_rank_le_16,fraction_rank_le_64,result_directory,prompt_family,prompt_length_characters,prompt_length_tokens,trial_id,condition_name,prompt_name,segment_index,token_filter_name,tail_policy,contains_backtick,contains_bracket_placeholder,contains_url_fragment,contains_latex_fragment,contains_html_fragment,contains_markdown_heading,artifact_count_total,payload_class,protocol_variant,representation_name,contains_markdown_emphasis,contains_separator_line,notes
rankcloak,rankcloak_11,sha256_public_test_string,recipe_long_specific,32.0,,337,103,3,0.1780415430267062,0.0267062314540059,0.0,0.7922848664688428,0.8737864077669902,0.1262135922330097,-4.962647995621179,-4.779561520283307,14.019417475728156,26.89999999999999,0.5922330097087378,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_12,sha256_public_test_string,biology_long_specific,32.0,,401,103,15,0.1296758104738154,0.14214463840399,0.0,0.7281795511221946,0.7766990291262136,0.2233009708737864,-4.982680386193247,-4.956995396289361,14.019417475728156,26.89999999999999,0.5922330097087378,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_13,sha256_public_test_string,car_buying_long_specific,32.0,,364,103,5,0.1373626373626373,0.1043956043956044,0.0054945054945054,0.7417582417582418,0.9029126213592232,0.0970873786407766,-5.329313877411543,-5.121142452049838,14.019417475728156,26.89999999999999,0.5922330097087378,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_14,sha256_public_test_string,forum_reply,32.0,,526,103,5,0.155893536121673,0.0456273764258555,0.0114068441064638,0.7870722433460076,0.8446601941747572,0.1553398058252427,-4.931394846320324,-4.954339250916085,14.019417475728156,26.89999999999999,0.5922330097087378,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_15,sha256_public_test_string,recipe_blog,64.0,,429,86,1,0.1701631701631701,0.0163170163170163,0.0,0.8135198135198135,0.9302325581395348,0.0697674418604651,-5.692960413807393,-5.327619856730699,28.813953488372093,54.75,0.2441860465116279,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_16,sha256_public_test_string,recipe_long_specific,64.0,,399,86,1,0.1604010025062656,0.0325814536340852,0.0,0.7994987468671679,0.9186046511627908,0.0813953488372093,-6.063468582068202,-5.721451793155994,28.813953488372093,54.75,0.2441860465116279,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_17,sha256_public_test_string,biology_long_specific,64.0,,401,86,5,0.1496259351620947,0.0798004987531172,0.0049875311720698,0.7655860349127181,0.8953488372093024,0.1046511627906976,-5.682573059693481,-5.627942510128072,28.813953488372093,54.75,0.2441860465116279,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_18,sha256_public_test_string,car_buying_long_specific,64.0,,326,86,5,0.1809815950920245,0.1012269938650306,0.0674846625766871,0.6503067484662577,0.8604651162790697,0.1395348837209302,-5.902867993250722,-5.622128118849522,28.813953488372093,54.75,0.2441860465116279,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_19,sha256_public_test_string,forum_reply,64.0,,388,86,10,0.1855670103092783,0.0592783505154639,0.0,0.7551546391752577,0.8255813953488372,0.1744186046511627,-5.734161259458007,-5.401139943758942,28.813953488372093,54.75,0.2441860465116279,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_20,random_128_bit_hex,recipe_blog,8.0,,349,86,1,0.1719197707736389,0.0458452722063037,0.0,0.7822349570200573,0.8255813953488372,0.1744186046511627,-3.841198518831575,-3.2796791169561192,4.197674418604652,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_21,random_128_bit_hex,recipe_long_specific,8.0,,422,86,2,0.1706161137440758,0.0308056872037914,0.0,0.7985781990521327,0.8023255813953488,0.1976744186046511,-3.280615427197945,-3.254596217319825,4.197674418604652,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_22,random_128_bit_hex,biology_long_specific,8.0,,444,86,2,0.1554054054054054,0.0202702702702702,0.0112612612612612,0.8108108108108109,0.8488372093023255,0.1511627906976744,-3.606102778031414,-3.3853005432711907,4.197674418604652,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_23,random_128_bit_hex,car_buying_long_specific,8.0,,342,86,5,0.175438596491228,0.0760233918128654,0.0058479532163742,0.7397660818713451,0.8372093023255814,0.1627906976744185,-3.7949005327107352,-3.4634293003789924,4.197674418604652,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_24,random_128_bit_hex,forum_reply,8.0,,429,86,8,0.1655011655011655,0.0559440559440559,0.0023310023310023,0.7738927738927739,0.9069767441860463,0.0930232558139535,-3.913436023028238,-3.417481551626489,4.197674418604652,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_25,random_128_bit_hex,recipe_blog,16.0,,274,64,2,0.1824817518248175,0.0255474452554744,0.010948905109489,0.781021897810219,0.859375,0.140625,-4.021715539322706,-3.4047429808967458,4.6875,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_26,random_128_bit_hex,recipe_long_specific,16.0,,265,64,3,0.2037735849056604,0.030188679245283,0.0075471698113207,0.7509433962264151,0.859375,0.140625,-3.831174171985217,-3.5415541613940222,4.6875,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_27,random_128_bit_hex,biology_long_specific,16.0,,312,64,3,0.1602564102564102,0.032051282051282,0.0192307692307692,0.7884615384615384,0.921875,0.078125,-4.049942478370806,-3.5708700472617974,4.6875,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_28,random_128_bit_hex,car_buying_long_specific,16.0,,276,64,3,0.1775362318840579,0.0471014492753623,0.0,0.7717391304347826,0.890625,0.109375,-4.145632935770354,-3.7254084862137216,4.6875,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_29,random_128_bit_hex,forum_reply,16.0,,310,64,3,0.1709677419354838,0.032258064516129,0.0,0.7967741935483871,0.765625,0.234375,-3.680721761520008,-3.34625865629342,4.6875,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_30,random_128_bit_hex,recipe_blog,32.0,,214,52,1,0.1588785046728972,0.0700934579439252,0.0,0.7710280373831776,0.8461538461538461,0.1538461538461538,-5.623239684911349,-5.49517802376819,14.923076923076923,26.0,0.5192307692307693,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_31,random_128_bit_hex,recipe_long_specific,32.0,,238,52,5,0.1470588235294117,0.088235294117647,0.0,0.7647058823529411,0.9423076923076924,0.0576923076923077,-5.099351349851554,-5.240966370752316,14.923076923076923,26.0,0.5192307692307693,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_32,random_128_bit_hex,biology_long_specific,32.0,,254,52,1,0.1417322834645669,0.0708661417322834,0.0039370078740157,0.7834645669291339,1.0,0.0,-5.797141979668709,-5.587201998306576,14.923076923076923,26.0,0.5192307692307693,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_33,random_128_bit_hex,car_buying_long_specific,32.0,,256,52,5,0.171875,0.06640625,0.0,0.76171875,0.9423076923076924,0.0576923076923077,-5.2061306142314825,-5.248940538014212,14.923076923076923,26.0,0.5192307692307693,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_34,random_128_bit_hex,forum_reply,32.0,,224,52,6,0.1741071428571428,0.0535714285714285,0.0,0.7723214285714286,0.9230769230769232,0.0769230769230768,-5.274990461645605,-4.951954667984126,14.923076923076923,26.0,0.5192307692307693,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_35,random_128_bit_hex,recipe_blog,64.0,,144,43,1,0.1111111111111111,0.1180555555555555,0.0138888888888888,0.7569444444444444,0.9069767441860463,0.0930232558139535,-5.9507899739282575,-5.613536365751518,27.41860465116279,55.0,0.4186046511627907,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_36,random_128_bit_hex,recipe_long_specific,64.0,,175,43,4,0.1714285714285714,0.0114285714285714,0.0,0.8114285714285714,0.8837209302325582,0.1162790697674418,-6.250773927968478,-5.752734640809287,27.41860465116279,55.0,0.4186046511627907,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_37,random_128_bit_hex,biology_long_specific,64.0,,220,43,3,0.1545454545454545,0.0454545454545454,0.0,0.8,0.9069767441860463,0.0930232558139535,-5.865916193378942,-5.858547200929824,27.41860465116279,55.0,0.4186046511627907,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_38,random_128_bit_hex,car_buying_long_specific,64.0,,267,43,1,0.1273408239700374,0.0337078651685393,0.0,0.8389513108614233,0.8837209302325582,0.1162790697674418,-6.146613292170493,-5.517551988019942,27.41860465116279,55.0,0.4186046511627907,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_39,random_128_bit_hex,forum_reply,64.0,,190,43,1,0.1210526315789473,0.0894736842105263,0.0,0.7894736842105263,0.9767441860465116,0.0232558139534884,-6.007691693997857,-5.690988677573449,27.41860465116279,55.0,0.4186046511627907,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_40,synthetic_uuid_v4_like,recipe_blog,8.0,,391,96,1,0.1611253196930946,0.0562659846547314,0.0,0.7800511508951407,0.8541666666666666,0.1458333333333333,-4.13782781434132,-3.6004663394483174,4.229166666666667,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_41,synthetic_uuid_v4_like,recipe_long_specific,8.0,,421,96,10,0.178147268408551,0.0380047505938242,0.0,0.7814726840855107,0.84375,0.15625,-3.637671134994317,-3.303064311465855,4.229166666666667,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_42,synthetic_uuid_v4_like,biology_long_specific,8.0,,542,96,3,0.1457564575645756,0.0276752767527675,0.0018450184501845,0.8247232472324724,0.8125,0.1875,-3.679153662589567,-3.238520768570801,4.229166666666667,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_43,synthetic_uuid_v4_like,car_buying_long_specific,8.0,,424,96,7,0.1933962264150943,0.0330188679245283,0.0,0.7688679245283019,0.8229166666666666,0.1770833333333333,-3.3936611951694338,-3.1647919299927416,4.229166666666667,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_44,synthetic_uuid_v4_like,forum_reply,8.0,,412,96,21,0.1820388349514563,0.0825242718446602,0.0048543689320388,0.720873786407767,0.8020833333333334,0.1979166666666666,-3.83516625633782,-3.322141133841587,4.229166666666667,7.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_45,synthetic_uuid_v4_like,recipe_blog,16.0,,305,72,3,0.180327868852459,0.0196721311475409,0.0163934426229508,0.7836065573770492,0.8472222222222222,0.1527777777777778,-4.485494450165962,-3.996586696008001,5.694444444444445,11.800000000000011,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_46,synthetic_uuid_v4_like,recipe_long_specific,16.0,,347,72,2,0.1729106628242075,0.031700288184438,0.0,0.792507204610951,0.8472222222222222,0.1527777777777778,-4.004686983998914,-3.87866209028326,5.694444444444445,11.800000000000011,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_47,synthetic_uuid_v4_like,biology_long_specific,16.0,,342,72,2,0.1520467836257309,0.023391812865497,0.0,0.8245614035087719,0.8333333333333334,0.1666666666666666,-3.9838286656823465,-3.812836252719951,5.694444444444445,11.800000000000011,1.0,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_48,synthetic_uuid_v4_like,car_buying_long_specific,16.0,,328,72,13,0.173780487804878,0.0701219512195122,0.0,0.7530487804878049,0.9027777777777778,0.0972222222222222,-4.440804974315065,-4.061791147685529,5.694444444444445,11.800000000000011,1.0,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_49,synthetic_uuid_v4_like,forum_reply,16.0,,343,72,2,0.1690962099125364,0.0379008746355685,0.0,0.793002915451895,0.8611111111111112,0.1388888888888888,-3.886617205295183,-3.536201905595964,5.694444444444445,11.800000000000011,1.0,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_50,synthetic_uuid_v4_like,recipe_blog,32.0,,249,58,1,0.1927710843373494,0.0240963855421686,0.0120481927710843,0.7710843373493976,0.7931034482758621,0.2068965517241379,-5.081651353860094,-4.777075777444134,13.79310344827586,27.15,0.6379310344827587,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_51,synthetic_uuid_v4_like,recipe_long_specific,32.0,,288,58,1,0.1840277777777778,0.0069444444444444,0.0,0.8055555555555556,0.8448275862068966,0.1551724137931034,-4.9389132764845005,-4.789235249621319,13.79310344827586,27.15,0.6379310344827587,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_52,synthetic_uuid_v4_like,biology_long_specific,32.0,,351,58,3,0.1196581196581196,0.0484330484330484,0.0,0.8319088319088319,0.9310344827586208,0.0689655172413793,-5.740481414168885,-5.267664250115931,13.79310344827586,27.15,0.6379310344827587,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_53,synthetic_uuid_v4_like,car_buying_long_specific,32.0,,212,58,1,0.2075471698113207,0.0330188679245283,0.0188679245283018,0.7169811320754716,0.8448275862068966,0.1551724137931034,-5.073319486982874,-4.9028157305858855,13.79310344827586,27.15,0.6379310344827587,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_54,synthetic_uuid_v4_like,forum_reply,32.0,,273,58,7,0.1501831501831501,0.0512820512820512,0.0,0.7985347985347986,0.8793103448275862,0.1206896551724138,-5.283965962166191,-4.920646738840577,13.79310344827586,27.15,0.6379310344827587,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_55,synthetic_uuid_v4_like,recipe_blog,64.0,,223,48,1,0.147982062780269,0.0403587443946188,0.0,0.8116591928251121,0.9375,0.0625,-6.653027756135503,-5.992212815919605,29.479166666666668,53.0,0.2291666666666666,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_56,synthetic_uuid_v4_like,recipe_long_specific,64.0,,241,48,1,0.1867219917012448,0.0,0.0,0.8132780082987552,0.9375,0.0625,-5.849696601597436,-5.529206611632913,29.479166666666668,53.0,0.2291666666666666,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_57,synthetic_uuid_v4_like,biology_long_specific,64.0,,286,48,1,0.1013986013986013,0.0244755244755244,0.0,0.8741258741258742,0.9791666666666666,0.0208333333333333,-6.592082597321219,-6.024752463891555,29.479166666666668,53.0,0.2291666666666666,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_58,synthetic_uuid_v4_like,car_buying_long_specific,64.0,,197,48,2,0.2030456852791878,0.0456852791878172,0.0203045685279187,0.7309644670050761,0.8958333333333334,0.1041666666666666,-6.205345952835148,-5.956947106742135,29.479166666666668,53.0,0.2291666666666666,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_59,synthetic_uuid_v4_like,forum_reply,64.0,,258,48,6,0.1666666666666666,0.0310077519379844,0.0,0.8023255813953488,0.875,0.125,-5.510316238157017,-5.474249815954017,29.479166666666668,53.0,0.2291666666666666,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
baseline,baseline_0,,recipe_blog,,greedy,328,79,1,0.1707317073170731,0.0304878048780487,0.0,0.7987804878048781,0.7721518987341772,0.2278481012658227,-0.3477049245279144,-0.1420120528445174,1.0,1.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
baseline,baseline_1,,recipe_long_specific,,greedy,349,79,1,0.1833810888252149,0.0286532951289398,0.0,0.7879656160458453,0.7088607594936709,0.2911392405063291,-0.5670284134214276,-0.3715285625594333,1.0,1.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
baseline,baseline_2,,biology_long_specific,,greedy,390,79,1,0.1769230769230769,0.0205128205128205,0.0,0.8025641025641026,0.6835443037974683,0.3164556962025316,-0.3698667457987151,-0.1888994379954418,1.0,1.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,biology,808.0,137.0,,,,,,,,,,,,,,,,,,,
baseline,baseline_3,,car_buying_long_specific,,greedy,335,79,1,0.191044776119403,0.0417910447761194,0.0,0.7671641791044777,0.620253164556962,0.379746835443038,-0.41547220498756,-0.3190768150765173,1.0,1.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,car_buying,642.0,111.0,,,,,,,,,,,,,,,,,,,
baseline,baseline_4,,forum_reply,,greedy,365,79,7,0.1726027397260274,0.0465753424657534,0.0,0.7808219178082192,0.759493670886076,0.240506329113924,-0.3144551802973192,-0.1187524203778771,1.0,1.0,1.0,1.0,results/rankcloak_strong_prompt_sweep,forum,126.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_0,sha256_public_test_string,recipe_blog,8.0,,752,171,4,0.1981382978723404,0.0132978723404255,0.0026595744680851,0.7779255319148937,0.631578947368421,0.368421052631579,-3.2730965273323966,-3.088403194030594,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_1,sha256_public_test_string,recipe_long_specific,8.0,,781,171,3,0.1728553137003841,0.029449423815621,0.0012804097311139,0.795134443021767,0.783625730994152,0.216374269005848,-3.4296859897079908,-3.239819767757396,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_2,sha256_public_test_string,recipe_dialogue_specific,8.0,,505,171,17,0.2574257425742574,0.0653465346534653,0.0,0.6772277227722773,0.47953216374269,0.52046783625731,-3.1381217632551626,-2.9202285626676563,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_dialogue,617.0,124.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_3,sha256_public_test_string,recipe_forum_exchange_specific,8.0,,750,171,10,0.1866666666666666,0.04,0.0,0.7706666666666667,0.7368421052631579,0.2631578947368421,-3.3719286693004817,-3.153465766152124,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_forum_exchange,538.0,98.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_4,sha256_public_test_string,car_buying_dialogue_specific,8.0,,826,171,17,0.1537530266343825,0.0653753026634382,0.0,0.7808716707021792,0.7251461988304093,0.2748538011695907,-3.264109124702665,-3.092016211955851,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,car_buying_dialogue,468.0,88.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_5,sha256_public_test_string,biology_tutor_dialogue_specific,8.0,,687,171,10,0.1601164483260553,0.1018922852983988,0.0029112081513828,0.735080058224163,0.7426900584795322,0.2573099415204678,-3.532829526422974,-3.228757728551667,3.8947368421052633,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,biology_dialogue,457.0,83.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_6,sha256_public_test_string,recipe_blog,16.0,,506,128,1,0.217391304347826,0.033596837944664,0.0158102766798418,0.733201581027668,0.6796875,0.3203125,-3.8395170292370295,-3.576146273968627,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_7,sha256_public_test_string,recipe_long_specific,16.0,,630,128,5,0.1523809523809524,0.0301587301587301,0.0,0.8126984126984127,0.859375,0.140625,-4.213382904721614,-3.857040859844101,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_8,sha256_public_test_string,recipe_dialogue_specific,16.0,,484,128,22,0.1735537190082644,0.1322314049586777,0.0020661157024793,0.6797520661157025,0.7578125,0.2421875,-3.732269522886879,-3.500838849717736,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_dialogue,617.0,124.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_9,sha256_public_test_string,recipe_forum_exchange_specific,16.0,,441,128,26,0.1972789115646258,0.0952380952380952,0.0136054421768707,0.6938775510204082,0.6953125,0.3046875,-3.698811816680174,-3.617774662891765,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_forum_exchange,538.0,98.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_10,sha256_public_test_string,car_buying_dialogue_specific,16.0,,552,128,11,0.181159420289855,0.0597826086956521,0.0,0.7554347826086957,0.7734375,0.2265625,-4.149136839146157,-3.64767245465656,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,car_buying_dialogue,468.0,88.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_11,sha256_public_test_string,biology_tutor_dialogue_specific,16.0,,497,128,18,0.1307847082494969,0.1307847082494969,0.0100603621730382,0.7283702213279678,0.765625,0.234375,-3.9280456991059625,-3.5175714990643545,4.96875,8.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,biology_dialogue,457.0,83.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_12,random_128_bit_hex,recipe_blog,8.0,,349,86,1,0.1719197707736389,0.0458452722063037,0.0,0.7822349570200573,0.8255813953488372,0.1744186046511627,-3.841198518831575,-3.2796791169561192,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_13,random_128_bit_hex,recipe_long_specific,8.0,,422,86,2,0.1706161137440758,0.0308056872037914,0.0,0.7985781990521327,0.8023255813953488,0.1976744186046511,-3.280615427197945,-3.254596217319825,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_14,random_128_bit_hex,recipe_dialogue_specific,8.0,,284,86,9,0.176056338028169,0.1161971830985915,0.0,0.7077464788732394,0.7093023255813954,0.2906976744186046,-3.337335183213277,-3.3245131762172733,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_dialogue,617.0,124.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_15,random_128_bit_hex,recipe_forum_exchange_specific,8.0,,342,86,6,0.1929824561403508,0.0555555555555555,0.0,0.7485380116959064,0.8604651162790697,0.1395348837209302,-3.5218394113406646,-3.473476427142943,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe_forum_exchange,538.0,98.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_16,random_128_bit_hex,car_buying_dialogue_specific,8.0,,355,86,4,0.1746478873239436,0.0647887323943662,0.0140845070422535,0.7464788732394366,0.813953488372093,0.1860465116279069,-3.487416354141881,-3.213744979215305,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,car_buying_dialogue,468.0,88.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_17,random_128_bit_hex,biology_tutor_dialogue_specific,8.0,,350,86,3,0.1542857142857142,0.1,0.0057142857142857,0.7342857142857143,0.9186046511627908,0.0813953488372093,-3.955184322938925,-3.7034572058549866,4.197674418604652,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,biology_dialogue,457.0,83.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_18,random_128_bit_hex,recipe_blog,16.0,,274,64,2,0.1824817518248175,0.0255474452554744,0.010948905109489,0.781021897810219,0.859375,0.140625,-4.021715539322706,-3.4047429808967458,4.6875,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,136.0,24.0,,,,,,,,,,,,,,,,,,,
rankcloak,rankcloak_19,random_128_bit_hex,recipe_long_specific,16.0,,265,64,3,0.2037735849056604,0.030188679245283,0.0075471698113207,0.7509433962264151,0.859375,0.140625,-3.831174171985217,-3.5415541613940222,4.6875,7.0,1.0,1.0,results/rankcloak_dialogue_key_pilot,recipe,836.0,160.0,,,,,,,,,,,,,,,,,,,
