split_id,regime,held_out_column,held_out_value,detector_name,requested_kind,implementation_kind,implementation_status,train_rows,test_rows,train_payload_groups,purged_train_rows,decision_threshold,seed,notes,model_state_sha256,model_state_hash_algorithm,model_artifact_set_sha256,implementation_metadata_json,bootstrap_unit,bootstrap_resamples_requested,test_payload_groups,roc_auc,roc_auc_bootstrap_valid,roc_auc_ci_low_95,roc_auc_ci_high_95,pr_auc,pr_auc_bootstrap_valid,pr_auc_ci_low_95,pr_auc_ci_high_95,balanced_accuracy,balanced_accuracy_bootstrap_valid,balanced_accuracy_ci_low_95,balanced_accuracy_ci_high_95,f1,f1_bootstrap_valid,f1_ci_low_95,f1_ci_high_95,sensitivity,sensitivity_bootstrap_valid,sensitivity_ci_low_95,sensitivity_ci_high_95,specificity,specificity_bootstrap_valid,specificity_ci_low_95,specificity_ci_high_95
held_out_template:narrative_learning_moment,held_out_template,prompt_template_id,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,2904763072,Prespecified detector completed without test-set tuning.,58078f4441903c4f25c2e995b63e24b3b09ac4107643522e9cc08449dc8a1fbf,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""58078f4441903c4f25c2e995b63e24b3b09ac4107643522e9cc08449dc8a1fbf"", ""phase_timings_seconds"": {""evaluation"": 3.9033979900013946, ""initialization_and_preprocessing"": 10.804522590002307, ""total"": 1608.6373820260014, ""trained_state_hashing"": 2.184243447998597, ""training"": 1591.745207994998}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9996849173553719,2000,0.999175298859635,0.9999817421824697,0.9996988799535715,2000,0.9992187963457562,0.9999817598387859,0.9886363636363636,2000,0.9804597701149425,0.9952954856361149,0.9885057471264368,2000,0.9800703399765534,0.9952732484920792,0.9772727272727273,2000,0.960919540229885,0.9905909712722298,1.0,2000,1.0,1.0
held_out_template:narrative_local_walk,held_out_template,prompt_template_id,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,3190119402,Prespecified detector completed without test-set tuning.,070b0c89cc1fed56fd648b3c2a7553b71e9f2e37a7e689bc2ea97819bf9416da,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""070b0c89cc1fed56fd648b3c2a7553b71e9f2e37a7e689bc2ea97819bf9416da"", ""phase_timings_seconds"": {""evaluation"": 0.011256438003329094, ""initialization_and_preprocessing"": 1.4152676730009262, ""total"": 11.524022377001529, ""trained_state_hashing"": 0.12849568200181238, ""training"": 9.968994789000135}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9665418388429752,2000,0.9543616838199258,0.9779718113083498,0.9707996943591475,2000,0.9605397740162349,0.9804230061568839,0.8227272727272728,2000,0.8011490987460815,0.8443073136427567,0.8458498023715415,2000,0.8291723985435142,0.862944902398958,0.9727272727272728,2000,0.9565195867412829,0.9879553930005737,0.6727272727272727,2000,0.6337078651685393,0.7116394071045233
held_out_template:narrative_local_walk,held_out_template,prompt_template_id,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,4016101544,Prespecified detector completed without test-set tuning.,cc253e49707fd7528e38e87b66b02ab3ec4fe9e2bbf3f7299bd39a9d63cc6958,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""cc253e49707fd7528e38e87b66b02ab3ec4fe9e2bbf3f7299bd39a9d63cc6958"", ""phase_timings_seconds"": {""evaluation"": 4.133209381001507, ""initialization_and_preprocessing"": 12.083499242999096, ""total"": 1628.1549004619992, ""trained_state_hashing"": 2.3829435589977948, ""training"": 1609.5552378619977}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9983419421487604,2000,0.995025771522364,0.9999366374749225,0.9986786265714709,2000,0.9960812192389564,0.9999367987694204,0.9886363636363636,2000,0.98,0.99615625,0.9886104783599089,2000,0.9799988864142539,0.9961705004819242,0.9863636363636363,2000,0.9714285714285714,0.9977777777777778,0.990909090909091,2000,0.9818181818181818,0.9978260869565218
held_out_template:narrative_small_discovery,held_out_template,prompt_template_id,narrative_small_discovery,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,1865719533,Prespecified detector completed without test-set tuning.,cea068b367e23b26ca08d8424d15a148797f79bbbeb230b78745d8b9781ecfd5,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""cea068b367e23b26ca08d8424d15a148797f79bbbeb230b78745d8b9781ecfd5"", ""phase_timings_seconds"": {""evaluation"": 0.01504133699927479, ""initialization_and_preprocessing"": 1.5968483979995653, ""total"": 12.982991027001844, ""trained_state_hashing"": 0.1369259979983326, ""training"": 11.234166375001223}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9743956611570248,2000,0.9650842875471405,0.9826188305131774,0.9769272987330844,2000,0.9687761839034306,0.9842061254029094,0.8784090909090909,2000,0.8595498929909042,0.8976750868751671,0.8886576482830385,2000,0.872586675797685,0.9051094890510948,0.9704545454545455,2000,0.9560975609756097,0.9846153846153847,0.7863636363636364,2000,0.7526804915514593,0.820005617977528
held_out_template:narrative_small_discovery,held_out_template,prompt_template_id,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,2037237861,Prespecified detector completed without test-set tuning.,e5d2385a30e0398ffdbbcdbd09368ef03e4f042f0ed7eb258137a6697ab59759,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""e5d2385a30e0398ffdbbcdbd09368ef03e4f042f0ed7eb258137a6697ab59759"", ""phase_timings_seconds"": {""evaluation"": 4.091355521995865, ""initialization_and_preprocessing"": 12.058644774999266, ""total"": 1634.3754856849991, ""trained_state_hashing"": 2.2098644750003587, ""training"": 1616.015607409001}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9993956611570248,2000,0.9986388814588208,0.9999276075981485,0.9994320462220457,2000,0.998732688518562,0.999928016299766,0.9897727272727272,2000,0.9818181818181818,0.996630149812734,0.9897142857142858,2000,0.9816081360241539,0.9966335596770379,0.9840909090909091,2000,0.9688854166666667,0.9974683544303797,0.9954545454545455,2000,0.9885057471264368,1.0
held_out_template:procedure_garden_task,held_out_template,prompt_template_id,procedure_garden_task,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,367534290,Prespecified detector completed without test-set tuning.,9377a46800e74b886cb6d92e6162a17f4068966165dac18a2bd404f9dc1e42b5,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""9377a46800e74b886cb6d92e6162a17f4068966165dac18a2bd404f9dc1e42b5"", ""phase_timings_seconds"": {""evaluation"": 0.013233581994427368, ""initialization_and_preprocessing"": 1.6293353459986974, ""total"": 12.78417008100223, ""trained_state_hashing"": 0.1266305610042764, ""training"": 11.014962212997489}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9584969008264462,2000,0.9423887297047093,0.9727840401283386,0.9646426545548674,2000,0.9515749075469173,0.9766535173519605,0.8500000000000001,2000,0.8277777777777777,0.8722922725384297,0.8641975308641975,2000,0.8451260330578513,0.8830608508162497,0.9545454545454546,2000,0.9268763440860215,0.9790757818765036,0.7454545454545455,2000,0.7053763440860215,0.7863674668028601
held_out_template:procedure_garden_task,held_out_template,prompt_template_id,procedure_garden_task,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,2331072973,Prespecified detector completed without test-set tuning.,5006d45573d79ec2b20e9cac0955c3ba189def91005da524bf39e81a5dc8a0fd,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""5006d45573d79ec2b20e9cac0955c3ba189def91005da524bf39e81a5dc8a0fd"", ""phase_timings_seconds"": {""evaluation"": 4.105565482001111, ""initialization_and_preprocessing"": 12.677654560997325, ""total"": 1632.1188283759984, ""trained_state_hashing"": 2.545410945000185, ""training"": 1612.790185966005}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9993388429752066,2000,0.998360094363177,0.999930875060554,0.9993810005089983,2000,0.9984916858842797,0.9999324260408204,0.9738636363636364,2000,0.9606732608175951,0.9857142857142858,0.9731621936989499,2000,0.9590633560645802,0.9855072463768115,0.9477272727272728,2000,0.92134652163519,0.9714285714285714,1.0,2000,1.0,1.0
held_out_template:procedure_home_task,held_out_template,prompt_template_id,procedure_home_task,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,3750921612,Prespecified detector completed without test-set tuning.,b90d57d7f7990e7fcfdf81a7853c56c4c71150688b57de6f5f66255d66ed5c33,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""b90d57d7f7990e7fcfdf81a7853c56c4c71150688b57de6f5f66255d66ed5c33"", ""phase_timings_seconds"": {""evaluation"": 0.014906008000252768, ""initialization_and_preprocessing"": 1.5839325199995073, ""total"": 12.531068641001184, ""trained_state_hashing"": 0.12210280199360568, ""training"": 10.810119084999315}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.9451110537190083,2000,0.9239539979068551,0.9629548220982918,0.9502613758570918,2000,0.9283499636471189,0.9677206866710475,0.7920454545454545,2000,0.7663151981076287,0.8148948398141355,0.8225024248302618,2000,0.8031492206960907,0.8402591986203126,0.9636363636363636,2000,0.9428571428571428,0.9816091954022989,0.6204545454545455,2000,0.5746781578238621,0.6638297872340425
held_out_template:procedure_home_task,held_out_template,prompt_template_id,procedure_home_task,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,complete,13200,880,400,1760,0.5,3883461034,Prespecified detector completed without test-set tuning.,11dcf56267a16b14b913f3f42376947189dd8ba42adb05a80f782c7e270d24ec,rankcloak-torch-state-v1,dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613,"{""artifact_verification"": {""artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""artifacts"": [{""path"": ""config.json"", ""sha256"": ""649f6a1ec33c6bdd9a6486d5c66019d461139e54957073eafe9bbc2d34c75b0b"", ""size_bytes"": 579}, {""path"": ""pytorch_model.bin"", ""sha256"": ""691d48a2800b926a19e3051def466fc2cca4f59a15e42ce4a0cf7f1b380b5e33"", ""size_bytes"": 371146213}, {""path"": ""spm.model"", ""sha256"": ""c679fbf93643d19aab7ee10c0b99e460bdbc02fedf34b92b05af343b4af586fd"", ""size_bytes"": 2464616}, {""path"": ""tokenizer_config.json"", ""sha256"": ""3f3978e0c036f2c2588cac34a6047cbb0af0b0dc1814254e291028529805496d"", ""size_bytes"": 52}], ""ignored_top_level_entries"": ["".cache""], ""model_directory"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_id"": ""microsoft/deberta-v3-base"", ""policy"": ""exact_regular_files_no_symlinks_cache_metadata_ignored"", ""schema_version"": ""rankcloak-model-artifact-pin-v1"", ""upstream_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""verification_status"": ""verified""}, ""batch_size"": 8, ""configured_model_name_or_path"": ""microsoft/deberta-v3-base"", ""device"": ""cuda:0"", ""downloads_enabled"": false, ""epochs"": 3, ""local_files_only"": true, ""maximum_length"": 256, ""model_artifact_set_sha256"": ""dbb0a6e580e832b6e84a4f2815cdc867c879fb2789048a563791b42c1068a613"", ""model_name_or_path"": ""/home/meow/Documents/repos/llm-rankcloak/models/detectors/deberta_v3_base"", ""model_revision"": ""8ccc9b6f36199bec6961081d44eb72fb3f7353f3"", ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""a4a703a81644ff2162ef60c3ad7d2b6ffed39f0236ee884f8b8874677ef6c12d"", ""model_state_sha256"": ""11dcf56267a16b14b913f3f42376947189dd8ba42adb05a80f782c7e270d24ec"", ""phase_timings_seconds"": {""evaluation"": 4.1038279330023215, ""initialization_and_preprocessing"": 11.98804754199955, ""total"": 1629.0579012710004, ""trained_state_hashing"": 2.3675586270037456, ""training"": 1610.5984556219992}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""transformers_version"": ""4.46.3"", ""upstream_model_id"": ""microsoft/deberta-v3-base"", ""use_fast_tokenizer"": false}",payload_group_id,2000,80,0.9998915289256198,2000,0.999682866432154,1.0,0.9998944988541808,2000,0.9996959248578537,1.0,0.9954545454545454,2000,0.9905882352941175,0.9989361702127659,0.9954648526077098,2000,0.990632318501171,0.9989373007438895,0.9977272727272727,2000,0.9926829268292683,1.0,0.9931818181818182,2000,0.9840909090909091,1.0
held_out_template:procedure_simple_meal,held_out_template,prompt_template_id,procedure_simple_meal,published_textcnn_equivalent,text_cnn,text_cnn,complete,13200,880,400,1760,0.5,3872825623,Prespecified detector completed without test-set tuning.,6795b5c94ae256101b8b1c826a261e6be955d1887c6d57d30de47728988f06ab,rankcloak-torch-state-v1,,"{""architecture"": ""word_embedding_parallel_conv_relu_global_max_pool_dropout"", ""batch_size"": 64, ""device"": ""cuda:0"", ""dropout"": 0.5, ""embedding_dimension"": 300, ""epochs"": 10, ""filter_sizes"": [3, 5], ""filters_per_width"": 100, ""maximum_length"": 256, ""model_state_hash_algorithm"": ""rankcloak-torch-state-v1"", ""model_state_schema_hash_algorithm"": ""rankcloak-torch-state-schema-v1"", ""model_state_schema_sha256"": ""c2ee57b993b1b51a00197b8cecfc150bef66cf4a70a911b28f442f90e2b61202"", ""model_state_sha256"": ""6795b5c94ae256101b8b1c826a261e6be955d1887c6d57d30de47728988f06ab"", ""phase_timings_seconds"": {""evaluation"": 0.01142570200318005, ""initialization_and_preprocessing"": 1.6791288539970992, ""total"": 12.534935481999128, ""trained_state_hashing"": 0.12671224899531808, ""training"": 10.717660494003212}, ""test_tuning"": false, ""torch_version"": ""2.5.1+cu124"", ""vocabulary_size"": 30000}",payload_group_id,2000,80,0.778150826446281,2000,0.7475276793070169,0.8072690051713248,0.7700855522143684,2000,0.7356060309784523,0.8051674092900366,0.5954545454545455,2000,0.5756090470788429,0.613954113528382,0.7062706270627062,2000,0.6951421282329666,0.7165605095541401,0.9727272727272728,2000,0.9568181818181818,0.9865168539325843,0.21818181818181817,2000,0.17954399766899767,0.25684962406015033
