preprocess_schema_version,input_run_identity_sha256,evidence_status,evidence_family,study_phase,record_type,trial_id,work_id,source_trial_id,source_record_sha256,transform_work_id,transformation_model_id,transformation_record_sha256,model_id,source_model_id,payload_name,payload_class,payload_split,prompt_id,prompt_category,language,protocol_variant,representation_name,codec_id,alphabet_size_B,segmented,segment_count,segment_size_ranks,token_filter,tail_policy,leadin_tokens,topic_schedule,ablation_factor,ablation_level,robustness_family,replay_mode,transformation_id,mitigation_id,exact_recovery,H_bits,artifact_bit_length,serialized_payload_bits,effective_representation_bits_per_full_token,effective_artifact_bits_per_full_token,effective_serialized_bits_per_full_token,effective_payload_rate,forced_token_count,tail_token_count,full_token_count,mean_log_probability,unavailable_fields
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__0db20b3bdb040b463217,revision_v1_smoke_v2__0db20b3bdb040b463217,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_002,token_128_bit_hex,train,explain_weather_pattern,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,detokenized_text_retokenized,unmodified,none,1,128,128,256,0.9411764705882353,0.9411764705882353,1.8823529411764706,0.9411764705882353,32,40,136,-6.656860724213452,
1.0,4f3a9aa7782ecec7f3c9cfe49e8687a8a838def89ffd037934e35eba37a18f96,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__0db20b3bdb040b463217,revision_v1_smoke_v2__0db20b3bdb040b463217,,,,,,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_002,token_128_bit_hex,train,explain_weather_pattern,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,0.9411764705882353,0.9411764705882353,1.8823529411764706,0.9411764705882353,32,40,136,-6.656860724213452,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__278da89291fd2166c876,revision_v1_smoke_v2__278da89291fd2166c876,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,casual_neighborhood_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,,512,704,,6.918918918918919,9.513513513513514,6.918918918918919,74,0,74,-6.717450865051271,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__278da89291fd2166c876,revision_v1_smoke_v2__278da89291fd2166c876,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,casual_neighborhood_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,0,,512,704,,6.918918918918919,9.513513513513514,6.918918918918919,74,0,74,-6.717450865051271,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__278da89291fd2166c876,revision_v1_smoke_v2__278da89291fd2166c876,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_015,ed25519_signature_base64,train,casual_neighborhood_chat,casual_conversation,en,direct_subword_calgacus,direct_subword,direct_subword,,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,,512,704,,6.918918918918919,9.513513513513514,6.918918918918919,74,0,74,-6.717450865051271,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__4adab409ab0acd139202,revision_v1_smoke_v2__4adab409ab0acd139202,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_013,uuid_v4,train,professional_process_email,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-3.82638644903491,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__4adab409ab0acd139202,revision_v1_smoke_v2__4adab409ab0acd139202,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_013,uuid_v4,train,professional_process_email,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,0,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-3.82638644903491,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__4adab409ab0acd139202,revision_v1_smoke_v2__4adab409ab0acd139202,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_013,uuid_v4,train,professional_process_email,professional_communication,en,nonseg_ascii_b8,ascii_b8,ascii_b8,8,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,288,128,288,3.0,1.3333333333333333,3.0,1.3333333333333333,96,0,96,-3.82638644903491,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__6553129685f095c3cb0d,revision_v1_smoke_v2__6553129685f095c3cb0d,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_aes256_gcm_base64_007,aes256_gcm_base64,train,forum_learning_answer,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.502629656289923,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__6553129685f095c3cb0d,revision_v1_smoke_v2__6553129685f095c3cb0d,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_aes256_gcm_base64_007,aes256_gcm_base64,train,forum_learning_answer,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,0,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.502629656289923,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__6553129685f095c3cb0d,revision_v1_smoke_v2__6553129685f095c3cb0d,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_aes256_gcm_base64_007,aes256_gcm_base64,train,forum_learning_answer,forum_question_answer,en,nonseg_ascii_b16,ascii_b16,ascii_b16,16,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,512,384,512,4.0,3.0,4.0,3.0,128,0,128,-4.502629656289923,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ac10c1c1482262ea42d5,revision_v1_smoke_v2__ac10c1c1482262ea42d5,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,procedure_garden_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,saved_token_ids,unmodified,none,1,96,96,192,4.0,4.0,8.0,4.0,24,0,24,-5.347011722915165,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ac10c1c1482262ea42d5,revision_v1_smoke_v2__ac10c1c1482262ea42d5,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,procedure_garden_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,detokenized_text_retokenized,unmodified,none,0,96,96,192,4.0,4.0,8.0,4.0,24,0,24,-5.347011722915165,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ac10c1c1482262ea42d5,revision_v1_smoke_v2__ac10c1c1482262ea42d5,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_011,nonce_96_bit_hex,train,procedure_garden_task,recipe_procedure,en,nonseg_hex_nibble_b16,hex_nibble,hex_nibble,16,False,1,,none,none,0,,,,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,4.0,4.0,8.0,4.0,24,0,24,-5.347011722915165,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,saved_token_ids,unmodified,none,1,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,115,147,-4.912280988133592,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,detokenized_text_retokenized,unmodified,none,0,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,115,147,-4.912280988133592,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,revision_v1_smoke_v2__d994c46cd3b8ee75c35a,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_005,token_128_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_single_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,dynamic_completion_v1,0,single_assigned_prompt,,,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,115,147,-4.912280988133592,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__3cf404988748c6dc3a39,revision_v1_smoke_v2__3cf404988748c6dc3a39,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,saved_token_ids,unmodified,none,1,256,256,512,0.9552238805970149,0.9552238805970149,1.9104477611940298,0.9552238805970149,64,204,268,-5.302126682665638,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__3cf404988748c6dc3a39,revision_v1_smoke_v2__3cf404988748c6dc3a39,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,detokenized_text_retokenized,unmodified,none,0,256,256,512,0.9552238805970149,0.9552238805970149,1.9104477611940298,0.9552238805970149,64,204,268,-5.302126682665638,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__3cf404988748c6dc3a39,revision_v1_smoke_v2__3cf404988748c6dc3a39,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,0,deterministic_six_category_rotation,,,,greedy_leadin_regeneration,unmodified,none,1,256,256,512,0.9552238805970149,0.9552238805970149,1.9104477611940298,0.9552238805970149,64,204,268,-5.302126682665638,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__efa2da01d4716ff97676,revision_v1_smoke_v2__efa2da01d4716ff97676,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,casual_neighborhood_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,saved_token_ids,unmodified,none,1,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.371469251515552,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__efa2da01d4716ff97676,revision_v1_smoke_v2__efa2da01d4716ff97676,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,casual_neighborhood_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,detokenized_text_retokenized,unmodified,none,0,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.371469251515552,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__efa2da01d4716ff97676,revision_v1_smoke_v2__efa2da01d4716ff97676,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_008,nonce_96_bit_hex,train,casual_neighborhood_chat,casual_conversation,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,none,fixed_tail40,0,deterministic_six_category_rotation,token_filter,none,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,24,120,144,-5.371469251515552,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a378c7c386b74f45bf5f,revision_v1_smoke_v2__a378c7c386b74f45bf5f,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,forum_learning_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,saved_token_ids,unmodified,none,1,256,256,512,0.34782608695652173,0.34782608695652173,0.6956521739130435,0.34782608695652173,64,608,736,-6.577981935121049,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a378c7c386b74f45bf5f,revision_v1_smoke_v2__a378c7c386b74f45bf5f,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,forum_learning_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,detokenized_text_retokenized,unmodified,none,0,256,256,512,0.34782608695652173,0.34782608695652173,0.6956521739130435,0.34782608695652173,64,608,736,-6.577981935121049,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__a378c7c386b74f45bf5f,revision_v1_smoke_v2__a378c7c386b74f45bf5f,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,train,forum_learning_answer,forum_question_answer,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,8,8,safe_text_filter_v1,dynamic_completion_v1,8,deterministic_six_category_rotation,leadin_tokens,8,,greedy_leadin_regeneration,unmodified,none,1,256,256,512,0.34782608695652173,0.34782608695652173,0.6956521739130435,0.34782608695652173,64,608,736,-6.577981935121049,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,procedure_garden_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,saved_token_ids,unmodified,none,1,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-4.598775760408845,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,procedure_garden_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,detokenized_text_retokenized,unmodified,none,0,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-4.598775760408845,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,revision_v1_smoke_v2__e3ab5a575fd10301a7b0,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_004,token_128_bit_hex,train,procedure_garden_task,recipe_procedure,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,4,8,safe_text_filter_v1,none,0,deterministic_six_category_rotation,tail_policy,none,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,4.0,4.0,8.0,4.0,32,0,32,-4.598775760408845,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__5dc6121b8ffc78656d90,revision_v1_smoke_v2__5dc6121b8ffc78656d90,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,saved_token_ids,unmodified,none,1,96,96,192,0.6857142857142857,0.6857142857142857,1.3714285714285714,0.6857142857142857,24,116,140,-5.069214422561667,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__5dc6121b8ffc78656d90,revision_v1_smoke_v2__5dc6121b8ffc78656d90,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,detokenized_text_retokenized,unmodified,none,0,96,96,192,0.6857142857142857,0.6857142857142857,1.3714285714285714,0.6857142857142857,24,116,140,-5.069214422561667,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__5dc6121b8ffc78656d90,revision_v1_smoke_v2__5dc6121b8ffc78656d90,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_006,nonce_96_bit_hex,train,narrative_learning_moment,personal_narrative_blog,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,3,8,safe_text_filter_v1,sentence_tail_min20_max60,0,deterministic_six_category_rotation,tail_policy,sentence_tail_min20_max60,,greedy_leadin_regeneration,unmodified,none,1,96,96,192,0.6857142857142857,0.6857142857142857,1.3714285714285714,0.6857142857142857,24,116,140,-5.069214422561667,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ed46a6c43fc212de1baa,revision_v1_smoke_v2__ed46a6c43fc212de1baa,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,saved_token_ids,unmodified,none,1,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,51,147,-6.4272548240481076,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ed46a6c43fc212de1baa,revision_v1_smoke_v2__ed46a6c43fc212de1baa,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,detokenized_text_retokenized,unmodified,none,0,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,51,147,-6.4272548240481076,
1.0,1f1e1b4c6d9496d13394c494218a2355d92a997551c247042cc8948690d77705,exploratory_smoke_not_for_confirmatory_pooling,exploratory,smoke_v2_exploratory,rankcloak_trial,revision_v1_smoke_v2__ed46a6c43fc212de1baa,revision_v1_smoke_v2__ed46a6c43fc212de1baa,,,,,,mistral_7b_instruct_v0_3_q4_k_m,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_000,token_128_bit_hex,train,explain_biological_process,factual_explanatory,en,segmented_hex_multi_topic,hex_nibble,hex_nibble,16,True,2,16,safe_text_filter_v1,dynamic_completion_v1,32,deterministic_six_category_rotation,segment_size_ranks,16,,greedy_leadin_regeneration,unmodified,none,1,128,128,256,0.8707482993197279,0.8707482993197279,1.7414965986394557,0.8707482993197279,32,51,147,-6.4272548240481076,
