pairing_unit_id,experimental_cell_id,model_id,payload_name,payload_class,representation_name,prompt_template_id,gate_level,generated_token_count_rankcloak_minus_control,mean_entropy_bits_rankcloak_minus_control,mean_observed_rank_rankcloak_minus_control,mean_token_surprisal_nats_rankcloak_minus_control,mean_rank_pressure_log_probability_gap_nats_rankcloak_minus_control,word_count_rankcloak_minus_control,sentence_count_rankcloak_minus_control,character_count_rankcloak_minus_control,flesch_reading_ease_heuristic_rankcloak_minus_control,flesch_kincaid_grade_heuristic_rankcloak_minus_control,coleman_liau_index_rankcloak_minus_control,unique_word_fraction_rankcloak_minus_control,repeated_bigram_fraction_rankcloak_minus_control,repeated_trigram_fraction_rankcloak_minus_control,maximum_identical_word_run_rankcloak_minus_control,surface_flag_total_rankcloak_minus_control,artifact_like_fragment_count_rankcloak_minus_control,tfidf_prompt_similarity_rankcloak_minus_control
entropy_pair__677bbd2ebe3d4816ad333af4,entropy_cell__322dd6d8976e50ea1c7f1bd8,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,hex_nibble,explain_everyday_system,moderate,0.0,0.37928583458727405,4.791666666666667,2.0439439291240467,2.0087048212687173,-4.0,0.0,23.0,-32.54613711272245,4.042676334871452,6.037864205669084,0.11404087013843112,0.0,0.0,0.0,0.0,0.0,0.034351426654584905
entropy_pair__68cad5642ceaab956b2e4de3,entropy_cell__426f7c565df6f75c2e9b03a8,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_041,uuid_v4,ascii_b16,professional_project_update,moderate,0.0,0.1515178159288062,2.2706766917293235,1.43912887858942,1.422951899076763,16.0,0.0,89.0,-5.040686593666777,1.2709096802378816,1.2104606885666378,0.0546512774982737,0.006038647342995196,0.0,0.0,0.0,0.0,-0.03830810447743971
entropy_pair__6a292415f81088f17c4719ab,entropy_cell__23a6f41ee870b4e11f101915,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,direct_subword,explain_everyday_system,moderate,0.0,0.3570741486607132,10.06060606060606,2.994284211464839,2.8416086543690073,-8.0,-1.0,-31.0,2.455000000000041,1.6449999999999996,3.3116666666666603,0.20833333333333337,0.0,0.0,0.0,1.0,1.0,-0.06039183262125003
entropy_pair__6cb4407b7c75e418641e2ccd,entropy_cell__a56c09f0b2eddfc3ca0c3825,qwen2_5_7b_instruct_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,hex_nibble,professional_project_update,moderate,0.0,0.10988088952385344,3.2800000000000002,1.643639435333258,1.5965615971883138,0.0,-2.0,19.0,-30.734487704918052,8.075368852459015,3.091147540983606,-0.016393442622950838,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.011778771128351004
entropy_pair__6ebf3c4b223a4a10233c4cf4,entropy_cell__12000d20795c9cd584e37de4,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,direct_subword,professional_project_update,moderate,0.0,-0.03409476114920995,10.51219512195122,2.017458145876883,2.009736921729111,-3.0,0.0,-3.0,-33.451666666666625,4.417407407407406,4.222666666666665,0.02962962962962956,0.0,0.0,0.0,1.0,0.0,0.09738086730696864
entropy_pair__6fbcd0c651dee5a1e8d1319e,entropy_cell__03011b206b32e8b180b51485,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,ascii_b16,professional_project_update,moderate,0.0,0.5528508781141632,2.8325991189427313,1.6047999352553153,1.4585768199702192,-48.0,-4.0,-180.0,-15.893792808569913,2.858636782598012,2.6578935725697477,0.23331694727786656,-0.08482212210657136,-0.03280542986425339,0.0,1.0,1.0,-0.04278352571833585
entropy_pair__71eb72a4b646012125c41ca4,entropy_cell__373c8435d83d3717e53316e9,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,ascii_b16,explain_everyday_system,moderate,0.0,1.6850347287533267,3.990783410138249,2.2798916003900453,1.793036513614215,7.0,-1.0,-4.0,-1.6658243688016796,0.5600372501345596,-0.5379199688190219,-0.007795244900610676,-0.018693738090544754,-0.006114988368228658,0.0,2.0,0.0,-0.032021893810943586
entropy_pair__73c6873bbecacdda3a8b83ed,entropy_cell__5dbf0ffbd157b8fc42099796,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,direct_subword,professional_project_update,moderate,0.0,5.554580691160444,249.02702702702703,5.137360072664565,3.7301038664740487,-3.0,-1.0,62.0,-77.85590476190475,11.190571428571428,18.173771428571428,0.09857142857142864,0.0,0.0,0.0,3.0,0.0,-0.10417620950654365
entropy_pair__76e784464ea835c48964d402,entropy_cell__e083c3837fc097e551042398,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,direct_subword,professional_project_update,moderate,0.0,6.823886481308488,394.8688524590164,6.624287247473579,4.6931769222509665,23.0,-2.0,150.0,-71.30856589147287,18.972325581395346,9.0299534883721,0.3802325581395348,-0.10526315789473684,0.0,0.0,3.0,0.0,-0.03741048289429726
entropy_pair__78965194ddab84b99ba07981,entropy_cell__3cf6fa9edd30f070c3bdb41e,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,direct_subword,explain_everyday_system,moderate,0.0,2.5311430394603525,52.5,3.9565172703323936,3.2375161170959474,-5.0,1.0,-4.0,-9.05970398970399,-0.8893951093951031,2.842496782496781,0.21106821106821116,-0.07317073170731703,-0.025000000000000022,0.0,0.0,0.0,-0.03532371187074719
entropy_pair__794e1e58a8f517a1437b8914,entropy_cell__dd41baba03d7e20321899f6f,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,ascii_b16,professional_project_update,moderate,0.0,1.3921220576952653,2.840764331210192,2.5393571167493216,2.141184035380175,-9.0,-1.0,46.0,-25.184693511948865,3.9800397119559463,4.458316213067874,0.11998305623212957,-0.04206963249516438,-0.0071428571428571175,-1.0,1.0,0.0,0.005986742839500084
entropy_pair__796c15c7d9683f2fdbaac940,entropy_cell__da12eceebf52b935e7668dec,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,direct_subword,professional_project_update,moderate,0.0,0.7363634467159739,7.7333333333333325,2.4406934360012174,2.255606110890706,10.0,-3.0,76.0,-26.91704633204634,6.345135135135134,4.355070785070783,0.04086229086229087,0.03449414094735104,0.012195121951219523,0.0,-2.0,0.0,-0.013663931190734113
entropy_pair__7add2d9d44998939af5e4ced,entropy_cell__171971410ac6ecb2afb4f08e,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,direct_subword,professional_project_update,moderate,0.0,0.45756996895198787,189.6754385964912,3.5833359198342563,3.5371057527107106,-4.0,14.0,45.0,24.063759245470322,-8.802340034748077,-2.6666194092826956,-0.05485232067510548,0.13860013860013864,0.08432663227183779,0.0,18.0,0.0,-0.06313827205523807
entropy_pair__7c2a1839683a45ffec629e57,entropy_cell__c12948d6c4df27b08e58a667,llama3_8b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,ascii_b16,professional_project_update,moderate,0.0,2.7397805950243965,4.797101449275362,3.1444391262874953,2.4162676645361856,0.0,1.0,52.0,-7.987770270270261,0.4575740025740025,2.2230630630630586,0.09909909909909909,-0.018181818181818188,-0.00917431192660545,0.0,2.0,0.0,-0.09459371528319331
entropy_pair__7ca8bd37b286e7e5b5052ffa,entropy_cell__fbc793f0ce3c1e885be507e1,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,direct_subword,explain_everyday_system,moderate,0.0,3.1595073862492233,125.0,5.2291041789863515,4.549106667118688,-18.0,-3.0,-166.0,31.646448833510078,-1.2465880169671273,-5.813064687168616,0.15164369034994696,0.0,0.0,0.0,0.0,0.0,-0.07422943605013421
entropy_pair__80b1ca337fe2028050bec13e,entropy_cell__1de64df4c4561b75802afcfd,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,direct_subword,explain_everyday_system,moderate,0.0,0.9254708415687913,7.556818181818182,2.162383256290576,1.961649179458618,10.0,-2.0,32.0,-0.46334354203011685,3.1120093041287085,0.399209149059903,0.02384182981197913,-0.03229665071770327,0.0,-1.0,-1.0,0.0,-0.11412165015367357
entropy_pair__81e14f12ecfbb9647e563d4b,entropy_cell__4d748e9a0e4b4ee96a9269ee,qwen2_5_7b_instruct_q4_k_m,revision_v1_uuid_v4_041,uuid_v4,direct_subword,professional_project_update,moderate,0.0,0.7048754132661266,15.12820512820513,2.9313583497169478,2.745086352030436,-1.0,1.0,36.0,-28.384523809523785,2.7169312169312185,5.840952380952377,0.1415343915343915,-0.07407407407407407,-0.038461538461538436,0.0,0.0,0.0,-0.0022334987874973733
entropy_pair__8492f8616b7e689f98d48716,entropy_cell__4e51ff9311768058bb90379c,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,hex_nibble,explain_everyday_system,moderate,0.0,0.09570642044090061,2.7234042553191493,1.438163426974778,1.4354194884604596,-13.0,0.0,-92.0,5.128416061339806,-1.25357142857143,-1.7481743341404368,0.11573849878934628,-0.030982905982905984,-0.017241379310344862,0.0,0.0,0.0,-0.027260129268480135
entropy_pair__86c05eb4348474bbeb184e22,entropy_cell__99041d99e013855e5f7255a8,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,direct_subword,explain_everyday_system,moderate,0.0,0.8122875832744496,49.68817204301075,2.4687959334112755,2.297013157798398,-5.0,-1.0,6.0,-11.9035119047619,2.7989285714285685,3.266895238095234,0.02285714285714291,0.0009792401096748726,0.0,0.0,3.0,0.0,-0.051910439857809534
entropy_pair__8a87905180f393db903aaba1,entropy_cell__8acdff1994baba77d568a716,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,ascii_b16,explain_everyday_system,moderate,0.0,1.856551926452888,3.8717948717948723,2.826177573283474,2.328412520579803,4.0,-1.0,-23.0,12.071345628415287,-0.08963114754097745,-2.8968171500630504,-0.11097099621689788,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.025046525465340218
entropy_pair__8ed448257fb66034057f21a8,entropy_cell__698c3b661debbc84aad66e3f,qwen2_5_7b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,direct_subword,explain_everyday_system,moderate,0.0,1.8057589019350886,1345.8641975308642,5.400744122532065,4.929108778635661,-64.0,-4.0,-309.0,,,,,-0.031746031746031744,0.0,-1.0,0.0,0.0,-0.11210622760362525
entropy_pair__8f3c17da79a92ff6d3ce6726,entropy_cell__51ac5a0ffb1371a412b61f0a,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_003,uuid_v4,direct_subword,explain_everyday_system,moderate,0.0,0.9321431423936148,5.490566037735849,1.81728613604942,1.586076223625327,4.0,0.0,4.0,27.03008130081301,-3.4389159891598915,-2.124422764227642,0.10623306233062324,0.0,0.0,0.0,1.0,0.0,-0.08778959603858062
entropy_pair__944be5be5d5f4f8407e62d7b,entropy_cell__b4dd6955d2588a9777ba0da2,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,ascii_b16,professional_project_update,moderate,0.0,0.8857936339733008,2.083333333333333,1.6119606707537848,1.3623353546740962,1.0,-4.0,28.0,-10.09749401197601,4.215632734530935,1.6584260051325899,0.06761477045908182,-0.0542529399033258,-0.018181818181818188,0.0,1.0,0.0,-0.034556647663482695
entropy_pair__95b87b3009dba0626c940e1d,entropy_cell__c9bef797c5b774d1c465a433,qwen2_5_7b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,ascii_b16,explain_everyday_system,moderate,0.0,1.0431947617469466,3.712765957446809,2.13643397795222,1.8574894692035433,-8.0,-1.0,-23.0,-5.885127696846752,0.9676553568135695,1.4540869957178302,0.0894297949064683,-0.0310672514619883,0.0003704904367155537,-1.0,0.0,0.0,-0.04318160052447938
entropy_pair__996195a258faa1cbab454151,entropy_cell__98da0ef36817f71a7f7cbcb7,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_041,ed25519_signature_base64,ascii_b16,professional_project_update,moderate,0.0,2.540090486402616,4.871287128712872,2.9921392010334382,2.3423996396584084,-36.0,-9.0,63.0,-85.68048788819874,18.968794409937892,11.636875527950316,0.25793788819875774,-0.11250000000000004,-0.04402515723270439,0.0,2.0,0.0,-0.06704781836645039
entropy_pair__9a4fb6176aba71f96d5c3cf7,entropy_cell__0fab5761cf96009ae2efab1c,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_003,nonce_96_bit_hex,ascii_b16,explain_everyday_system,moderate,0.0,0.9826486132741259,2.6190476190476195,2.2700237273494044,1.9614907067919534,-1.0,-1.0,106.0,-46.58330316742081,7.491146304675716,10.400045248868778,0.09238310708898945,0.0219607843137255,0.041632653061224434,0.0,0.0,0.0,0.023381859445069958
entropy_pair__9a9a5d216b5683dbc91d1edf,entropy_cell__cde6e4c5e72f76160d5bfec6,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,direct_subword,explain_everyday_system,moderate,0.0,7.005787976714206,697.2063492063492,6.120885061080514,4.359324958589342,-12.0,1.0,-87.0,13.82452380952381,-3.8328571428571436,-2.1838311688311656,0.037337662337662336,-0.054545454545454564,-0.01851851851851849,1.0,4.0,0.0,-0.034116615784233334
entropy_pair__9ba1c1738f1da6502789d679,entropy_cell__917e0983e9adeae044cb67c6,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,1.669941558695254,3.302631578947368,2.6288381862038217,2.1448325106972144,12.0,-8.0,-87.0,20.13412945131043,0.2674674783098503,-5.90390780195618,0.07589658048373649,-0.11574074074074081,-0.0757087881881725,1.0,-2.0,0.0,0.10635085784477688
entropy_pair__a1e4975dd339c60019e1cf04,entropy_cell__53c97fad996247a66b9de7d3,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,hex_nibble,explain_everyday_system,moderate,0.0,2.2680511298151953,5.105882352941176,3.014716667598129,2.418695461048799,4.0,3.0,20.0,8.295557036247345,-2.6919930111348016,-0.38431651267472233,0.0637289741767354,-0.03616813294232657,0.013366960907944425,0.0,5.0,0.0,-0.012756203096089415
entropy_pair__a89f07d4799d994cd0259e94,entropy_cell__1cb996f5fe34595f76ab5330,llama3_8b_instruct_q4_k_m,revision_v1_uuid_v4_041,uuid_v4,ascii_b16,professional_project_update,moderate,0.0,2.0750759246921913,4.423076923076923,2.9484710263141607,2.365166957561786,-3.0,0.0,10.0,-8.690194805194778,0.9636796536796552,2.629870129870124,0.251082251082251,-0.12233250620347391,-0.0625,0.0,-1.0,0.0,-0.05341420430038883
entropy_pair__aa657ea5756675b0a9dd7018,entropy_cell__29f03257a1168f24b2f24b26,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,direct_subword,explain_everyday_system,moderate,0.0,1.1760404602919525,160.85714285714286,4.683391023564026,4.214097386314756,5.0,0.0,32.0,10.832692307692298,-0.26880341880341874,1.2104273504273522,0.0,0.0,0.0,0.0,0.0,0.0,-0.002737869570495372
entropy_pair__ac69562460e10b2a86fc1db9,entropy_cell__a0d6545883d11471156042b4,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_003,token_128_bit_hex,hex_nibble,explain_everyday_system,moderate,0.0,0.41162857856022983,3.5588235294117645,2.6205898091484316,2.6168676264145794,-3.0,2.0,-8.0,14.4323285953177,-3.814122073578595,-2.9888963210702286,0.11538461538461542,-0.040000000000000036,0.0,0.0,2.0,0.0,-0.046723657198802386
entropy_pair__b3f53cfbffd0025998f04fef,entropy_cell__0c8624354e1103337d66b559,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_041,hmac_sha256_hex,hex_nibble,professional_project_update,moderate,0.0,-0.22655386320611637,2.1304347826086953,1.071983506703994,1.1923059676744923,-32.0,1.0,-198.0,18.36081363689027,-3.7340962808481066,-3.3172665971498105,0.05324991310392768,0.011877828054298711,0.009708737864077666,1.0,6.0,0.0,-0.039813549841344664
entropy_pair__bb56f6fe2e1014a012875f51,entropy_cell__0335e08e2f5515b25f2c8056,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,1.3256934319329046,2.6808510638297873,2.04752806364055,1.670575035379288,27.0,-3.0,217.0,-28.610842105263146,6.16260715618834,3.978096304591265,0.06252332960059725,-0.053097345132743334,-0.008928571428571397,-1.0,1.0,0.0,-0.01637419366228207
entropy_pair__bb9f61eb2b71fa1546a21bb3,entropy_cell__08436728edee9a4933afa8a3,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,direct_subword,professional_project_update,moderate,0.0,1.2125204921311263,153.02173913043478,3.0933784260373964,2.7393893521765005,-7.0,1.0,-30.0,7.675916666666666,-2.9752500000000026,-0.18789999999999907,0.13875000000000004,-0.032258064516129004,0.0,0.0,2.0,0.0,-0.01747500560834095
entropy_pair__bbc68f0571b6599597621843,entropy_cell__cb522467936cd7c944635f37,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,0.7172333971503217,1.9666666666666668,2.023976799942492,1.8469663037194148,-8.0,-2.0,-29.0,2.2081870521775215,0.2039143068565359,0.5226682549136399,0.037323803851498916,-0.06493833375283165,-0.06862745098039225,0.0,2.0,0.0,-0.010553241882034783
entropy_pair__bbf1e52b786006bcc00ab2d7,entropy_cell__4165252300fa0539cfe260dc,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,0.8304111406241581,2.357142857142857,1.705894292794858,1.4599586944190823,6.0,-6.0,36.0,-15.498204724092176,5.74319029642578,1.5191088630192944,0.07371592219288126,-0.0567018072289156,0.0,0.0,1.0,0.0,0.023568343745523787
entropy_pair__bf1480d22156b2f1efd63ca6,entropy_cell__d9384d325aaa7d04c2f1d80c,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,ascii_b16,explain_everyday_system,moderate,0.0,1.0102991355762556,3.5888324873096447,2.0535680371899248,1.7825253578612041,7.0,-6.0,36.0,-16.265233682983677,5.518938228438223,2.358590209790215,0.0036363636363636598,-0.01606957179317514,0.0,-1.0,2.0,1.0,-0.09628290960783295
entropy_pair__c0d8ee6f6ff2f6242f048d83,entropy_cell__792de4163692237e58d9ae05,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,ascii_b16,explain_everyday_system,moderate,0.0,1.2172600278848236,2.7931034482758625,2.0536775039045603,1.6885808089683796,-5.0,-1.0,157.0,-42.043792486912906,6.181699845166996,8.313784560937851,0.1357553638575537,-0.028569824876515493,-0.007407407407407418,-1.0,1.0,0.0,0.01850547889453276
entropy_pair__c376a5877c5d91abc84adb74,entropy_cell__9538ff38d26bad8378882c3f,llama3_8b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,direct_subword,explain_everyday_system,moderate,0.0,4.240508014875595,971.8064516129032,5.700570826218278,4.95948580772646,-14.0,-2.0,-37.0,3.0214285714285722,-0.4214285714285708,-0.8400000000000034,0.25,-0.07407407407407407,-0.038461538461538436,0.0,1.0,0.0,-0.10626028992991891
entropy_pair__c5a5441a6abea5d697031fe7,entropy_cell__8520c1fa8d2b97daf3821ec8,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_003,aes256_gcm_base64,direct_subword,explain_everyday_system,moderate,0.0,2.0588538596204193,269.2068965517241,5.650549008081873,5.086369715887924,3.0,0.0,45.0,-9.647653061224503,1.594081632653058,3.443783359497644,0.14403453689167967,0.0,0.0,0.0,0.0,0.0,-0.025287248754218363
entropy_pair__c80826fcf3c89a182014e56e,entropy_cell__fd4ee5a8efa826c159a497db,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,direct_subword,professional_project_update,moderate,0.0,0.31165942707306904,5.561904761904762,1.7661824680379667,1.6827553158714659,-7.0,-1.0,-3.0,-7.004769537480058,1.4159138755980862,2.6135071770334974,0.06662679425837315,-0.03998532648569342,-0.009877469367341796,0.0,0.0,0.0,0.04488962232294061
entropy_pair__c8871608aa27430479494127,entropy_cell__7a72910eb9e1e0b1c12de20e,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,direct_subword,professional_project_update,moderate,0.0,3.272028753797756,666.2,5.254296629549609,4.404876327514648,0.0,0.0,12.0,-50.760000000000005,7.080000000000002,7.643999999999998,0.0,0.0,0.0,0.0,2.0,0.0,0.0034007324447598297
entropy_pair__ca280be1ea9b45ec5dadc6c6,entropy_cell__b6b5b3722ca4c57dd4bb7a99,qwen2_5_7b_instruct_q4_k_m,revision_v1_aes256_gcm_base64_041,aes256_gcm_base64,direct_subword,professional_project_update,moderate,0.0,2.525873244819388,230.36206896551724,5.912312783905495,5.236133846743353,2.0,0.0,72.0,-42.74677536231883,6.127934782608694,8.575543478260862,0.04981884057971009,-0.0009456264775413725,0.0,0.0,0.0,0.0,-0.16923598393457517
entropy_pair__ca58af342ce404e0283c7c7a,entropy_cell__54ce226c44c1b4d8b86c7237,llama3_8b_instruct_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,direct_subword,professional_project_update,moderate,0.0,6.371786507583703,595.9767441860465,6.479190700546312,5.044251486312511,1.0,0.0,46.0,-41.784598150782344,5.952325746799431,6.754338549075392,0.18990042674253205,-0.05555555555555558,0.0,0.0,0.0,0.0,-0.13654397211731023
entropy_pair__cb075d47378e6987abd9fcc7,entropy_cell__1000123ba320c3d53f1f1026,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_uuid_v4_041,uuid_v4,direct_subword,professional_project_update,moderate,0.0,1.0493712200911376,13.916666666666668,2.900911526084719,2.587776859601339,-5.0,0.0,-15.0,-22.91574675324675,2.5752164502164483,2.008744588744591,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,-0.07084054472451012
entropy_pair__cb18aad1552e73ebb5e0b53c,entropy_cell__444e02311c7fadefa351ea64,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,hex_nibble,professional_project_update,moderate,0.0,1.9897039237022542,8.12,4.2891962740249205,3.7193935394287108,9.0,0.0,54.0,-8.6095341614907,3.4367080745341596,1.3568944099378832,-0.10248447204968947,0.0,0.0,0.0,1.0,0.0,-0.022578042970380074
entropy_pair__cb47d2d05bbc3cd5e3674c73,entropy_cell__3e54aac33bc2c3cf9c193cc4,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_ed25519_signature_base64_003,ed25519_signature_base64,ascii_b16,explain_everyday_system,moderate,0.0,1.2173887591529637,3.6377952755905514,2.402038887531748,2.0815220705167516,-20.0,-6.0,-37.0,0.479622093023238,1.8672909745293431,3.000121124031004,0.18689437984496127,-0.09056673096353451,-0.02043343653250773,0.0,2.0,0.0,-0.02373920505374203
entropy_pair__ce5fb149e662cd115959f2a5,entropy_cell__6829dcc7db6a24268f4d389b,llama3_8b_instruct_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,hex_nibble,professional_project_update,moderate,0.0,1.2958192846365828,7.4411764705882355,4.047225256438812,3.7075797529781567,4.0,-1.0,17.0,-32.2226923076923,8.71769230769231,1.5314871794871756,0.09743589743589742,0.0,0.0,0.0,1.0,0.0,-0.1707380957410101
entropy_pair__d470388b58061d35b198a76c,entropy_cell__ed5fa8557dc6f5b7097f12a1,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,hex_nibble,professional_project_update,moderate,0.0,1.990240224381529,5.453333333333333,3.02302593919734,2.435314687093099,3.0,0.0,48.0,-26.988684210526287,4.012807017543857,3.399578947368415,0.0798245614035088,-0.018765133171912862,0.0,0.0,0.0,0.0,-0.13972767967918498
entropy_pair__db27bd1041bedba0127beb54,entropy_cell__53f2ca75cff8cc293f645929,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_sha256_hex_041,sha256_hex,ascii_b16,professional_project_update,moderate,0.0,0.9537253130362637,2.1230769230769226,1.841217579847076,1.5559879156259389,-30.0,-2.0,-95.0,-12.780161926067962,1.892988175135823,2.9925463876825837,0.13721730302859403,-0.0641319285387082,-0.03401360544217691,0.0,1.0,0.0,-0.025789168675605448
entropy_pair__ddc8e96304583045cbbec0bf,entropy_cell__7e257d9366081f97c2a8f3e7,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_chacha20_poly1305_base64_041,chacha20_poly1305_base64,ascii_b16,professional_project_update,moderate,0.0,1.4572144109839857,3.497142857142857,2.3983915903080137,1.995126827784947,5.0,-4.0,27.0,-8.16936686991869,3.383594512195124,1.064568089430896,0.0026676829268292845,-0.008842132438363293,-0.016528925619834656,0.0,2.0,0.0,0.0016496598414941638
entropy_pair__dec900c583a7412af42d7bff,entropy_cell__8181c6f9f2aa4ef9f423f490,llama3_8b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_041,nonce_96_bit_hex,ascii_b16,professional_project_update,moderate,0.0,1.7325904503696163,3.1071428571428577,2.4337526182727616,2.045361978667123,5.0,5.0,55.0,1.713958333333352,-2.1540277777777774,0.24077777777777953,0.03888888888888886,-0.02564102564102566,0.0,0.0,6.0,0.0,-0.015304634997713201
entropy_pair__e134699e75bf9f407d5a8406,entropy_cell__1928b7d94276d3a805de007d,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,ascii_b16,professional_project_update,moderate,0.0,0.8726633480056074,3.1,2.5169116130255356,2.222669940524631,-2.0,-3.0,-41.0,4.58313068688669,3.5094912280701713,-2.899470710674997,0.0957478441867381,-0.016009852216748777,-0.03508771929824561,0.0,0.0,0.0,-0.06360824202202768
entropy_pair__e716c6db559c794a6393f38e,entropy_cell__0cea944272901ade48621f2e,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,direct_subword,explain_everyday_system,moderate,0.0,2.7569877099080538,231.53125,5.160693179855733,4.477882367558777,-6.0,-2.0,38.0,-70.39053947160264,16.442809682012342,13.29689606074988,0.16041765543426667,0.0,0.0,0.0,1.0,0.0,-0.12086042428480408
entropy_pair__ec0379bbf8bf8c66215f1b55,entropy_cell__de92a1de8ce8c0b2d814374c,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_chacha20_poly1305_base64_003,chacha20_poly1305_base64,ascii_b16,explain_everyday_system,moderate,0.0,0.3976227116561908,2.9391304347826086,1.7925091660906132,1.7208949918332306,-45.0,-3.0,-110.0,-15.402367424242414,2.275357744107744,6.370370370370367,0.19444444444444453,-0.026015175519052858,0.0019008194643913567,0.0,2.0,0.0,-0.047676955946522395
entropy_pair__ecbaa352fc42eacb6f3362e4,entropy_cell__263680c99881bd6fba77170b,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,hex_nibble,professional_project_update,moderate,0.0,2.2280662291741717,6.923076923076923,3.7197657834207103,3.03492066799066,4.0,0.0,51.0,-42.31571428571428,6.399047619047618,6.022380952380953,0.04166666666666663,0.0,0.0,0.0,0.0,0.0,-0.019781646841972277
