split_id,regime,held_out_value,detector_name,requested_kind,implementation_kind,original_test_rows,restricted_test_rows,excluded_test_rows,original_payload_groups,restricted_payload_groups,excluded_payload_groups,affected_split,analysis_unit,confidence_level,bootstrap_resamples_requested,evidence_status,metric,original_estimate,restricted_estimate,restricted_minus_original,restricted_ci_low,restricted_ci_high,bootstrap_resamples_valid,higher_is_better
held_out_template:forum_learning_answer,held_out_template,forum_learning_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.7136363636363636,0.7136363636363636,0.0,0.6644444444444444,0.7622254901960784,2000,True
held_out_template:forum_learning_answer,held_out_template,forum_learning_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.6954545454545454,0.6954545454545454,0.0,0.5777777777777777,0.7714369747899159,2000,True
held_out_template:forum_learning_answer,held_out_template,forum_learning_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.8363636363636363,0.8363636363636363,0.0,0.763041465378422,0.8860558426643697,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.9920454545454546,0.991745283018868,-0.00030017152658656787,0.9847690295469783,0.9976133651551313,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.005201461023633416,0.005397674267433704,0.00019621324380028875,0.0014582025238204423,0.010504736948675911,2000,False
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.9919816723940436,0.9916765755053507,-0.00030509688869284624,0.9845334588554848,0.9976076555023923,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9999793738216396,0.999977789168772,-1.58465286759224e-06,0.9998906266079898,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,1.0,1.0,0.0,1.0,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9999793388429752,0.9999777500889997,-1.5887539754899649e-06,0.9998904402256207,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9840909090909091,0.9834905660377359,-0.0006003430531732468,0.9695380590939565,0.9952267303102625,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,1.0,1.0,0.0,1.0,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,1.0,1.0,0.0,0.9976415094339622,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,1.0,1.0,0.0,1.0,1.0,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.7886363636363636,0.7889150943396226,0.0002787307032590114,0.7586581348352226,0.8193874002186081,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.16993071420793085,0.17063120622085823,0.0007004920129273784,0.14769833116071748,0.19194687899134855,2000,False
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.8204633204633205,0.8204613841524574,-1.9363108630932047e-06,0.7976293008700657,0.8444937064333877,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9544529707327852,0.9527210371722712,-0.001731933560514043,0.9363364978928402,0.9682678800840195,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.7130872483221476,0.7137870855148342,0.0006998371926865143,0.6875981280193236,0.7424256664388243,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9516735537190083,0.9498375756496974,-0.0018359780693109062,0.9313979736838041,0.9670437684619295,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9659090909090909,0.964622641509434,-0.0012864493996569415,0.9403341288782816,0.9858490566037735,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.6113636363636363,0.6132075471698113,0.0018439108061749643,0.5638766519823789,0.6621005064617533,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.45681818181818185,0.4528301886792453,-0.003987993138936552,0.34792100400009357,0.6690868432971014,2000,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,848,32,80,78,2,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.7727272727272727,0.7665094339622641,-0.0062178387650085876,0.6876456876456877,0.8707124010554089,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.9522727272727274,0.9522727272727274,0.0,0.934995786516854,0.9678160919540231,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.038698062571665935,0.038698062571665935,0.0,0.02624239935423785,0.05327236051328518,2000,False
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.9540481400437637,0.9540481400437637,0.0,0.9378082534704346,0.9686800894854586,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9972660394370613,0.9972660394370613,0.0,0.9933265911782679,0.9998471540917984,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.919831223628692,0.919831223628692,0.0,0.8935281837160751,0.9450800915331807,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9962913223140496,0.9962913223140496,0.0,0.9905662750456606,0.9998412745597645,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.990909090909091,0.990909090909091,0.0,0.9770048115477146,1.0,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.9136363636363637,0.9136363636363637,0.0,0.8828265412748172,0.9425369458128078,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.9840909090909091,0.9840909090909091,0.0,0.9674405965621841,0.9979687499999997,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.9886363636363636,0.9886363636363636,0.0,0.9714206349206349,1.0,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.6579545454545455,0.6579545454545455,0.0,0.6369047619047619,0.68,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.3037427328613079,0.3037427328613079,0.0,0.2848388915441217,0.32264284973480684,2000,False
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.7411865864144453,0.7411865864144453,0.0,0.7295282080432002,0.7540057810460317,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.926073461268406,0.926073461268406,0.0,0.9035651090591307,0.9460163594132089,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.5961272475795297,0.5961272475795297,0.0,0.5804195804195804,0.6121392179741894,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9153822314049587,0.9153822314049587,0.0,0.8939047545291692,0.9364065509405378,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9795454545454545,0.9795454545454545,0.0,0.9644404761904762,0.9927710843373494,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.33636363636363636,0.33636363636363636,0.0,0.2903225806451613,0.3840909090909091,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.575,0.575,0.0,0.0,0.668251633986928,2000,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.6909090909090909,0.6909090909090909,0.0,0.6282608695652174,0.7571428571428571,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.9886363636363636,0.9885583524027459,-7.801123361772522e-05,0.9800936768149883,0.9953175145285801,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.010389404148835506,0.010460727285723233,7.132313688772672e-05,0.003667607969575589,0.018580480981701324,2000,False
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.9885057471264368,0.9884259259259259,-7.982120051086561e-05,0.9796893667861409,0.9952954856361148,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9996988799535715,0.9996948228823697,-4.057071201879481e-06,0.9992220351846148,0.9999775516372796,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,1.0,1.0,0.0,1.0,1.0,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9996849173553719,0.9996805764286351,-4.340926736845496e-06,0.9991758236177376,0.9999775517632629,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9772727272727273,0.977116704805492,-0.0001560224672353394,0.9601873536299765,0.9906350290571602,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,1.0,1.0,0.0,1.0,1.0,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.9931818181818182,0.9931350114416476,-4.680674017054631e-05,0.9852557729146713,1.0,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.9977272727272727,0.9977116704805492,-1.560224672347843e-05,0.9909502262443439,1.0,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.8102272727272728,0.8100686498855836,-0.00015862284168921548,0.7837481592719722,0.8364783600107306,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.15648876499986764,0.15682575502442198,0.00033699002455434,0.13541265228054047,0.17892598447951338,2000,False
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.8367546432062561,0.8366141732283464,-0.0001404699779097296,0.8172685608965636,0.8565404109678516,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.964335499401253,0.9643329066781815,-2.592723071459524e-06,0.9525374133211294,0.9753580253525244,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.7341337907375644,0.7340241796200345,-0.00010961111752982866,0.7048875820868034,0.7627702084746584,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9580320247933884,0.95798794568752,-4.4079105868455315e-05,0.9427825941612799,0.971927745786053,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9727272727272728,0.9725400457665904,-0.0001872269606824073,0.95213849071876,0.9899275661992305,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.6477272727272727,0.6475972540045767,-0.00013001872269602366,0.5970751969852689,0.6990740740740741,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.6613636363636364,0.6613272311212814,-3.640524235493103e-05,0.5852945200694016,0.7746236790525475,2000,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,874,6,80,79,1,True,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.8136363636363636,0.8146453089244852,0.0010089452881215655,0.7618964947089947,0.8731385493347741,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.9886363636363636,0.9886363636363636,0.0,0.9804297269969666,0.9955068664169788,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.010046790944153262,0.010046790944153262,0.0,0.004010481774909185,0.0173512275306864,2000,False
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.9886104783599089,0.9886104783599089,0.0,0.9802546234253552,0.9955166915794719,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9986786265714709,0.9986786265714709,0.0,0.9963001147098365,0.9999330135918947,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.9908675799086758,0.9908675799086758,0.0,0.9821806350677369,0.9977777777777778,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9983419421487604,0.9983419421487604,0.0,0.9951995085216012,0.9999325429035251,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9863636363636363,0.9863636363636363,0.0,0.9711104417670683,0.9977272727272727,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.990909090909091,0.990909090909091,0.0,0.9816091954022989,0.9978500343170899,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.9863636363636363,0.9863636363636363,0.0,0.9662921348314607,1.0,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.9954545454545455,0.9954545454545455,0.0,0.985,1.0,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,balanced_accuracy,0.8227272727272728,0.8227272727272728,0.0,0.8010747028862478,0.8433333333333333,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,brier_score,0.13686902870343146,0.13686902870343146,0.0,0.11987273986789207,0.1532317397540105,2000,False
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,f1,0.8458498023715415,0.8458498023715415,0.0,0.8284904979511422,0.8620411773572134,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,pr_auc,0.9707996943591475,0.9707996943591475,0.0,0.9601630623120336,0.980428698198547,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,precision,0.7482517482517482,0.7482517482517482,0.0,0.7255567206487064,0.7718680105121897,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,roc_auc,0.9665418388429752,0.9665418388429752,0.0,0.954135706929214,0.977463766025641,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,sensitivity,0.9727272727272728,0.9727272727272728,0.0,0.9553392894030159,0.987342438374417,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,specificity,0.6727272727272727,0.6727272727272727,0.0,0.6343917605907501,0.7113636363636363,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.01,0.7272727272727273,0.7272727272727273,0.0,0.6189442724458204,0.8025172975172973,2000,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,880,0,80,80,0,False,payload_group_id,0.95,2000,exploratory_post_partial_checkpoint_leakage_sensitivity,tpr_at_fpr_0.05,0.8386363636363636,0.8386363636363636,0.0,0.7855670103092783,0.9032967032967033,2000,True
