row_id,label,source_record_kind,trace_token_count,surprisal_mean,surprisal_std,surprisal_min,surprisal_max,surprisal_mean_absolute_step,surprisal_first_half_mean,surprisal_last_half_mean,surprisal_q10,surprisal_q25,surprisal_q50,surprisal_q75,surprisal_q90,surprisal_q95,surprisal_fraction_ge_2,surprisal_fraction_ge_4,surprisal_fraction_ge_6,surprisal_fraction_ge_8,surprisal_fraction_ge_10
detector_pair__4e6e0b8ea06f0a0d4367446c__ordinary_control,0,ordinary_control,171.0,0.6328798842886214,0.8555871051862302,9.095987962837171e-07,5.00168550616943,0.7206928325813596,0.8181089016083092,0.4498046927517206,0.0003349387193622988,0.04571979726109632,0.3197566009608579,0.8956670527904684,1.5299529719625653,2.547232520435813,0.07017543859649122,0.011695906432748537,0.0,0.0,0.0
detector_pair__4e6e0b8ea06f0a0d4367446c__rankcloak,1,rankcloak_trial,171.0,3.2789039558232185,1.8080574782047967,0.007813141604451346,11.66622053483907,2.0754598088161496,3.3118851292011877,3.246306284461274,1.0382261315863488,1.995558680038501,3.265047414176447,4.1407021754921285,5.526834573253545,6.373291751145089,0.7485380116959064,0.27485380116959063,0.07602339181286549,0.005847953216374269,0.005847953216374269
detector_pair__4e6f5f053ae8e13e528700d7__ordinary_control,0,ordinary_control,326.0,0.5386640831219865,0.6801582457163053,9.432212522142436e-08,3.601200204206119,0.690243816404364,0.5133370236271398,0.5639911426168334,6.862185978739888e-05,0.01110532841787748,0.25685253578141776,0.8329058283684834,1.5585225307958162,1.9256255343881223,0.04294478527607362,0.0,0.0,0.0,0.0
detector_pair__4e6f5f053ae8e13e528700d7__rankcloak,1,rankcloak_trial,326.0,0.7512763914143135,1.4520395197773284,1.533926763386262e-08,9.327055524616348,0.6082777306072675,1.0295998130279815,0.47295296980064544,3.1032092884686335e-05,0.008864649846962003,0.25058243789466594,0.7166599543968761,1.4749608682754438,4.763657460924105,0.08588957055214724,0.06441717791411043,0.015337423312883436,0.006134969325153374,0.0
detector_pair__4e7ad9d03616ecd80cdca829__ordinary_control,0,ordinary_control,171.0,0.553080668984596,0.8830392263685348,1.1301819924369738e-07,4.33883768471366,0.8123101386923672,0.6126673110992158,0.4941868948015413,5.590578897596288e-06,0.001726893516796224,0.09288716663651897,0.7553134948540761,1.918885094826562,2.584995434099495,0.09941520467836257,0.011695906432748537,0.0,0.0,0.0
detector_pair__4e7ad9d03616ecd80cdca829__rankcloak,1,rankcloak_trial,171.0,3.4688895258083727,1.8477226194404186,0.09035741165453537,13.191855016816255,1.9726419688852288,3.310507639565958,3.6254297622107603,1.3450981857524376,2.4144902467179374,3.215016193461029,4.1849584236054085,6.016859780682452,6.741669926621626,0.8304093567251462,0.28654970760233917,0.10526315789473684,0.017543859649122806,0.005847953216374269
detector_pair__4e8fa99ea6c8eb2c6380c96e__ordinary_control,0,ordinary_control,64.0,0.6550063678552012,0.8164370155558126,2.152609077654688e-06,2.975294791230233,0.8283678377273643,0.4521390881761151,0.8578736475342873,0.00016450503314011656,0.014984181342967418,0.29891667591060234,0.9987619375850678,1.7624308672045008,2.5700273045997255,0.09375,0.0,0.0,0.0,0.0
detector_pair__4e8fa99ea6c8eb2c6380c96e__rankcloak,1,rankcloak_trial,64.0,4.2431195093317555,2.0941305209355296,0.22389641159894325,11.819216437309123,2.3966116126752315,4.350435885815315,4.135803132848196,2.1541371069996686,2.887193176642527,4.183746357356866,5.104044038034669,6.8082396616248815,8.276166702901806,0.921875,0.53125,0.125,0.0625,0.03125
detector_pair__4e905c05aa9a4545eba2e686__ordinary_control,0,ordinary_control,235.0,0.5281777224044969,0.7868534145435513,1.2214616162964376e-07,5.180235396282928,0.6278731465673852,0.7303355054814442,0.32773314087904926,0.00012454729980930783,0.006192935299759839,0.17478450715817218,0.8050356653309105,1.5732419716241235,2.0674033039825943,0.05106382978723404,0.01276595744680851,0.0,0.0,0.0
detector_pair__4e905c05aa9a4545eba2e686__rankcloak,1,rankcloak_trial,235.0,3.208919188077521,1.2116700678027987,0.11495852454072875,9.153857926581281,1.2244688595869746,3.3403452661698236,3.0786068903080346,1.8728260665470173,2.522896158489692,3.1242435524234757,3.7006510835142166,4.544456673174561,5.223065209393784,0.8808510638297873,0.1702127659574468,0.029787234042553193,0.00425531914893617,0.0
detector_pair__4e9b87307432c726a46072d7__ordinary_control,0,ordinary_control,64.0,0.5543495423750482,0.8682320590651622,1.201298392317085e-06,3.8447285298141995,0.8100505988715834,0.5519342669245683,0.556764817825528,0.0002926455577746623,0.0075000355517858,0.08740346228554863,0.7022634326863288,1.7227752970021037,2.3971443530193746,0.09375,0.0,0.0,0.0,0.0
detector_pair__4e9b87307432c726a46072d7__rankcloak,1,rankcloak_trial,64.0,4.8480031885137915,2.3438949647762124,0.8664850854728758,13.243046277691807,2.5247128783757997,4.868705501900394,4.827300875127187,2.754025264978272,3.499470877139768,4.482803472774213,5.194982318504438,7.991923420028508,9.9319110287278,0.9375,0.625,0.1875,0.109375,0.0625
detector_pair__4ea2b8c15170bc45998b80cb__ordinary_control,0,ordinary_control,64.0,0.8482582557337583,0.8286609652370536,2.342712306813155e-06,3.5684241749675394,0.827716083004026,0.80519453120111,0.8913219802664067,0.002148619776609452,0.06900175936070507,0.6850478983810735,1.3260962846588749,2.0281206420595654,2.3056660463332728,0.109375,0.0,0.0,0.0,0.0
detector_pair__4ea2b8c15170bc45998b80cb__rankcloak,1,rankcloak_trial,524.0,0.9215407295474467,1.6414999439729037,7.824347392215714e-09,11.649467487539614,0.7447697444982309,0.9198394102126186,0.9232420488822748,0.0008789793833564377,0.02335343968373582,0.3183059045344514,0.912305980054783,2.7875154281961176,4.534607435947987,0.12213740458015267,0.06870229007633588,0.022900763358778626,0.007633587786259542,0.007633587786259542
detector_pair__4ea41a21c05031c0df6de075__ordinary_control,0,ordinary_control,64.0,0.5449338109970606,0.772950092389578,1.2416474959309198e-07,3.1804933602116776,0.808781342554709,0.5931903605371595,0.4966772614569618,6.2679811129839914e-06,0.0026745384040021136,0.17714940079942032,0.7047700588353107,1.6717470460581325,2.0272160438333335,0.0625,0.0,0.0,0.0,0.0
detector_pair__4ea41a21c05031c0df6de075__rankcloak,1,rankcloak_trial,686.0,0.7984062318065102,1.559033057791087,6.612727787569384e-08,11.56495634950312,0.715532501503207,0.5784156624071858,1.0183968012058346,1.577569440414095e-05,0.001149149021189011,0.18016664674719252,0.7787112185673917,1.9270476837074222,4.594082457243636,0.09766763848396501,0.06559766763848396,0.02478134110787172,0.0029154518950437317,0.0014577259475218659
detector_pair__4ea7370488124fff1203768e__ordinary_control,0,ordinary_control,32.0,0.7538753322810768,1.0442806054410079,9.879504716536758e-07,3.972811487321046,1.023363080766522,0.8143015866152792,0.6934490779468745,2.9592842535564046e-05,0.012460960667649346,0.10111591215353322,1.0770061503749475,2.36319940973316,2.699766808142487,0.15625,0.0,0.0,0.0,0.0
detector_pair__4ea7370488124fff1203768e__rankcloak,1,rankcloak_trial,115.0,1.6157933033693628,2.15207160374795,1.9246344766798984e-05,10.208074228110615,1.2699028637276415,2.1384115587799126,1.102185707534856,0.006702629440290053,0.04687498676493007,0.6588131712977159,2.0526484799895863,5.042654295099627,6.1489157193462685,0.25217391304347825,0.19130434782608696,0.06086956521739131,0.008695652173913044,0.008695652173913044
detector_pair__4eb23199da3d02a3e85ce0a2__ordinary_control,0,ordinary_control,28.0,0.5930105082693459,0.8379155661076488,1.4627331523797693e-07,3.7189560970511835,0.8310125730439567,0.6532309438564846,0.532790072682207,0.0043113675641230035,0.022517542966253856,0.1787136722695415,0.916799863781887,1.4423520530902676,1.9094361348614648,0.07142857142857142,0.0,0.0,0.0,0.0
detector_pair__4eb23199da3d02a3e85ce0a2__rankcloak,1,rankcloak_trial,28.0,5.0722372738881445,3.0151367999994294,0.1831939866168959,13.83870567595568,3.092354014805653,5.800875182722646,4.343599365053646,1.929346344128961,3.5442725712086935,4.401468567684972,6.397424486913927,9.295690361262631,11.04835877561184,0.8928571428571429,0.6071428571428571,0.2857142857142857,0.14285714285714285,0.10714285714285714
detector_pair__4ebac4476518d4362ddee8f8__ordinary_control,0,ordinary_control,32.0,0.40174184963770565,0.6292616155222017,1.7261874674545652e-05,2.5419754783788804,0.5969978332097446,0.4644077608733028,0.3390759384021085,0.00019218300930283762,0.0009158297209008737,0.011192266951994156,0.4938200186364501,1.2929629359837551,1.7760771995869453,0.03125,0.0,0.0,0.0,0.0
detector_pair__4ebac4476518d4362ddee8f8__rankcloak,1,rankcloak_trial,339.0,0.7417785472521685,1.5780534943902735,6.293935683743257e-08,11.020862077804296,0.6995319260554957,1.0079012421819682,0.4772212799396029,7.688267229468693e-05,0.003281799719744072,0.11378514795356409,0.7315606191184685,1.7169666556746872,4.4484104715313215,0.09734513274336283,0.06489675516224189,0.017699115044247787,0.011799410029498525,0.0058997050147492625
detector_pair__4ebfafe87293d15ecc937a19__ordinary_control,0,ordinary_control,96.0,0.6377449713555842,0.8793698169281465,4.6836317011411666e-06,4.109894008869404,0.7819874521489416,0.39066910167646735,0.8848208410347013,0.00016947842235914834,0.025054611467405508,0.2093864173970097,0.8550634900991478,2.097686768886092,2.3232041949377265,0.125,0.010416666666666666,0.0,0.0,0.0
detector_pair__4ebfafe87293d15ecc937a19__rankcloak,1,rankcloak_trial,96.0,3.9482788434169067,2.800706544242653,0.038151682215193716,14.078007988545576,2.9649025840358747,3.6561225626941467,4.240435124139668,1.3165253919529984,2.301579736212582,3.264539598744676,4.920650791964743,7.186608735878606,11.002605127393846,0.8125,0.3333333333333333,0.15625,0.09375,0.0625
detector_pair__4ecbaeb3d2c0bb638a5bd5e2__ordinary_control,0,ordinary_control,53.0,0.7431421218443824,1.0048501296854269,9.443910883533135e-06,4.572343574084062,0.992909623479808,0.8542958007555281,0.6361052458558717,0.0004485909662342636,0.003951795391760271,0.18056135752890867,1.210872715317059,2.249188919864917,2.5536934327857077,0.11320754716981132,0.018867924528301886,0.0,0.0,0.0
detector_pair__4ecbaeb3d2c0bb638a5bd5e2__rankcloak,1,rankcloak_trial,53.0,6.808861586583734,2.7360092855386258,1.7400891303820956,14.717457123083353,2.7351864079139947,7.347422462667361,6.290247409614316,4.202651337834525,4.871519592759455,6.013353507068816,9.188835133316633,10.098459160707263,10.724173722888542,0.9622641509433962,0.9056603773584906,0.5094339622641509,0.32075471698113206,0.1320754716981132
detector_pair__4ecdefb91e38c7f5096a63ed__ordinary_control,0,ordinary_control,73.0,0.39131438728448426,0.9317810112764762,7.438309523877251e-08,5.649065336354619,0.5914966239068047,0.5913773243388706,0.19665855663697315,6.113847033617504e-06,6.774179925983503e-05,0.012316962702378476,0.16412915278590035,1.2493303147178898,1.8053144444886002,0.0410958904109589,0.0273972602739726,0.0,0.0,0.0
detector_pair__4ecdefb91e38c7f5096a63ed__rankcloak,1,rankcloak_trial,73.0,6.545033886602247,2.2730180200193075,0.7865611106102417,13.36157441160231,2.030535125378849,7.196484476349825,5.911190069550548,4.455830868626121,5.31484470559209,6.036040447294477,8.017219033406256,9.54652633631617,10.58302608628616,0.9726027397260274,0.9452054794520548,0.5068493150684932,0.2602739726027397,0.0821917808219178
detector_pair__4ed584bce10ecab1bb89b7a4__ordinary_control,0,ordinary_control,481.0,0.5570401206632289,0.7796486225653664,1.7684958919517157e-07,4.512766478905057,0.7128321690334342,0.6772155780711375,0.43736331660556077,5.8465923412853726e-05,0.012162568152323416,0.2242578502348671,0.7525145829798987,1.660192630358285,2.331465749226009,0.06860706860706861,0.004158004158004158,0.0,0.0,0.0
detector_pair__4ed584bce10ecab1bb89b7a4__rankcloak,1,rankcloak_trial,481.0,1.0608570613948207,1.8659151536551575,4.614558690718695e-08,13.833887095726894,0.8699994572889821,1.0580483121735278,1.0636541560550297,0.0001858046626352916,0.02611612138379016,0.325006565618402,0.9795572560845116,3.6003088091289897,5.422054291640126,0.14345114345114346,0.0893970893970894,0.035343035343035345,0.016632016632016633,0.004158004158004158
detector_pair__4ed5df804ff596f2cf11a258__ordinary_control,0,ordinary_control,48.0,0.44428582012464185,0.823151877248693,1.538298519676573e-07,3.979355374255473,0.4436632217199445,0.5782256233850115,0.3103460168642722,4.703521538189648e-05,0.0010639760147812538,0.08636252604862449,0.43532969016389345,1.52172050434295,1.9644428584143176,0.0625,0.0,0.0,0.0,0.0
detector_pair__4ed5df804ff596f2cf11a258__rankcloak,1,rankcloak_trial,48.0,4.113923181469869,1.524863369792603,1.7780141989527003,7.965861030256107,1.4904414301001228,4.315888086167392,3.9119582767723475,2.6128421121845014,3.0247988406779704,3.7458337266018766,5.049608744869639,6.846516076561689,7.391150936655937,0.9583333333333334,0.3958333333333333,0.125,0.0,0.0
detector_pair__4edfd1dead1bf1ee4aae2f0f__ordinary_control,0,ordinary_control,235.0,0.4276461077980485,0.6921220630282164,2.5506146528186946e-08,4.370659344309139,0.621988281635446,0.5654672890783858,0.2909929026302563,2.727547150414013e-05,0.003290050232234165,0.11141867332262123,0.48680398488493104,1.4207616660174074,1.9457322772072179,0.05106382978723404,0.00425531914893617,0.0,0.0,0.0
detector_pair__4edfd1dead1bf1ee4aae2f0f__rankcloak,1,rankcloak_trial,235.0,3.448654372464713,1.6359662729423283,0.33859981799562533,11.009763006931482,1.6812728231888112,3.778028955710577,3.1220710992463574,1.526950146325469,2.4648170600548713,3.3393399713175693,4.065430392780598,5.395765501527173,6.090786118270012,0.8297872340425532,0.28085106382978725,0.059574468085106386,0.02127659574468085,0.01276595744680851
detector_pair__4ee341d5cec0b30abfb354ee__ordinary_control,0,ordinary_control,19.0,1.4025907890895304,1.0246749778636357,0.12554319022833837,3.5505241923521424,1.2873777299047537,1.6834916645331621,1.1497800011902615,0.2280666033498598,0.6547776915344912,1.0597374859684123,2.068124915849859,2.924654617335681,3.1468293842764155,0.2631578947368421,0.0,0.0,0.0,0.0
detector_pair__4ee341d5cec0b30abfb354ee__rankcloak,1,rankcloak_trial,19.0,6.727653661995711,3.890878461538428,0.26686481157531716,13.299559415439756,5.058396364234179,7.4045926295242355,6.118408591220039,1.8517428515988776,3.5060894431589515,6.790474556329212,10.265235792456181,11.230178560273526,12.08370368750411,0.8947368421052632,0.6842105263157895,0.5789473684210527,0.42105263157894735,0.3157894736842105
detector_pair__4ee6bfc03637a46fb7bde2e7__ordinary_control,0,ordinary_control,18.0,0.8297262306900051,0.8636590955117621,1.8433837695397415e-05,2.5981929551611778,0.6117995116838513,1.294238973146071,0.36521348823393907,0.007969032490145269,0.13575375508632437,0.40078551697505027,1.2796617681340594,2.349439086541334,2.4872637181684607,0.16666666666666666,0.0,0.0,0.0,0.0
detector_pair__4ee6bfc03637a46fb7bde2e7__rankcloak,1,rankcloak_trial,18.0,7.426573569439213,2.828610702037018,2.2251603344717807,11.69025045338298,3.0626554270819915,7.3234097436497905,7.529737395228636,3.0747672288983976,5.64348509064356,7.429265658698973,9.936919868550104,10.988996375673347,11.281843333029494,1.0,0.8333333333333334,0.7222222222222222,0.4444444444444444,0.16666666666666666
detector_pair__4ee8a49f5ce2ddfa1ea276f5__ordinary_control,0,ordinary_control,59.0,1.1166029489186962,1.1373183795280288,0.0001253295763987694,5.050680759370078,1.1782008531106996,1.123216528234974,1.1102098222462942,0.09326704151637204,0.33571039054832674,0.7103223171822819,1.3698652198735761,2.869968705172391,3.0976521779733988,0.1864406779661017,0.03389830508474576,0.0,0.0,0.0
detector_pair__4ee8a49f5ce2ddfa1ea276f5__rankcloak,1,rankcloak_trial,59.0,4.569835009472201,2.554366370973758,0.0015727106386407286,9.955378552980978,3.0978326597046255,4.838345842697097,4.310274537354802,0.9238341274518668,2.846404655480754,4.8984243355231865,6.404780987638793,7.096854117763276,8.973268923097935,0.7966101694915254,0.5932203389830508,0.3389830508474576,0.0847457627118644,0.0
detector_pair__4ef44b2ec2d3a1237954a65c__ordinary_control,0,ordinary_control,64.0,0.6505563411344333,0.9032152147096023,5.635498254719096e-07,4.09023007388036,0.9312523400243857,0.5911962405027058,0.7099164417661606,0.0014474296493482094,0.015406223673266162,0.21269062997692956,1.011338941973115,1.787105466652115,2.7735878866962156,0.09375,0.015625,0.0,0.0,0.0
detector_pair__4ef44b2ec2d3a1237954a65c__rankcloak,1,rankcloak_trial,64.0,4.429560835797898,2.161328206748938,0.0006282980646439285,12.988675512151655,2.093297270932047,4.6560143288922955,4.2031073427034995,2.450032913154511,3.1161372442585984,4.261253003846767,5.013491467730151,6.4329192672656665,8.112915750909975,0.9375,0.5625,0.140625,0.0625,0.046875
detector_pair__4efd753d39a0e870d8d2ba15__ordinary_control,0,ordinary_control,12.0,0.43723864968708764,0.47807125644497644,0.00014588377441882017,1.7345330648251043,0.35240448180488476,0.5788716732196649,0.2956056261545103,0.009159441202461602,0.14964780073403894,0.27752745843938875,0.5357403242010257,0.9874052857476178,1.350548792288094,0.0,0.0,0.0,0.0,0.0
detector_pair__4efd753d39a0e870d8d2ba15__rankcloak,1,rankcloak_trial,12.0,7.861600586114868,3.8599990306845195,1.4379394505931273,14.998745477455877,4.377433072009827,9.119384921443391,6.603816250786346,2.417424602407385,5.649015863736727,8.40649997434064,9.780853751042773,12.306095027186998,13.59137608485136,0.9166666666666666,0.8333333333333334,0.75,0.5833333333333334,0.25
detector_pair__4efe18d6075093c9e8ecb71e__ordinary_control,0,ordinary_control,176.0,0.4179523215928777,0.7165697984823421,3.5815070020817075e-08,4.374291157724823,0.6140830864893411,0.3916166472995224,0.44428799588623313,2.720583854376457e-05,0.0033622812907427857,0.06988022199886679,0.5215368875247322,1.1725381351741095,2.0483833066758432,0.056818181818181816,0.005681818181818182,0.0,0.0,0.0
detector_pair__4efe18d6075093c9e8ecb71e__rankcloak,1,rankcloak_trial,176.0,4.5664961880742645,2.20934012210855,0.09317971211824627,12.692333545165578,2.321924977970119,4.597069249208821,4.535923126939708,2.5622365639212283,3.2711347212361095,4.188358596206587,5.03377505155583,7.779140692080283,8.805566623905023,0.9375,0.5340909090909091,0.16477272727272727,0.09090909090909091,0.03977272727272727
detector_pair__4f03c0124924d30cfeba8c6d__ordinary_control,0,ordinary_control,38.0,0.6685628485225907,0.8627163411518143,5.933793971735213e-07,3.601936317777856,0.7360952183117376,0.7106575560540012,0.6264681409911802,3.3174638633326484e-05,0.003980019462394679,0.2828154142432098,1.2296469599169066,1.7238712734434352,2.12703533725426,0.07894736842105263,0.0,0.0,0.0,0.0
detector_pair__4f03c0124924d30cfeba8c6d__rankcloak,1,rankcloak_trial,38.0,6.049459699517906,3.0114079286700726,1.7467216318915355,14.113123338687188,2.716391005567753,7.112708566796228,4.986210832239585,2.645112892305463,3.943010877204001,5.465230348030655,7.767134860357919,9.372362451183498,11.301986502465146,0.9473684210526315,0.7368421052631579,0.47368421052631576,0.23684210526315788,0.07894736842105263
detector_pair__4f083ab977a74f85b3186235__ordinary_control,0,ordinary_control,118.0,0.4507111240854324,0.682095932163201,5.108715825485888e-06,3.9363447876362976,0.5231187061094051,0.6146161712953487,0.28680607687551635,0.000512482120242197,0.017706190646891606,0.14446575151986352,0.5871432991316103,1.3666842401579449,1.744404301245385,0.0423728813559322,0.0,0.0,0.0,0.0
detector_pair__4f083ab977a74f85b3186235__rankcloak,1,rankcloak_trial,118.0,1.770535726272663,2.242310858681364,0.00022015542295861223,11.554037474799937,1.1977585213018747,1.7414279578459961,1.79964349469933,0.02695087839557325,0.19403115238735147,0.7569674169848923,2.7319817454829156,4.801351987100518,5.620841026782152,0.288135593220339,0.19491525423728814,0.0423728813559322,0.025423728813559324,0.00847457627118644
detector_pair__4f106ef00d19bd09ef3c68b3__ordinary_control,0,ordinary_control,64.0,0.5570314896385465,0.8250894774517696,5.2241173946754316e-06,5.191003243190764,0.6757689570225761,0.7438164167947758,0.37024656248231724,0.004793043077085103,0.03842440849026385,0.1840632571890346,0.7836076165606904,1.3847141017051265,1.772473601617447,0.03125,0.015625,0.0,0.0,0.0
detector_pair__4f106ef00d19bd09ef3c68b3__rankcloak,1,rankcloak_trial,64.0,4.081858031190482,1.9421889544975874,0.5556012464497186,11.866389737184914,2.151753208752246,3.7770295647392724,4.386686497641691,2.0748658152858535,3.056697958300392,3.8307262203585104,4.917529337343192,5.605401847994761,7.55721381545044,0.90625,0.46875,0.09375,0.046875,0.03125
detector_pair__4f1681addf18e6756c20a0c9__ordinary_control,0,ordinary_control,64.0,0.49415574680869573,0.6853274509844295,2.536629686744618e-06,3.4030504215778485,0.5171061695786325,0.4616723559468641,0.5266391376705273,0.0042684546430869835,0.06670751266664343,0.20465652186071104,0.7015684928067678,1.1813690927370386,1.5403317622849126,0.03125,0.0,0.0,0.0,0.0
detector_pair__4f1681addf18e6756c20a0c9__rankcloak,1,rankcloak_trial,64.0,5.051730346939041,2.3092755287905393,0.2578055789851099,11.534555363387334,2.202990044972587,4.706881585520351,5.39657910835773,1.85455413649836,3.7606490710720166,5.238888015044624,6.570731393203263,7.990642626255675,8.243250506933425,0.890625,0.703125,0.3125,0.109375,0.015625
detector_pair__4f2ddae0983044f67342dde3__ordinary_control,0,ordinary_control,62.0,0.7518085164623033,1.130898666690508,8.325775290529691e-06,4.489451676190786,0.8848959052947144,1.1586868169865785,0.344930215938028,5.236957823520076e-05,0.011716850882997676,0.246690933511438,1.0375460758025836,2.5070421228755735,3.551450980789294,0.11290322580645161,0.03225806451612903,0.0,0.0,0.0
detector_pair__4f2ddae0983044f67342dde3__rankcloak,1,rankcloak_trial,62.0,7.2172122174032065,2.6942605535158948,1.4415940901140587,13.262753917282037,2.869009990727907,7.58098751157208,6.853436923234335,4.4995931070470245,5.015166948417086,6.290237181656982,9.505959222411407,10.852802377282275,11.619897573874203,0.9838709677419355,0.9354838709677419,0.5806451612903226,0.41935483870967744,0.1935483870967742
detector_pair__4f302725f22845ada183c4ce__ordinary_control,0,ordinary_control,171.0,0.46828252497386064,0.6500015367086457,5.299112615375634e-07,3.334328049385917,0.5393556558605148,0.5716113512744605,0.3661551966535004,0.00014899617713481916,0.006014676437239075,0.1446866857800302,0.72957529130281,1.3537473536380027,1.9021043304302054,0.04678362573099415,0.0,0.0,0.0,0.0
detector_pair__4f302725f22845ada183c4ce__rankcloak,1,rankcloak_trial,171.0,3.351596305204267,2.064617788986707,0.003046673696882607,14.20145105455017,2.362479373407652,3.333867122658873,3.3691193344642474,0.8866355281995659,2.062468530605491,3.240539850761259,4.353150018207778,5.745396326462842,6.896064854402033,0.7543859649122807,0.30994152046783624,0.08771929824561403,0.023391812865497075,0.011695906432748537
detector_pair__4f37a2a6369b0d8a468894b9__ordinary_control,0,ordinary_control,128.0,0.614004238992836,0.8613098079099836,1.4643522661117458e-07,4.79208044707903,0.7164944622973287,0.6549751291136734,0.5730333488719984,0.0011555090375701127,0.03503009896837561,0.2556556603921365,0.8787278641882503,1.7493291747321646,2.0783870687692843,0.0703125,0.015625,0.0,0.0,0.0
detector_pair__4f37a2a6369b0d8a468894b9__rankcloak,1,rankcloak_trial,128.0,4.578387796067922,2.0457974938877315,0.14852156874290756,13.154795246016299,2.0344117558891326,4.961064618245864,4.19571097388998,2.6845880201816885,3.219368203550645,4.143852757186497,5.420920603073008,7.128566746933563,8.497834639488172,0.9609375,0.53125,0.1796875,0.0625,0.0234375
detector_pair__4f3c0d5701c01c320b2eb2f7__ordinary_control,0,ordinary_control,64.0,0.4183697231648945,0.6133923608699946,9.409768821910802e-07,2.5096186929828157,0.6341110085368132,0.4621036443640915,0.37463580196569746,1.168947445258084e-05,0.000877621478582391,0.08156566246251984,0.5679916334894921,1.3499421435621917,1.6443981040880724,0.046875,0.0,0.0,0.0,0.0
detector_pair__4f3c0d5701c01c320b2eb2f7__rankcloak,1,rankcloak_trial,470.0,1.1820335141221263,2.1797649253572433,5.092371679893404e-08,14.407793864336703,1.0578130518297983,1.4443005044004413,0.9197665238438112,0.0016565033035867327,0.056876934157728876,0.4907590333239167,1.0512034318294,3.76777102348612,5.4605315703601045,0.13404255319148936,0.09787234042553192,0.04042553191489362,0.027659574468085105,0.01702127659574468
detector_pair__4f42aa15048fdbb0ff9bcfa3__ordinary_control,0,ordinary_control,235.0,0.5364693162603678,0.7464722404709276,1.8994050918763605e-06,3.6232516378384965,0.6805633192896845,0.6300806644671932,0.44365128456376957,0.00018799977143118008,0.018270439154756346,0.19542068265341683,0.7364569048478646,1.6140800811236964,2.0586428272402406,0.059574468085106386,0.0,0.0,0.0,0.0
detector_pair__4f42aa15048fdbb0ff9bcfa3__rankcloak,1,rankcloak_trial,235.0,3.3760425069105042,1.5926289786525591,0.035576370826085224,11.341397214004836,1.5732122336396126,3.621639549056087,3.132526795630562,1.5227722034775222,2.4262891080216455,3.4059951451918735,4.064545957875286,4.848090278580788,6.012014228144089,0.8297872340425532,0.26382978723404255,0.05106382978723404,0.02127659574468085,0.00851063829787234
detector_pair__4f42efe69368bcd40bccf34c__ordinary_control,0,ordinary_control,176.0,0.41578044387491686,0.6367644144019278,7.303525961788182e-08,3.8091778983783904,0.5444477853612694,0.5402734784785995,0.2912874092712342,6.781359960861266e-05,0.0021677554319490255,0.1114699369801464,0.5783452019965019,1.0885443875059568,1.7178931144706437,0.03409090909090909,0.0,0.0,0.0,0.0
detector_pair__4f42efe69368bcd40bccf34c__rankcloak,1,rankcloak_trial,176.0,3.7706539956222658,1.1648487370754057,0.34656984016156756,8.19320383064272,1.1546451721436886,4.022615503629078,3.5186924876154535,2.4853969137348244,3.189852952956567,3.6662087361319173,4.296629929124302,5.231343135494967,5.847953210566245,0.9602272727272727,0.35795454545454547,0.03977272727272727,0.005681818181818182,0.0
detector_pair__4f4f6ad805012291ad5d81f2__ordinary_control,0,ordinary_control,64.0,0.9389419152292984,1.1612499617693774,9.461549993972085e-05,4.964252419955091,1.2612676817313029,0.9318811618913604,0.9460026685672362,0.03732199966486221,0.16917043151565458,0.44577781313697606,1.30761623093019,2.239876310745907,3.4378734589868674,0.15625,0.046875,0.0,0.0,0.0
detector_pair__4f4f6ad805012291ad5d81f2__rankcloak,1,rankcloak_trial,64.0,7.572672078240409,3.9132720033845727,1.7107927213231875,26.654332261674604,3.972263449302184,8.751115763489137,6.39422839299168,4.1040778821374575,5.052883745254024,6.457439469596088,9.660117489739923,10.825023017187231,12.618257325646645,0.96875,0.90625,0.625,0.421875,0.1875
detector_pair__4f501b02807160d2059f2b32__ordinary_control,0,ordinary_control,171.0,0.361031853140505,0.6769805836624059,9.67994395750793e-09,4.555030363230607,0.5033269315739732,0.4752676146830116,0.24812441440663227,1.1282127715617207e-05,0.0024834878350539213,0.07454284101126163,0.451415050320108,0.9175110145730301,1.6402460874916596,0.03508771929824561,0.005847953216374269,0.0,0.0,0.0
detector_pair__4f501b02807160d2059f2b32__rankcloak,1,rankcloak_trial,171.0,3.516704686579118,1.8187541704779846,0.0028582809170245582,10.48425277525444,1.9406041134835434,3.65899590777893,3.376068014463024,1.5666208731708409,2.5596615004788745,3.320642368475305,4.118466036302102,5.65137306775306,7.241077664195444,0.8421052631578947,0.27485380116959063,0.09941520467836257,0.03508771929824561,0.005847953216374269
detector_pair__4f540925a126fc5289db4629__ordinary_control,0,ordinary_control,32.0,0.6406915422720976,0.8088298939530645,2.4547143198105914e-06,2.959241483308668,1.0042207776080352,0.6715057769091936,0.6098773076350017,0.0005366151714341074,0.004348082752482441,0.26096312265382693,1.0207982783994591,1.9383786550463251,2.1279380768952136,0.09375,0.0,0.0,0.0,0.0
detector_pair__4f540925a126fc5289db4629__rankcloak,1,rankcloak_trial,32.0,4.889822569563465,2.9809750905985015,0.8630721131576458,14.417890414324496,3.079087202941482,4.8852648391241615,4.894380300002769,2.6297632865286835,3.1384624461909163,4.197986894103962,5.39984816892896,8.48620965762951,11.519606354266445,0.90625,0.5625,0.15625,0.125,0.09375
