archive_path,size_bytes,crc32
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/checkpoint.json,93539,aabe3fde
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/events.jsonl,1238,61227a1d
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/filter_masks/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/filter_masks/qwen2_5_7b_instruct_q4_k_m__roundtrip_stable_filter_v1.json,1639147,fe857e66
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/filter_masks/qwen2_5_7b_instruct_q4_k_m__safe_text_filter_v1.json,1658866,83e067ac
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/hardware_manifest.json,634,7a9ad517
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/model_manifest.json,1545,2f6da4ea
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/payload_manifest.json,643935,1291289a
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/plan.jsonl,877867,463db2aa
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/records.jsonl,20217948,2d14db6c
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/run_identity.json,3152,99e7bf5d
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/runtime_manifest.json,1084,dadb7ed1
llm-rankcloak-ce853d42d6ba/results/revision_v1/ablation_v2/qwen2_5_7b_instruct_q4_k_m/source_manifest.json,2409,1594e75d
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/detector_corpus.jsonl,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/failures.csv,596,0158f805
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/features.csv,42747535,d8687420
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/preprocessing_input_manifest.json,22458,9b2b2c48
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/preprocessing_output_manifest.json,2707,bc5d9f83
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/runtime.csv,1634141,334fa626
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/trials.csv,1615979,149a353a
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/ablation_v2/unavailable.csv,59519,b0576517
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/detector_corpus.jsonl,1290808,027de4db
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/failures.csv,596,0158f805
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/features.csv,2451512,076c234a
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/preprocessing_input_manifest.json,11832,f2f696a0
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/preprocessing_output_manifest.json,2714,255b0184
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/runtime.csv,947660,ceeb1385
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/trials.csv,463483,8c14ea2f
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/multilingual_v2/unavailable.csv,699,21961833
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v2/heldout_feature_join_manifest.json,6182,8bd669b7
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v2/primary_features_with_heldout_evaluator.csv,29469527,23248e58
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v3/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v3/heldout_feature_join_manifest.json,6778,f6af18ce
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v3/primary_features_with_heldout_evaluator.csv,29523141,5757568f
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v4/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v4/heldout_feature_join_manifest.json,6778,f352496b
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v4/primary_features_with_heldout_evaluator.csv,29523141,5757568f
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v5/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v5/heldout_feature_join_manifest.json,6778,1972bb68
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_heldout_join_v5/primary_features_with_heldout_evaluator.csv,29523141,5757568f
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/detector_corpus.jsonl,21444549,6560045f
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/failures.csv,596,0158f805
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/features.csv,60744885,275cde44
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/preprocessing_input_manifest.json,11623,d981ef3a
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/preprocessing_output_manifest.json,2730,b2bace9d
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/runtime.csv,11238296,15494169
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/trials.csv,5056076,49fda245
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/primary_v2/unavailable.csv,699,21961833
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/detector_corpus.jsonl,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/failures.csv,1675463,44027713
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/features.csv,42391728,799c8314
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/preprocessing_input_manifest.json,34655,5f25a62a
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/preprocessing_output_manifest.json,2720,380819a8
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/runtime.csv,2680831,50d357fa
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/trials.csv,3545092,d5ed72f0
llm-rankcloak-ce853d42d6ba/results/revision_v1/analysis_inputs/robustness_v2/unavailable.csv,486695,8af5f1da
llm-rankcloak-ce853d42d6ba/results/revision_v1/comparator/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/comparator/patient_huffman_audit.json,16517,e9a416f3
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection.json,58907,6052dbee
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_165h.json,1323,2fa7583e
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_165h_v2.json,93216,0d92d308
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_smoke_v2.json,788,00f4c542
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_smoke_v2_after_unavailable_fix.json,48508,0cd453f2
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_v2.json,93173,1117b496
llm-rankcloak-ce853d42d6ba/results/revision_v1/compute_projection_with_evaluator_timing.json,58907,6052dbee
llm-rankcloak-ce853d42d6ba/results/revision_v1/confirmatory_progress_v1.json,2268658,dde41ab8
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/benchmarks/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/benchmarks/task_0_cuda.json,5161,25eb19ae
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/benchmarks/task_1_cuda.json,5570,b2a732fb
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/cuda_budget_gate.post_benchmark_pre_reproducibility.20260816T031158Z.e63ccb61624b.json,28344,a2058034
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_benchmark_pre_reproducibility.61a496820352c3d7092de213df50c723f033e6b4b35f3fedaaaa4acbc392a443.json,28433,f5efeb8a
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_benchmark_pre_reproducibility.61abe1b86e44a0ba576bb921d90f84900bf32ccffb9bcef3847466b9d250a8c3.json,28433,25c0d39a
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_benchmark_pre_reproducibility.75b29a6e09bb7cd943c035bf1ce6b18d493dbb1fb17d6c86a98b4e232f56c2e8.json,28433,26329486
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_benchmark_pre_reproducibility.8ad93c6989b9b0ab280d79a267aa69edbbcc9ea5d2b0967182d597006d7ce3d4.json,28431,f74a5044
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_benchmark_pre_reproducibility.c7bd9249052ddad2b37fa9bd23ab526ac008aa6c4b99e443aaef347559d7f4a2.json,28424,fb401f6b
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/budget_gate_history/post_reproducibility_preproduction.ef7a16cf303bc1a201b27c2da6cf40264a083e93a2db4661ede34bb2bebbe472.json,28416,390ddb0d
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/cuda_budget_gate.json,28416,390ddb0d
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/failed_attempts/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/failed_attempts/task_0_packaging_failure.json,2727,72d6b772
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/gpu_accounting_ledger.json,7588,e83fd425
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/gpu_accounting_ledger.json.incorporation.json,1849,d6414204
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/.execution.lock,170,2116093a
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/execution_plan.json,118050,863fe5a1
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/finalization_candidates/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/finalization_candidates/benchmark_artifact-task0-packaging_failure-eb2a6b8d9164d006.json,3173,b1f548fe
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/finalization_candidates/benchmark_artifact-task0-packaging_failure-eb2a6b8d9164d006.terminal_receipt.json,15676,2d632b69
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fit_permit_receipts/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fit_permit_receipts/dc2b23208cb2c583eea127dd0a148c07db8d49c9db7513436aa20763139ffab4.json,823,d3bb1be1
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/manifest.json,2900,f64526a2
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/metric.json,3202,9e845997
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.checkpoints/fits/0000/predictions.json,1582175,ba12278c
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run.status.json,13401,92b27ec5
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/.execution.lock,171,e2e44569
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/execution_plan.json,118050,863fe5a1
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task0-benchmark-d568d25e5fd8d1f9.json,5656,d138e9e9
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task0-benchmark-d568d25e5fd8d1f9.terminal_receipt.json,15968,f2e4428e
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task1-benchmark-f4bd22d28789d6f5.json,5588,19e5f5ff
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/benchmark_artifact-task1-benchmark-f4bd22d28789d6f5.terminal_receipt.json,16943,7d9ebb34
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/detector_run_manifest-suite-suite-908ac15b2cc70ed1.json,58617,7fa210ee
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/detector_run_manifest-suite-suite-908ac15b2cc70ed1.terminal_receipt.json,20726,6199dbf6
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task0-cuda-e22eefe63476e352.json,2651718,1b5b1f96
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task0-cuda-e22eefe63476e352.terminal_receipt.json,17134,788983bf
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task1-cuda-7c3c0ba80dbbc0de.json,2764707,50be971f
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/finalization_candidates/equivalence_artifact-task1-cuda-7c3c0ba80dbbc0de.terminal_receipt.json,18086,36401a82
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/,0,00000000
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/02c818d5d5521d028ee785ada92808985100ba3f5e9ca75d9ffee5341d1cc72e.json,824,6b434880
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0375eace57a841574bb25a2d6b904df709323471d6bc42ca1ee54f17cec784ca.json,824,0722657f
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0949d49efe7343e0561d166e0048412dd5e62e34071560e5018f7a577627ef89.json,824,bf99fc57
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0ab0b778893aa17f27c5bc9f0a7914b92662bd082e20a2d51c44f8f16f4bc531.json,825,97b926e1
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0b2c5a61e69df8f62b4a90f36d720e7c038497ec7a85367e49e76a3561a74528.json,825,3daf112e
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0b4fcb9ea96e5ab2c6fcdb8c94079cacd26adb490fd9c2c05d752958a8edde17.json,825,583462ce
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/0bc032b1f983f0c94dfec0c9f6dc0d07e2d41d16503fba07f00d5675a32af854.json,824,2064edd6
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/1fc99a02c34b44db2c3a2b3ce25a2460a5bc71ddbd7b44fd3f6d31fca8208230.json,825,735c4af7
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/206f2cb02c04a7471d265e7a501dda43c8ecfa168d3c71a683a7f1a9d0c45429.json,825,105825b4
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2172807fbe84536c244cc63a9318217b5eb074960657c0e0f88d6d1cdfa1e099.json,823,67cb02b7
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2c14eea533730b10ccf8309f0cd8bc0a834160af9d1d622e1b92671178deeb0a.json,824,b889be0d
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2fda3a4e2c51d1600a1e25a8dd1d4ee3991baa963d7e19ac8959725db06d2392.json,825,37988edf
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/2fe81f586eea294bdebce763fd3f07271167a037840b4012b9305ed263379e02.json,825,2839a423
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/35b3bf5bd676e604b61881c14c5faa98b2cfed23d1ed5aa69a422a962349cd1b.json,824,961a8017
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/377a6bd5265ae5845c8134483f238b911534a6fd3b79b3979c85972ffddca887.json,824,4d7bd3ab
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/379043bf5f3edcd5cd5d196e9180bd5ba905c195c85050ab023cc257c8751a26.json,825,dbbd97c1
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/3a1e88467a4db126f70eae075df4c7d96fb6bb0599cfb32a7ec99d96ee07b1f3.json,824,594d88f4
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/5115c84e2b4fae94dc217eeec7fe58b04b5c41d8d59bbe3b443a962e1681b09f.json,825,69ef62ef
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/51bec7c7b8b936ab6a9af51c2d097f817b95f10c0eae920d9e929f764645ac9c.json,824,ae9c0ce5
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/581024f861417096b500e6137c36071c53f634571968567b0c599f6754092318.json,824,9823e8ae
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/58d5966b7c50fa8c28370a487c1fb5bbd382bac8d6eff0eaf4e84661ddbad77b.json,825,443827b8
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/621e25b56a134ffe04599e91e5aaaa087a9e760e84894a89a85d6afbe5a36e22.json,825,12611590
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/641bc1563e35c2023f47afc5f29d172f9d1b7cda00eb2f1f5f6675bb070c846b.json,825,7e366d57
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/65ee5e977f388203168a9fbf8bf92a620c86688a4d210b637d5d89ed810d4dbd.json,825,9f484e0a
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/6aad8711d26c2421666ebca36bbfd87259ade7790056b2b567d775d2ba0cd455.json,825,d07942ac
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/6e27c901c14b198f5fbf7e2b27f2dbb3e604a1f159d3ed38f4543b9dc6953c98.json,824,4d4273af
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/70e5a8a2c57e54d77cc0f13eeff445d92c3456683abc9af9f89fd86afe10acb3.json,825,2f53b510
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7401f84c734a1550c3b745a4ea4dc356bb336898508333eeb2107dfc71fcb204.json,825,57bad4d4
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/76831e723f819b38c2ecb8219c175f26368284f95b9eb521ee9cf3231d787bf1.json,825,fe16d608
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7803286ac7aba8062405e3536d41ce324cbe05fc7d8ff85ac9566736d720b276.json,825,b44a61f0
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/7a36b76ce1094fb0b1173ae68e50531283ef1b70882a0d4db7d3ead3d9fca50c.json,825,06d7988f
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/82fb9e695ca00f37780078c4f97a46b8d70285a19a93d9f10ab873f60f1a4b55.json,824,e5f7c79b
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/87f3d462a1f6c0b03d06cce644312aff535b3c3ded3296fe02175fa03056c640.json,825,58569794
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/8a8d2af7136c7319b864a4eb34fb16927ef1ceba0f3e506c0208b1ab25ff8d8b.json,825,b10d4d99
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/93b1d9fc2461eea90b7e4111b4857a93e4049b1cbc28356bd303370b3f2bcd21.json,824,593d419b
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/98360025ec0fc962e5911392af23e00c8c07ee0cdcd4b4f6bd1d75fbea082e72.json,824,c5bcd15d
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/9c2120b6d858c4c541e4d7cb2b777592f725cee486125086d22416f44fe49557.json,825,56d9d134
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/9f859d8e5e4a8853c46404ccdcb3e3a3371475557e376665ba3f864e367ff64d.json,824,1abbbfa5
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a4e4ff15677bbaf36d20257579a1da83905b5d752de56208a43b66a04144f72d.json,825,4a00d953
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a71b840929bb0b90fc23cb1a55dc48ed0ad4b06361fe14e148e8752f9b005403.json,825,983576b6
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/a7b6f6edae5f99bc680e3cffc8ffca7b89add3df0fd9e175e6cd46ded929bda8.json,824,00f486c5
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/b4de24aa8feea32436d6e46e0150752cd992e190e7d909ed100581075eecb53f.json,825,06da713b
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/b7e97654890612d8475ca6602a385b6b7e7f3bac746bf53be4f5829961e5d80d.json,824,439dabec
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/bd344696103671c93deddc5c11e6afd09c0174c86ff777ddebf2dd40104f566c.json,825,1b50d80d
llm-rankcloak-ce853d42d6ba/results/revision_v1/detector_cuda_reproducibility_v2/production_run_v2.checkpoints/fit_permit_receipts/bec3fcce05ddad3a708aecd85205ef7241cf1e23c682e15bfe14e97cb0ba1e16.json,824,7b0f2683
