archive_path,size_bytes,crc32
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/design_counts.csv,149,70c3823d
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/stage_counts.csv,280,2ddfb381
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/multilingual_recovery/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/multilingual_recovery/multilingual_language_payload_outcomes.csv,6682,e35e070c
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/multilingual_recovery/multilingual_recovery_endpoint_manifest.json,2619,045a1a4e
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/tables/multilingual_recovery/multilingual_recovery_endpoints.csv,2260,8d4d8c52
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/reviewer_evidence_matrix.md,9634,1cffeec2
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/manifest.json,63336,ca217254
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/test_suite/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/test_suite/junit.xml,84423,0195a744
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/test_suite/test_suite_manifest.json,2579,0b974d97
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/ablation_canonical_contrasts.csv,22896,473d43f9
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/ablation_unavailable_summary.csv,267,42e64ae5
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/ablation_configuration_summary.csv,1966,bf267c71
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/ablation_continuous_summary.csv,17371,ec8cb73c
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/ablation_analysis/ablation_evidence_manifest.json,3252,2d95c384
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/mixed_effects_coefficients.csv,7,26ad5ab9
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/statistics_execution_audit.json,4294,e602a5b4
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/recovery_summary.csv,2012228,ef10d044
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/statistics_run_manifest.json,7712,4b930abf
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/effect_sizes.csv,6695523,ba2bee1b
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/statistics_integrity_report.json,3814,5569fd92
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/quality_trial_metrics.csv,23910815,1312d480
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/detector_summary.csv,31316,e0635972
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/mixed_effects_status.json,79,297881e2
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/python/continuous_summary.csv,38523190,efbb67d6
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/poisson_dispersion_check.csv,220,65432f92
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/mixed_model_run_manifest.json,5252,0a0b4b66
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/mixed_model_diagnostics.json,3627,9f765f6b
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/recovery_wilson_sensitivity.csv,3975,58a18264
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/mixed_model_coefficients.csv,134240,ddb6edeb
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/mixed_model_contrasts.csv,62852,9e9897ae
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/mixed_models/model_status.json,1731,0986d158
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/topic_effects/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/topic_effects/topic_schedule_contrasts.csv,6293,ea850fd7
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/topic_effects/topic_effect_extraction_manifest.json,2303,5f7cee0d
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/statistics/r_environment_restore_provenance.json,6871,f0c4966a
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/verified_findings.md,21131,cbe7ac20
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/artifact_priority_index.md,5767,f77f0915
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/STATUS.md,9785,81569bb3
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_empirical_manifest.json,4484,631dc73a
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/TECHNICAL_NOTE.md,1952,ad43cbae
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_quality_plot_source.csv,2158347,6b95c6dd
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_capacity_validation.csv,5505851,1d786676
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_capacity_plot_source.csv,1477761,01ef713d
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_validation_manifest.json,4478,fcccc8de
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_residual_plot_source.csv,2504043,3655c6e9
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_cascade_diagnostics.csv,383,89b154fc
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_empirical_summary.csv,260568,74323257
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_assumptions.json,1775,364f0157
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_exact_recovery_validation.csv,5260352,af249f01
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_empirical_validation.csv,9637726,cb3a9494
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/theory/theory_quality_validation.csv,5771197,c0d3fa41
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/detector_output_references.json,52481,d004f374
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/detector_fit_reference_index.csv,44874,b202b70e
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/analysis/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/analysis/detector_regime_summary.csv,16370,03212540
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/analysis/detector_extended_metrics.csv,184228,5db164c1
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/analysis/detector_plot_source.csv,10106,e2b84500
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/analysis/detector_analysis_manifest.json,2725,da3c70db
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_audit/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_audit/split_leakage_summary.csv,4236,d2fa9659
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_audit/affected_test_rows.csv,10188,9b7a5647
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_audit/detector_leakage_audit_manifest.json,3607,5ca424b3
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_audit/near_duplicate_pairs.csv,33998,2f12b7f6
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_sensitivity/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_sensitivity/detector_leakage_sensitivity_metrics.csv,196820,61273320
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_sensitivity/detector_leakage_sensitivity_manifest.json,3579,b5e63b25
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/leakage_sensitivity/detector_leakage_sensitivity_summary.csv,14415,c41beb7f
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/detectors/detector_reference_manifest.json,1187,3169c90c
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/computational_candidate_pool.csv,707046,6ead915f
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/unavailable_human_control_strata.csv,13338,48a937c4
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/selected_stimulus_readability_summary.csv,26117,9137dc4b
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/randomization_metadata.json,3016,07d67348
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/planned_stimulus_inventory.csv,295637,bc91d8e7
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/human_evaluation_status.json,1080,42d9199e
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/selected_stimulus_provenance.csv,329404,60389cda
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/readability_and_stimulus_manifest.json,4947,12b27440
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/readability/selected_stimulus_readability_metrics.csv,238656,ffa430ce
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/gpu_budget.json,1160,4004b4ff
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/model_initialization.csv,3080,922430ac
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/overhead_analysis_manifest.json,4607,5225d658
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/measurement_limitations.json,1298,af7fb8c1
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/runtime_scope_inventory.csv,4079,d1fd3b97
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/memory_profiles.csv,4148,9604aea5
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/overhead_plot_source.csv,49145,7f662efe
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/overhead_scaling_summary.csv,3201472,afaa9301
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/detector_cuda_benchmark_manifest.json,2502,733e12b8
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/overhead_summary.csv,148844,decb4e00
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/overhead/detector_cuda_benchmark_summary.csv,1250,13f4ae1f
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/evidence_summary_manifest.json,23195,ff2559c5
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/recovery_by_condition.csv,5390,1baf99e5
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/failure_mechanism_summary.csv,3907,be9cc848
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/perturbation_coverage_manifest.json,2249,68814da4
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/perturbation_coverage_inventory.csv,3258,f0d71ce0
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/failure_taxonomy.csv,1329369,e99e56c8
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/robustness_analysis_manifest.json,3466,d63a90b0
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/recovery_by_model_condition.csv,18645,3a98af19
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/robustness_recovery_plot_source.csv,3291,f764e76a
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/robustness/unavailable_summary.csv,2042,e5ab89b1
rankcloak-code-data-v1.0.0/results/revision_v1/final_experiment_package/limitations_and_unresolved_items.md,7045,bb56bdd6
rankcloak-code-data-v1.0.0/results/revision_v1/final_progress_snapshot_v1.json,2260868,e3fa4441
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/,0,00000000
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_run_manifest.json,56335,cf77e952
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_predictions.csv,18098714,a0f27cdb
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_metrics.csv,131831,c6107b57
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_dataset_manifest.csv,3609119,ce4740b8
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_split_manifest.json,24709,e83eb5a2
rankcloak-code-data-v1.0.0/results/revision_v1/neural_detector/confirmatory_v2/detector_failures.json,3,7068d244
rankcloak-code-data-v1.0.0/revision_docs/,0,00000000
rankcloak-code-data-v1.0.0/revision_docs/DOI_RELEASE_PLAN.md,2894,1ff92146
rankcloak-code-data-v1.0.0/revision_docs/MODEL_AND_LICENSE_PROVENANCE.md,3010,0b82e680
rankcloak-code-data-v1.0.0/revision_docs/TOKENIZER_PREFLIGHT.md,4037,7e2fb340
rankcloak-code-data-v1.0.0/revision_docs/REVISION_RUNNER.md,9053,2224e77b
rankcloak-code-data-v1.0.0/revision_docs/HELDOUT_EVALUATOR.md,9050,1e9a628c
rankcloak-code-data-v1.0.0/revision_docs/LEGACY_INCURRED_GPU_LEDGER.md,4377,3e971175
rankcloak-code-data-v1.0.0/revision_docs/CAPACITY_QUALITY_THEORY.md,9318,8d964244
rankcloak-code-data-v1.0.0/revision_docs/REFERENCE_AUDIT.md,26103,b1162727
rankcloak-code-data-v1.0.0/revision_docs/INVALIDATION_PROTOCOL.md,11009,f936176d
rankcloak-code-data-v1.0.0/revision_docs/DAIRSTEGA_COMPATIBILITY_AUDIT.md,9832,0cbabe1e
rankcloak-code-data-v1.0.0/revision_docs/SUBMITTED_ARTIFACT_HASHES.md,1088,3cc7938b
rankcloak-code-data-v1.0.0/revision_docs/STATISTICAL_MODEL_PLAN.md,5819,dfcc8b8c
rankcloak-code-data-v1.0.0/revision_docs/PUBLISHED_COMPARATOR_AUDIT.md,8893,9967ace8
rankcloak-code-data-v1.0.0/revision_docs/PREPROCESSING_PIPELINE.md,6958,d8a3bd68
rankcloak-code-data-v1.0.0/revision_docs/DIRECT_SUBWORD_PAYLOAD_FIDELITY_INCIDENT.md,19111,6350762a
rankcloak-code-data-v1.0.0/revision_docs/COMPUTE_BUDGET_METHOD.md,11762,af466805
rankcloak-code-data-v1.0.0/PACKAGE_MANIFEST.json,81746,522eeaae
rankcloak-code-data-v1.0.0/LICENSE,1070,8d3c2c96
rankcloak-code-data-v1.0.0/tools/,0,00000000
rankcloak-code-data-v1.0.0/tools/count_scientific_reports.py,18517,b03b484b
rankcloak-code-data-v1.0.0/analysis/,0,00000000
rankcloak-code-data-v1.0.0/analysis/revision_v1/,0,00000000
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/,0,00000000
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/topic_effect_extraction.json,2047,f27891d0
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/primary_recovery_endpoint.json,782,20af7f40
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/multilingual_recovery_endpoint.json,1159,959b058b
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/detector_leakage_sensitivity.json,1015,60bdc718
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/final_evidence_records.json,72039,e5c62b85
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/ablation_evidence_analysis.json,2010,bef01610
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/detector_supplementary_metrics.json,1083,91125a3a
rankcloak-code-data-v1.0.0/analysis/revision_v1/evidence_specs/robustness_coverage_map.json,4575,0801a3e5
rankcloak-code-data-v1.0.0/analysis/revision_v1/confirmatory_model_plan.json,7552,68d4422a
rankcloak-code-data-v1.0.0/analysis/revision_v1/r_environment.lock.json,1978,798358e7
rankcloak-code-data-v1.0.0/analysis/revision_v1/mixed_effects_specs.json,2536,7d1d580b
rankcloak-code-data-v1.0.0/analysis/revision_v1/detector_confirmatory_plan.json,2079,3cc71463
rankcloak-code-data-v1.0.0/ASSEMBLY_REPORT.json,83980,f5157a34
rankcloak-code-data-v1.0.0/THIRD_PARTY_INVENTORY.json,4527,d472e6ad
rankcloak-code-data-v1.0.0/ARTIFACT_EVIDENCE_ROLES.json,15952,30d4c450
