trial_id,view,payload_name,model_id,protocol_variant,prompt_id,prompt_category,payload_class,language,evidence_status,study_phase,protocol_contract_revision,result_schema_revision,analysis_unit,nested_segment_count,text_available,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,source_mean_log_probability,source_effective_payload_rate
revision_v1_smoke_v3_payload_fidelity_v2__4be2b9486882e2972e7d,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,7f77c27124dc6e6e7d975f18c05c189924ac989a4e14d61c8608aeed0ddbe87e,174,12,1060,57.43818965517241,8.850057471264371,9.395862068965517,0.6839080459770115,0.023121387283236983,0.0,1,0,0,0,3,2,1,0,0,0,6,0.11491897526910273,False,english_surface_heuristic,-1.9004606093313312,1.2132701421800949
revision_v1_smoke_v3_payload_fidelity_v2__51f1b6b76c3168535706,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,46144fcef508df7db1b86bc25211e54c944b126e8f6531a86bc584611898fa92,20,2,133,40.17500000000001,10.140000000000004,12.403999999999996,0.95,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03102961499777294,False,english_surface_heuristic,-6.138920443634874,
revision_v1_smoke_v3_payload_fidelity_v2__51f1b6b76c3168535706,full_message,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,4df2c26da0be7bb329edd4eaa76b7086cf6dcbc125daa986cdb127d4576705b3,85,8,541,49.742389705882346,8.960808823529415,11.090823529411761,0.7529411764705882,0.0357142857142857,0.012048192771084376,1,0,0,0,0,0,0,0,0,0,0,0.1315130091367348,False,english_surface_heuristic,-1.8139234846190528,0.8888888888888888
revision_v1_smoke_v3_payload_fidelity_v2__561e8276b841184fbf17,forced_span,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,41bed0be17506e42e4418d791f93ea0848226f2c262df525fb2b244f6fa1cf8e,40,8,231,68.51500000000004,4.945,2.9759999999999955,0.875,0.0,0.0,1,0,0,0,1,1,6,0,1,0,9,0.0,False,english_surface_heuristic,-7.417742680973514,
revision_v1_smoke_v3_payload_fidelity_v2__561e8276b841184fbf17,full_message,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,41bed0be17506e42e4418d791f93ea0848226f2c262df525fb2b244f6fa1cf8e,40,8,231,68.51500000000004,4.945,2.9759999999999955,0.875,0.0,0.0,1,0,0,0,1,1,6,0,1,0,9,0.0,False,english_surface_heuristic,-7.417742680973514,
revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,forced_span,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,1e549b013be2ef036b97ffc54b9551cd332c19a8776624599c90d33dbd632b53,15,2,117,52.58250000000001,7.7883333333333375,12.397333333333332,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.049370509910561765,False,english_surface_heuristic,-5.328216427781193,
revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,full_message,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,9e9bff2309cfcfd10c1c12ac2839cc09867dd8edd06a3e87cafaed0d3470c87f,126,7,876,48.236428571428576,11.003015873015876,12.562222222222218,0.8174603174603174,0.008000000000000007,0.0,1,0,0,0,0,0,1,1,0,0,2,0.14180482470208416,False,english_surface_heuristic,-0.8173186084109385,0.4383561643835616
revision_v1_smoke_v3_payload_fidelity_v2__5c0057f4938b97a1a9ee,forced_span,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,893489bf8e942c9427fbf280cb375d4f98970fb24c1012b7bc5d1bf1029ab3ef,26,1,174,21.006538461538497,16.788461538461537,15.627692307692307,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.024126530912003508,False,english_surface_heuristic,-6.427254824048109,
revision_v1_smoke_v3_payload_fidelity_v2__5c0057f4938b97a1a9ee,full_message,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,d1558cf76502f876d98e191e5d8e041d4ac7cf394d1073f2f05557d5b593726a,100,5,625,45.25300000000004,11.916,12.237599999999993,0.74,0.0505050505050505,0.020408163265306145,1,0,0,0,0,0,0,0,0,0,0,0.11527248669154805,False,english_surface_heuristic,-1.6882924294677568,0.8707482993197279
revision_v1_smoke_v3_payload_fidelity_v2__5da56d4d1443d61c5619,forced_span,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,8fff7f67e692830d14f6c7bdaa12513b6edf51c8e083ea94c5c94a9fa0bb3411,17,1,110,30.332941176470626,13.251764705882355,12.20470588235294,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,False,english_surface_heuristic,-0.7233145820535687,
revision_v1_smoke_v3_payload_fidelity_v2__6579f5dcc2be8fad0849,forced_span,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,f3eb6298782d9b3cd8176d091b2175484d2b96ffac5278119be36901e2ee40ee,12,1,102,53.655,8.756666666666668,15.543333333333337,0.9166666666666666,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.014418833770390447,False,english_surface_heuristic,-0.8653710527028355,
revision_v1_smoke_v3_payload_fidelity_v2__662b04de5400ae8157de,full_message,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,06cb79c55fc37978b3ed3799c7fe74590ca3cd3fb32b74451ff78df0976e5be2,114,13,655,69.55002024291497,5.737017543859654,7.284561403508771,0.7894736842105263,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.09769947179500946,False,english_surface_heuristic,-0.8983106262783624,
revision_v1_smoke_v3_payload_fidelity_v2__696aca9d364cc4334c31,forced_span,revision_v1_token_128_bit_hex_004,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_purchase_advice,forum_question_answer,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,a3de6312d4b762a1ca86633879ebf8bf8812abada59ec911a9fb69188b39fad8,27,2,154,64.66583333333335,7.593518518518522,8.576296296296292,0.9259259259259259,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1196915904660084,False,english_surface_heuristic,-0.653378064941339,
revision_v1_smoke_v3_payload_fidelity_v2__69b812e3f3ede62d233c,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,72ad6bf1ecf5f8cf32a5ebd86023a028b21121a34d96d443d440d8c4bf2fff54,185,13,999,70.2923908523909,6.990270270270273,7.038486486486487,0.5891891891891892,0.04347826086956519,0.005464480874316946,1,0,1,1,0,0,4,0,1,0,7,0.0937636552747403,False,english_surface_heuristic,-0.842257342587322,
revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,forced_span,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,ff0b692d17ef9963fa6bd45a01a80f610b996c3f7d5b66d26e4884060cd338cb,47,3,335,45.133333333333354,10.856170212765957,14.08765957446808,0.8723404255319149,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.12766714273374935,False,english_surface_heuristic,-4.892450590743378,
revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,full_message,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,206ecd14614ff6834cff33f343f509a5bbeadc88918c11273ddefa218177f98e,309,25,1891,61.229405825242736,7.789623300970874,9.930226537216829,0.6213592233009708,0.07792207792207795,0.02931596091205213,1,0,0,0,1,0,1,0,1,0,3,0.26240448096026253,False,english_surface_heuristic,-1.2226518460625355,0.6666666666666666
revision_v1_smoke_v3_payload_fidelity_v2__6b67254d3d341cfbbd6b,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,282b0e8c3f42cad86a6bd0b5df6bb0bd5d94229e3d93e64369f69ae5c356efb5,22,2,127,61.07909090909095,7.472727272727273,9.038181818181815,0.8636363636363636,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0982826870710635,False,english_surface_heuristic,-0.8504518424961874,
revision_v1_smoke_v3_payload_fidelity_v2__707a25bae4837ced0fac,forced_span,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,fa872f8ce84800126455f12df2256fee13c27028c62fa65b1b2e770d920ead30,106,7,626,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,
revision_v1_smoke_v3_payload_fidelity_v2__707a25bae4837ced0fac,full_message,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,fa872f8ce84800126455f12df2256fee13c27028c62fa65b1b2e770d920ead30,106,7,626,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,4.0
revision_v1_smoke_v3_payload_fidelity_v2__789e2d24f36dc344d3f8,full_message,revision_v1_nonce_96_bit_hex_006,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,78baa5b3a7ae369aa153979c1fa44fe30e4066cb131430d1b0899d14e8c7d221,103,7,603,53.090291262135935,9.50973647711512,9.761553398058254,0.6990291262135923,0.019607843137254943,0.0,1,0,0,0,0,0,0,0,1,0,1,0.01825850625368229,False,english_surface_heuristic,-0.7722697109739298,
revision_v1_smoke_v3_payload_fidelity_v2__79313d567cab6c769ae2,forced_span,revision_v1_ed25519_signature_base64_015,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_neighborhood_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,6d9a37d3e30926995f761dadd74f877620bf2e0c19ce0c1098e35a3443afd84b,22,2,144,84.15181818181821,4.254545454545454,10.374545454545455,0.9545454545454546,0.0,0.0,1,0,0,1,0,2,0,0,1,0,4,0.0,False,english_surface_heuristic,-6.115616872355105,
revision_v1_smoke_v3_payload_fidelity_v2__79313d567cab6c769ae2,full_message,revision_v1_ed25519_signature_base64_015,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_neighborhood_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,6d9a37d3e30926995f761dadd74f877620bf2e0c19ce0c1098e35a3443afd84b,22,2,144,84.15181818181821,4.254545454545454,10.374545454545455,0.9545454545454546,0.0,0.0,1,0,0,1,0,2,0,0,1,0,4,0.0,False,english_surface_heuristic,-6.115616872355105,
revision_v1_smoke_v3_payload_fidelity_v2__796d6a76e2fc47da4ce9,full_message,revision_v1_ed25519_signature_base64_016,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,4a66984c70e4da1aee5e05f6d5f1685f219be28d25665582104956a2f75d0285,57,6,328,69.55039473684211,5.918508771929826,8.111578947368418,0.8771929824561403,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1060973455155611,False,english_surface_heuristic,-0.7241801916102961,
revision_v1_smoke_v3_payload_fidelity_v2__7ae6fbb5b82766f317eb,forced_span,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,ac005e574ca1a4be29c8e3bf7a73f93e5227182dfe47ba38188707735aef141b,25,2,143,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,
revision_v1_smoke_v3_payload_fidelity_v2__7ae6fbb5b82766f317eb,full_message,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,ac005e574ca1a4be29c8e3bf7a73f93e5227182dfe47ba38188707735aef141b,25,2,143,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,4.0
revision_v1_smoke_v3_payload_fidelity_v2__7c77c89ca0168b631a29,forced_span,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,59ba934863a8998a0316d0e8b0a510b4250b01b294f6caf49163aaacd8ea5e24,20,2,144,35.94500000000002,10.73,15.637999999999995,0.9,0.0,0.0,2,0,0,1,0,0,0,0,1,0,2,0.03070775510452009,False,english_surface_heuristic,-7.055633450873313,
revision_v1_smoke_v3_payload_fidelity_v2__7c77c89ca0168b631a29,full_message,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,421c5fb5c33bb51609075b4b713c31fb82f627cd8098e46d1809a516b2a213cf,119,10,730,62.52456722689078,7.4946974789916005,10.470252100840337,0.6974789915966386,0.008474576271186418,0.0,2,0,1,1,0,0,0,0,1,0,3,0.12639028535925342,False,english_surface_heuristic,-1.55478855703634,0.6666666666666666
revision_v1_smoke_v3_payload_fidelity_v2__8033ca4a553d719e4dc1,forced_span,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,58e688d95f2d48672f542970ee2afc6b29d960f3d7d074887a5e9b9fa2edc07f,23,1,134,58.429130434782635,10.823478260869567,8.22260869565217,0.9130434782608695,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04026481905978845,False,english_surface_heuristic,-4.912280988133593,
revision_v1_smoke_v3_payload_fidelity_v2__8033ca4a553d719e4dc1,full_message,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,d7f11e92662d7f0c1fb1fca69ada2abde2702897f14c057b62c7f9fccdc840b0,100,7,605,59.513000000000005,8.507428571428576,9.940400000000004,0.73,0.07070707070707072,0.04081632653061229,1,0,0,0,0,0,0,0,0,0,0,0.021458467774237253,False,english_surface_heuristic,-1.5151790709705517,0.8707482993197279
revision_v1_smoke_v3_payload_fidelity_v2__881975d6d4f6c002b639,full_message,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,4ba9ad0afab26e8c79f5dcd3bf835fc0d95136c5de687cbb519209e98659d26e,20,3,126,64.70833333333334,5.890000000000004,8.572,0.85,0.10526315789473684,0.05555555555555558,1,0,0,0,0,0,0,0,1,0,1,0.0381759364136329,False,english_surface_heuristic,-0.5942948485638233,
revision_v1_smoke_v3_payload_fidelity_v2__8a88b27e611eba7a3043,forced_span,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,efdc56c5d23917945d568c69f7ea583c955b64bca3b757a5e23987c85a131b97,17,1,91,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,
revision_v1_smoke_v3_payload_fidelity_v2__8a88b27e611eba7a3043,full_message,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,efdc56c5d23917945d568c69f7ea583c955b64bca3b757a5e23987c85a131b97,17,1,91,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,4.0
revision_v1_smoke_v3_payload_fidelity_v2__9099929df3e856c0c55f,forced_span,revision_v1_sha256_hex_003,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,74d595385597f0be2aadb101947c55ee3e024441ff1a5ea26358bc2cbed02692,58,4,290,76.8864655172414,6.137413793103448,5.070344827586204,0.7586206896551724,0.03508771929824561,0.017857142857142905,1,0,0,0,0,0,0,0,1,0,1,0.07415789845829221,False,english_surface_heuristic,-0.6357134685543073,
revision_v1_smoke_v3_payload_fidelity_v2__93f988ad4ba71cd6caee,full_message,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,ec0ed647192af119b8c2e69a468c7132ab238c4ba03760ed195287aebba0c734,96,7,543,67.77750000000002,7.212738095238098,8.807916666666667,0.75,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1331384436981037,False,english_surface_heuristic,-0.7432368851430309,
revision_v1_smoke_v3_payload_fidelity_v2__9495b17b70eded3a7e5a,full_message,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,2331f1f8b44682f6f32d1123796fe656aa75e53f41079068fbab2d2dd5acde3d,18,2,147,37.900000000000034,10.208888888888893,16.191111111111113,0.8888888888888888,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03704342825808711,False,english_surface_heuristic,-0.9664646975550696,
revision_v1_smoke_v3_payload_fidelity_v2__964138cb19ebfaf3ee33,forced_span,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,899aaaa294a7bcc4fecbda5548cdca9b3bc2fd16fd87de249f328e19f119a40a,113,4,745,30.67275442477876,15.999181415929204,15.310088495575215,0.8141592920353983,0.008928571428571397,0.0,1,0,0,0,0,0,0,1,1,0,2,0.011053744495981574,False,english_surface_heuristic,-4.264520432753696,
revision_v1_smoke_v3_payload_fidelity_v2__964138cb19ebfaf3ee33,full_message,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,899aaaa294a7bcc4fecbda5548cdca9b3bc2fd16fd87de249f328e19f119a40a,113,4,745,30.67275442477876,15.999181415929204,15.310088495575215,0.8141592920353983,0.008928571428571397,0.0,1,0,0,0,0,0,0,1,1,0,2,0.011053744495981574,False,english_surface_heuristic,-4.264520432753696,4.0
revision_v1_smoke_v3_payload_fidelity_v2__972a6e4f44ebbba9f6ea,full_message,revision_v1_uuid_v4_013,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_process_email,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,5e9a1dd762a5d20b6d5dc0cb7605b53e4264ec790ff7b58cbcd4169edd974fe2,57,5,375,64.65347368421055,7.073543859649124,11.106666666666662,0.7017543859649122,0.0892857142857143,0.036363636363636376,2,0,1,0,0,0,0,0,1,0,2,0.09605002042241614,False,english_surface_heuristic,-0.5919898396297761,
