trial_id,view,payload_name,model_id,protocol_variant,prompt_id,prompt_category,payload_class,language,evidence_status,study_phase,protocol_contract_revision,result_schema_revision,analysis_unit,nested_segment_count,text_available,text_sha256,word_count,sentence_count,character_count,flesch_reading_ease_heuristic,flesch_kincaid_grade_heuristic,coleman_liau_index,unique_word_fraction,repeated_bigram_fraction,repeated_trigram_fraction,maximum_identical_word_run,duplicate_sentence_count,unmatched_bracket_count,unmatched_double_quote_count,repeated_punctuation_count,whitespace_surface_flag_count,lowercase_sentence_start_count,long_sentence_count_gt40,missing_terminal_punctuation,artifact_like_fragment_count,surface_flag_total,tfidf_prompt_similarity,human_rating_substitute,readability_scope,source_mean_log_probability,source_effective_payload_rate
revision_v1_smoke_v3_payload_fidelity_v2__4be2b9486882e2972e7d,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,segmented_hex_single_topic,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,f1d7ba97b2f3bf16543023966ae6f689bc68fc9622648d32f0e52ecb49e36386,174,12,1045,57.43818965517241,8.850057471264371,9.395862068965517,0.6839080459770115,0.023121387283236983,0.0,1,0,0,0,3,2,1,0,0,0,6,0.11491897526910273,False,english_surface_heuristic,-2.0184523302310753,1.2132701421800949
revision_v1_smoke_v3_payload_fidelity_v2__51f1b6b76c3168535706,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,33e644e25ad5826cdb591ed08c20d40f37180d5b58b86d100ed4fd09eb8610bd,20,2,128,40.17500000000001,10.140000000000004,12.403999999999996,0.95,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03102961499777294,False,english_surface_heuristic,-6.138920443634874,
revision_v1_smoke_v3_payload_fidelity_v2__51f1b6b76c3168535706,full_message,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,76418ee2dda8aeca343cdee780634c6981c435565c8543e0554b8bbdfbcd1c31,85,8,535,49.742389705882346,8.960808823529415,11.090823529411761,0.7529411764705882,0.0357142857142857,0.012048192771084376,1,0,0,0,0,0,0,0,0,0,0,0.1315130091367348,False,english_surface_heuristic,-1.922134442962322,0.8888888888888888
revision_v1_smoke_v3_payload_fidelity_v2__561e8276b841184fbf17,forced_span,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,41bed0be17506e42e4418d791f93ea0848226f2c262df525fb2b244f6fa1cf8e,40,8,231,68.51500000000004,4.945,2.9759999999999955,0.875,0.0,0.0,1,0,0,0,1,1,6,0,1,0,9,0.0,False,english_surface_heuristic,-7.417742680973514,
revision_v1_smoke_v3_payload_fidelity_v2__561e8276b841184fbf17,full_message,revision_v1_ed25519_signature_base64_017,llama3_8b_instruct_q4_k_m,direct_subword_calgacus,casual_weekend_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,41bed0be17506e42e4418d791f93ea0848226f2c262df525fb2b244f6fa1cf8e,40,8,231,68.51500000000004,4.945,2.9759999999999955,0.875,0.0,0.0,1,0,0,0,1,1,6,0,1,0,9,0.0,False,english_surface_heuristic,-7.417742680973514,
revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,forced_span,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,ea704b1c532e56a585c6482decc26a9662bf92d78639ce4d4888e05cf5dee913,15,2,113,52.58250000000001,7.7883333333333375,12.397333333333332,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.049370509910561765,False,english_surface_heuristic,-5.328216427781193,
revision_v1_smoke_v3_payload_fidelity_v2__5ae7fc0932404d21420d,full_message,revision_v1_nonce_96_bit_hex_011,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,professional_project_update,professional_communication,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,e83cca4cb1b72cab6ff4a5ddeae4b05cb814b4acdf084fc3f1115c73d5eb7c32,126,7,871,48.236428571428576,11.003015873015876,12.562222222222218,0.8174603174603174,0.008000000000000007,0.0,1,0,0,0,0,0,1,1,0,0,2,0.14180482470208416,False,english_surface_heuristic,-1.2659462901577174,0.4383561643835616
revision_v1_smoke_v3_payload_fidelity_v2__5c0057f4938b97a1a9ee,forced_span,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,99d30c8c759f20e97dbc00f62f1b19c381be03652f2a2218605ba3a319ab20d3,26,1,171,21.006538461538497,16.788461538461537,15.627692307692307,1.0,0.0,0.0,1,0,0,0,0,0,1,0,1,0,2,0.024126530912003508,False,english_surface_heuristic,-6.427254824048109,
revision_v1_smoke_v3_payload_fidelity_v2__5c0057f4938b97a1a9ee,full_message,revision_v1_token_128_bit_hex_000,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,explain_biological_process,factual_explanatory,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,2,True,f5e166500c450bbcc4c5748005b7b44a67f2f1587ee44f53e970e1d6953592e0,100,5,620,45.25300000000004,11.916,12.237599999999993,0.74,0.0505050505050505,0.020408163265306145,1,0,0,0,0,0,0,0,0,0,0,0.11527248669154805,False,english_surface_heuristic,-1.6916295373216836,0.8707482993197279
revision_v1_smoke_v3_payload_fidelity_v2__5da56d4d1443d61c5619,forced_span,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,a63aaa9a5e4637aa6a041a4b693b517d02d4c8160694db66a22df0c123d4d75f,17,1,108,30.332941176470626,13.251764705882355,12.20470588235294,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,False,english_surface_heuristic,-0.7233145820535687,
revision_v1_smoke_v3_payload_fidelity_v2__6579f5dcc2be8fad0849,forced_span,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,f3eb6298782d9b3cd8176d091b2175484d2b96ffac5278119be36901e2ee40ee,12,1,102,53.655,8.756666666666668,15.543333333333337,0.9166666666666666,0.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0.014418833770390447,False,english_surface_heuristic,-0.8653710527028355,
revision_v1_smoke_v3_payload_fidelity_v2__662b04de5400ae8157de,full_message,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,f342f96c8edaab60106b1224451fa49b5f15207f17e2dceca64aa93efcf60b93,114,13,654,69.55002024291497,5.737017543859654,7.284561403508771,0.7894736842105263,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.09769947179500946,False,english_surface_heuristic,-0.8983106262783624,
revision_v1_smoke_v3_payload_fidelity_v2__696aca9d364cc4334c31,forced_span,revision_v1_token_128_bit_hex_004,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,forum_purchase_advice,forum_question_answer,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,7d2aae566e56341e45cd92715da036c8045736029aaf4b1cb4e34fdbe4e87be5,27,2,153,64.66583333333335,7.593518518518522,8.576296296296292,0.9259259259259259,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1196915904660084,False,english_surface_heuristic,-0.653378064941339,
revision_v1_smoke_v3_payload_fidelity_v2__69b812e3f3ede62d233c,full_message,revision_v1_hmac_sha256_hex_015,llama3_8b_instruct_q4_k_m,ordinary_llm_control,narrative_small_discovery,personal_narrative_blog,hmac_sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,72ad6bf1ecf5f8cf32a5ebd86023a028b21121a34d96d443d440d8c4bf2fff54,185,13,999,70.2923908523909,6.990270270270273,7.038486486486487,0.5891891891891892,0.04347826086956519,0.005464480874316946,1,0,1,1,0,0,4,0,1,0,7,0.0937636552747403,False,english_surface_heuristic,-0.842257342587322,
revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,forced_span,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,ac1e82b72cce9790fc6b3f269e2251c6eeab15c836c647c044c50cb3891d47eb,47,3,321,45.133333333333354,10.856170212765957,14.08765957446808,0.8723404255319149,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.12766714273374935,False,english_surface_heuristic,-4.892450590743378,
revision_v1_smoke_v3_payload_fidelity_v2__6b3d576ef3dd8b206c3c,full_message,revision_v1_sha256_hex_000,llama3_8b_instruct_q4_k_m,segmented_hex_multi_topic,casual_weekend_chat,casual_conversation,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,8,True,8def9fc1c9ca25c94681999220bf4ea85460ba76dec999b5fcccdbb07e65b6e0,309,25,1877,61.229405825242736,7.789623300970874,9.930226537216829,0.6213592233009708,0.07792207792207795,0.02931596091205213,1,0,0,0,1,0,1,0,1,0,3,0.26240448096026253,False,english_surface_heuristic,-1.2226518460625355,0.6666666666666666
revision_v1_smoke_v3_payload_fidelity_v2__6b67254d3d341cfbbd6b,forced_span,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,2fbf839358755d7d570c1555d160c3566f7692a436429fa145cf3759e9546e82,22,2,126,61.07909090909095,7.472727272727273,9.038181818181815,0.8636363636363636,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.0982826870710635,False,english_surface_heuristic,-0.8504518424961874,
revision_v1_smoke_v3_payload_fidelity_v2__707a25bae4837ced0fac,forced_span,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,096b952b16f09b3eb4cb72c7d2cf4783b9583cf2e63fac7a9dcad714922f651b,106,7,625,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,
revision_v1_smoke_v3_payload_fidelity_v2__707a25bae4837ced0fac,full_message,revision_v1_aes256_gcm_base64_009,llama3_8b_instruct_q4_k_m,nonseg_ascii_b16,forum_practical_answer,forum_question_answer,aes256_gcm_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,096b952b16f09b3eb4cb72c7d2cf4783b9583cf2e63fac7a9dcad714922f651b,106,7,625,72.5461320754717,6.902506738544474,9.204528301886786,0.8301886792452831,0.00952380952380949,0.0,1,0,1,0,0,2,0,0,1,0,4,0.05058012231415981,False,english_surface_heuristic,-3.9873135176982872,4.0
revision_v1_smoke_v3_payload_fidelity_v2__789e2d24f36dc344d3f8,full_message,revision_v1_nonce_96_bit_hex_006,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,narrative_learning_moment,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,085a6ed5a676bf506f37bd8e2f2eb9ba6ad945d053e13dc73fdb87cd95471775,103,7,601,53.090291262135935,9.50973647711512,9.761553398058254,0.6990291262135923,0.019607843137254943,0.0,1,0,0,0,0,0,0,0,1,0,1,0.01825850625368229,False,english_surface_heuristic,-0.7722697109739298,
revision_v1_smoke_v3_payload_fidelity_v2__79313d567cab6c769ae2,forced_span,revision_v1_ed25519_signature_base64_015,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_neighborhood_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,aede13c07517d091d0a71e1f213f965db6d41fbaa9051d2f320b5d762e69a618,22,2,142,84.15181818181821,4.254545454545454,10.374545454545455,0.9545454545454546,0.0,0.0,1,0,0,1,0,2,0,0,1,0,4,0.0,False,english_surface_heuristic,-6.115616872355105,
revision_v1_smoke_v3_payload_fidelity_v2__79313d567cab6c769ae2,full_message,revision_v1_ed25519_signature_base64_015,mistral_7b_instruct_v0_3_q4_k_m,direct_subword_calgacus,casual_neighborhood_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,aede13c07517d091d0a71e1f213f965db6d41fbaa9051d2f320b5d762e69a618,22,2,142,84.15181818181821,4.254545454545454,10.374545454545455,0.9545454545454546,0.0,0.0,1,0,0,1,0,2,0,0,1,0,4,0.0,False,english_surface_heuristic,-6.115616872355105,
revision_v1_smoke_v3_payload_fidelity_v2__796d6a76e2fc47da4ce9,full_message,revision_v1_ed25519_signature_base64_016,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,casual_hobby_chat,casual_conversation,ed25519_signature_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,f8ae206bbee56cb05ed052305a82fe6d610284e09c0fc692a05c4022560a1b1f,57,6,327,69.55039473684211,5.918508771929826,8.111578947368418,0.8771929824561403,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1060973455155611,False,english_surface_heuristic,-0.7241801916102961,
revision_v1_smoke_v3_payload_fidelity_v2__7ae6fbb5b82766f317eb,forced_span,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,907c2ebc5817bd1172741d5f985a17e97bd4238e14686dac931172ad1a78915f,25,2,136,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,
revision_v1_smoke_v3_payload_fidelity_v2__7ae6fbb5b82766f317eb,full_message,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_multi_topic,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,907c2ebc5817bd1172741d5f985a17e97bd4238e14686dac931172ad1a78915f,25,2,136,85.85950000000001,4.388999999999999,6.2928,0.88,0.0,0.0,1,0,0,1,1,0,0,0,1,0,3,0.03712278157581652,False,english_surface_heuristic,-4.598775760408844,4.0
revision_v1_smoke_v3_payload_fidelity_v2__7c77c89ca0168b631a29,forced_span,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,9917edde33c8d0c2e5b7722b0bfbc2e4d98805639fc774f3995850d7162a3188,20,2,139,35.94500000000002,10.73,15.637999999999995,0.9,0.0,0.0,2,0,0,1,0,0,0,0,1,0,2,0.03070775510452009,False,english_surface_heuristic,-7.055633450873313,
revision_v1_smoke_v3_payload_fidelity_v2__7c77c89ca0168b631a29,full_message,revision_v1_nonce_96_bit_hex_009,qwen2_5_7b_instruct_q4_k_m,segmented_hex_multi_topic,casual_hobby_chat,casual_conversation,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,3,True,becc3c0814c23159f667afc8ab3af4e935c9b96c63d63b97578f0d37ce6dda95,119,10,725,62.52456722689078,7.4946974789916005,10.470252100840337,0.6974789915966386,0.008474576271186418,0.0,2,0,1,1,0,0,0,0,1,0,3,0.12639028535925342,False,english_surface_heuristic,-1.5547885570363398,0.6666666666666666
revision_v1_smoke_v3_payload_fidelity_v2__8033ca4a553d719e4dc1,forced_span,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,9cbdd0e71062df94c3181119a8c206bc5c2a3cb52abacacd01b6a687b5d25ee3,23,1,127,58.429130434782635,10.823478260869567,8.22260869565217,0.9130434782608695,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.04026481905978845,False,english_surface_heuristic,-4.912280988133593,
revision_v1_smoke_v3_payload_fidelity_v2__8033ca4a553d719e4dc1,full_message,revision_v1_token_128_bit_hex_005,mistral_7b_instruct_v0_3_q4_k_m,segmented_hex_single_topic,narrative_learning_moment,personal_narrative_blog,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,4,True,51380bb0ab3194b09ecf33b3e9166a93a8d4a2fb0b01f745ec70cf52dd812fec,100,7,598,59.513000000000005,8.507428571428576,9.940400000000004,0.73,0.07070707070707072,0.04081632653061229,1,0,0,0,0,0,0,0,0,0,0,0.021458467774237253,False,english_surface_heuristic,-1.5141713421305447,0.8707482993197279
revision_v1_smoke_v3_payload_fidelity_v2__881975d6d4f6c002b639,full_message,revision_v1_token_128_bit_hex_004,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,procedure_garden_task,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,ee2986c415a8bd0ece23745e2ea89963ab87486bf042f34e2b4ea16c9414b7ed,20,3,124,64.70833333333334,5.890000000000004,8.572,0.85,0.10526315789473684,0.05555555555555558,1,0,0,0,0,0,0,0,1,0,1,0.0381759364136329,False,english_surface_heuristic,-0.5942948485638233,
revision_v1_smoke_v3_payload_fidelity_v2__8a88b27e611eba7a3043,forced_span,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,aa7312138d202d36f61c1f3caa2861a234c964cde900cc7d97b252871291cc94,17,1,90,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,
revision_v1_smoke_v3_payload_fidelity_v2__8a88b27e611eba7a3043,full_message,revision_v1_nonce_96_bit_hex_011,mistral_7b_instruct_v0_3_q4_k_m,nonseg_hex_nibble_b16,procedure_garden_task,recipe_procedure,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,aa7312138d202d36f61c1f3caa2861a234c964cde900cc7d97b252871291cc94,17,1,90,65.16823529411766,8.39294117647059,6.670588235294115,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.031689811749357054,False,english_surface_heuristic,-5.347011722915165,4.0
revision_v1_smoke_v3_payload_fidelity_v2__9099929df3e856c0c55f,forced_span,revision_v1_sha256_hex_003,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,sha256_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,bee161bbcc5810823d995ac690da267198a5e9a0d7e2e4f376365171b5e43cb2,58,4,289,76.8864655172414,6.137413793103448,5.070344827586204,0.7586206896551724,0.03508771929824561,0.017857142857142905,1,0,0,0,0,0,0,0,1,0,1,0.07415789845829221,False,english_surface_heuristic,-0.6357134685543073,
revision_v1_smoke_v3_payload_fidelity_v2__93f988ad4ba71cd6caee,full_message,revision_v1_nonce_96_bit_hex_007,qwen2_5_7b_instruct_q4_k_m,ordinary_llm_control,narrative_local_walk,personal_narrative_blog,nonce_96_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,1b76d3598cab705ffacb2bec8237989a822ef6f705d57ca99aa46fd340ea850a,96,7,542,67.77750000000002,7.212738095238098,8.807916666666667,0.75,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.1331384436981037,False,english_surface_heuristic,-0.7432368851430309,
revision_v1_smoke_v3_payload_fidelity_v2__9495b17b70eded3a7e5a,full_message,revision_v1_token_128_bit_hex_000,llama3_8b_instruct_q4_k_m,ordinary_llm_control,procedure_simple_meal,recipe_procedure,token_128_bit_hex,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,6a78f7eca89c9e4d6fe621066e468661ba540ba73d1dd723eae1faa90d6fa295,18,2,145,37.900000000000034,10.208888888888893,16.191111111111113,0.8888888888888888,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0.03704342825808711,False,english_surface_heuristic,-0.9664646975550696,
revision_v1_smoke_v3_payload_fidelity_v2__964138cb19ebfaf3ee33,forced_span,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,2e7de74f8372786beb9f2d00b7513fb9351df346c5587550da948074097b0b63,113,4,744,30.67275442477876,15.999181415929204,15.310088495575215,0.8141592920353983,0.008928571428571397,0.0,1,0,0,0,0,0,0,1,1,0,2,0.011053744495981574,False,english_surface_heuristic,-4.264520432753696,
revision_v1_smoke_v3_payload_fidelity_v2__964138cb19ebfaf3ee33,full_message,revision_v1_chacha20_poly1305_base64_001,qwen2_5_7b_instruct_q4_k_m,nonseg_ascii_b16,forum_purchase_advice,forum_question_answer,chacha20_poly1305_base64,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,smoke_v3_exploratory,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,2e7de74f8372786beb9f2d00b7513fb9351df346c5587550da948074097b0b63,113,4,744,30.67275442477876,15.999181415929204,15.310088495575215,0.8141592920353983,0.008928571428571397,0.0,1,0,0,0,0,0,0,1,1,0,2,0.011053744495981574,False,english_surface_heuristic,-4.264520432753696,4.0
revision_v1_smoke_v3_payload_fidelity_v2__972a6e4f44ebbba9f6ea,full_message,revision_v1_uuid_v4_013,mistral_7b_instruct_v0_3_q4_k_m,ordinary_llm_control,professional_process_email,professional_communication,uuid_v4,en,exploratory_smoke_v3_payload_fidelity_v2_not_for_confirmatory_pooling,ordinary_llm_control_smoke_v3,payload_fidelity_v2,payload_aware_result_v2,payload_trial_view,1,True,69f47b26f0415be68bb6fa08f08f64f0cafbc9bc7456acd45553867e2baa6462,57,5,373,64.65347368421055,7.073543859649124,11.106666666666662,0.7017543859649122,0.0892857142857143,0.036363636363636376,2,0,1,0,0,0,0,0,1,0,2,0.09605002042241614,False,english_surface_heuristic,-0.5919898396297761,
