trial_id,protocol_variant,payload_name,payload_class,payload_kind,representation_name,segment_size,segment_count,message_count,topic_schedule_name,leadin_policy,leadin_token_count,tail_policy,actual_tail_token_count_mean,token_filter_name,total_forced_rank_count,total_forced_prefix_token_count,total_full_message_token_count,total_full_message_character_count,exact_recovery,generation_seconds,recovery_seconds,forced_prefix_mean_log_probability_mean,forced_prefix_repetition_mean,forced_prefix_punctuation_fraction_mean,forced_prefix_artifact_count_mean,full_message_mean_log_probability_mean,full_message_repetition_mean,full_message_punctuation_fraction_mean,full_message_artifact_count_mean,model_repo_id,model_filename,model_path_relative,notes
segmented_hex_single_topic_sentence_tail_filtered__paper_sha256_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_text__101c2ff265,segmented_hex_single_topic_sentence_tail_filtered,paper_sha256_hex_000,sha256_hex,sha256_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,31.75,safe_text_filter_v1,64,64,318,1433,True,7.752202943000157,1.2802417259990762,-4.523686984943472,0.0,0.0594774413388543,0.375,-1.439893029591507,0.1726601738656089,0.0386412014479881,0.375,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__a577c684c6,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,29.5,safe_text_filter_v1,64,64,300,1355,True,6.940549602000829,1.095299419001094,-4.99970656632294,0.015625,0.0214015151515151,0.0,-1.533534582516613,0.14739542261186,0.0339465026394949,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__9908d84798,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_000,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,35.25,safe_text_filter_v1,64,64,410,1833,False,9.307632636999188,1.7805453249929997,-5.704356588360737,0.0,0.0058170995670995,0.0,-1.3500978426799486,0.1609980493054855,0.0344808137395066,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__sa__efca693e97,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,31.875,safe_text_filter_v1,64,64,319,1378,True,7.5516969629934465,1.256848163997347,-4.96730555351793,0.015625,0.0479541122004357,0.125,-1.497925699123907,0.160691759221171,0.0379948653265839,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__4bec2693fe,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,26.75,safe_text_filter_v1,64,64,278,1209,False,6.4370376500046405,1.0939507060029428,-5.022758058039926,0.0,0.0320633282523526,0.125,-1.5816221624926323,0.1124768533327646,0.0403191458618817,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__e0989cc1d2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_001,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.125,safe_text_filter_v1,64,64,353,1561,True,8.0755124140087,1.7792877669999143,-6.258466641867208,0.0,0.0306857970460911,0.0,-1.5510509100826644,0.149946173784647,0.0371536090559104,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__sa__182b2b49b5,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,31.625,safe_text_filter_v1,64,64,317,1383,True,7.510763249003503,1.2639690170071844,-4.939854589739192,0.0,0.0572296741414388,0.125,-1.5185090031249318,0.1453878436717604,0.0370145422415768,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__d823e6bfc0,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,28.125,safe_text_filter_v1,64,64,289,1297,True,6.725914520997321,1.082498765001219,-4.913536766110541,0.0,0.0314094593349912,0.25,-1.5209939322008788,0.1518325932197883,0.0343117873635822,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__0270de601e,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_002,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.5,safe_text_filter_v1,64,64,356,1601,True,8.176536578001105,1.7798003059979235,-6.563450066414438,0.0,0.0173877321198749,0.125,-1.6515432571988469,0.1207927135750123,0.0338975989343297,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__sa__bf30cffbad,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,34.0,safe_text_filter_v1,64,64,336,1534,True,7.923808354003995,1.2574005859969477,-4.872871408396208,0.015625,0.0562923411713734,0.25,-1.5036008039177224,0.1679729408135042,0.0340208136474129,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__f711721c38,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,32.25,safe_text_filter_v1,64,64,322,1430,False,7.426193364994106,1.089586652004073,-5.233268877821189,0.015625,0.0577629609732352,0.25,-1.5077623160752984,0.1226502186509564,0.0405391867455678,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__1850a80cf8,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_003,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,28.375,safe_text_filter_v1,64,64,355,1589,True,8.210963042998628,1.7858132489964191,-6.211395108473604,0.0,0.0153184310793006,0.0,-1.593263990785947,0.1706453421097432,0.033736190960946,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__single_recipe_long__none__sa__c5cea6a429,segmented_hex_single_topic_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,36.5,safe_text_filter_v1,64,64,356,1543,True,8.788492131006933,1.2801887240020733,-5.314029941130228,0.015625,0.0633060764692768,0.25,-1.541893186270041,0.1660451750025103,0.0347201707864534,0.25,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_groce__9cbd2be2e0,segmented_hex_multi_topic_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,29.25,safe_text_filter_v1,64,64,298,1268,False,7.08571457799917,1.1048640200024238,-5.049877940278209,0.03125,0.0482156810848961,0.0,-1.5243402969213151,0.0824499646592989,0.0379816997576275,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_random_256_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_bl__373db3e9b8,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_random_256_bit_hex_004,random_256_bit_hex,random_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,31.75,safe_text_filter_v1,64,64,382,1694,False,9.018194242995378,1.8066561310042744,-6.717180091025292,0.015625,0.0269246031746031,0.0,-1.6812328146610822,0.1648755597462494,0.0323679446614806,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe__91d93db4c4,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,34.333333333333336,safe_text_filter_v1,24,24,127,547,True,3.06562149200181,0.4813332470002933,-4.84068736190245,0.0,0.0334632878492527,0.3333333333333333,-1.3888798412929624,0.1675213675213675,0.0368091328696182,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__b3d6abbda1,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,28.0,safe_text_filter_v1,24,24,108,480,True,2.5825441380002303,0.4155256249941885,-4.559228297081838,0.0,0.0309941520467836,0.0,-1.391493003579524,0.0921712274653451,0.0439647798000059,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__00fb0a83ad,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_000,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,31.33333333333333,safe_text_filter_v1,24,24,142,650,True,3.3183438639971428,0.6733892440024647,-5.489158678321526,0.0,0.0104166666666666,0.0,-1.444920863489356,0.1818761384335154,0.0338056690295967,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__single_recipe_long__none__safe__75b8431372,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,33.0,safe_text_filter_v1,24,24,123,534,True,3.0070373820017267,0.4803233109996654,-5.045219535881986,0.0,0.0579656862745098,0.3333333333333333,-1.5419364896761258,0.1212059620596205,0.0451665762432684,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__dc88855321,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,34.0,safe_text_filter_v1,24,24,126,557,True,2.9787248729990097,0.4139355369952682,-5.595241349020211,0.0,0.0572337042925278,0.3333333333333333,-1.475752294355712,0.1374183006535947,0.0549837787988077,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_001__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__c38a005cd2,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_001,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,36.66666666666666,safe_text_filter_v1,24,24,158,696,True,3.707313703995169,0.6746626770000148,-6.3576576456252285,0.0,0.0194307608100711,0.0,-1.4138281751724966,0.1431495405179615,0.0292463114100541,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__single_recipe_long__none__safe__a9beef99dd,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,36.333333333333336,safe_text_filter_v1,24,24,133,600,True,3.229985730999033,0.4860855599981732,-5.415110691297385,0.0,0.0437505132627083,0.0,-1.584218789895937,0.1862244897959183,0.0291883921949485,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__660a26c453,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,27.0,safe_text_filter_v1,24,24,105,431,True,2.502710482000112,0.4116071270036627,-5.589980193634767,0.0,0.0296256280976145,0.0,-1.7452474693437257,0.1288931788931789,0.0408492987233144,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_002__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__ee34841fc4,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_002,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,38.333333333333336,safe_text_filter_v1,24,24,163,732,True,3.824637913003244,0.6772396770029445,-5.698983295408393,0.0,0.0167084377610693,0.0,-1.2487628221144662,0.1967791118734515,0.028368003412168,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__single_recipe_long__none__safe__58ebbdad87,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,30.0,safe_text_filter_v1,24,24,114,482,True,2.8027560300033656,0.4861358299967833,-6.06933016428986,0.0,0.0481792717086834,0.3333333333333333,-1.7208874135743393,0.1191635745207174,0.033709219858156,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__f6d2065ca8,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,36.66666666666666,safe_text_filter_v1,24,24,134,588,True,3.159116646995244,0.4115161099980469,-5.6068207792040345,0.0,0.0167084377610693,0.0,-1.444201580867274,0.1344325609031491,0.0305924997911968,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_003__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__717d8710a6,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_003,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,31.33333333333333,safe_text_filter_v1,24,24,142,639,True,3.340386143994692,0.6756788730017433,-5.4775348443311485,0.0,0.0142101284958427,0.0,-1.3686582803953034,0.2215780998389694,0.0365109043570975,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__single_recipe_long__none__safe__05150bd0cc,segmented_hex_single_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,single_recipe_long,none,0,sentence_tail_min20_max60,40.333333333333336,safe_text_filter_v1,24,24,145,669,True,3.477711117000581,0.4832705940025334,-5.1797291025834165,0.0,0.0181686046511627,0.0,-1.3609176360848398,0.1736079550033038,0.0211905701931867,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery__e140facbc3,segmented_hex_multi_topic_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,36.0,safe_text_filter_v1,24,24,132,608,True,3.101913552996848,0.4145860600001469,-4.727880390016762,0.0,0.0499999999999999,0.3333333333333333,-1.3592550998028594,0.1270963270963271,0.0382144368313535,0.3333333333333333,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_leadin8_sentence_tail_filtered__paper_nonce_96_bit_hex_004__raw_hex_nibbles__seg8__mixed_recipe_forum_blog__bc72ae9b57,segmented_hex_multi_topic_leadin8_sentence_tail_filtered,paper_nonce_96_bit_hex_004,nonce_96_bit_hex,nonce_hex,raw_hex_nibbles,8,3,3,mixed_recipe_forum_blog_grocery_plant,greedy_leadin8,8,sentence_tail_min20_max60,32.333333333333336,safe_text_filter_v1,24,24,145,704,True,3.44052912099869,0.6759221380016243,-5.886753590454711,0.0,0.0332602339181286,0.0,-1.5288082711018145,0.1477827473661698,0.0316792819569862,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_single_topic_sentence_tail_filtered__paper_hmac_like_hex_000__raw_hex_nibbles__seg8__single_recipe_long__none__safe_te__1fadcc652d,segmented_hex_single_topic_sentence_tail_filtered,paper_hmac_like_hex_000,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,single_recipe_long,none,0,sentence_tail_min20_max60,35.5,safe_text_filter_v1,64,64,348,1558,True,8.483037104997493,1.2868644640038838,-4.500630468366222,0.0,0.0235831474203567,0.0,-1.3633234436383943,0.2090116129193994,0.0290386744023333,0.0,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
segmented_hex_multi_topic_sentence_tail_filtered__paper_hmac_like_hex_000__raw_hex_nibbles__seg8__mixed_recipe_forum_blog_grocery_pl__403f031cb5,segmented_hex_multi_topic_sentence_tail_filtered,paper_hmac_like_hex_000,hmac_like_hex,hmac_like_hex,raw_hex_nibbles,8,8,8,mixed_recipe_forum_blog_grocery_plant,none,0,sentence_tail_min20_max60,32.25,safe_text_filter_v1,64,64,322,1471,True,7.741430356993078,1.1036468910024269,-4.616041842681953,0.0,0.051465220546995,0.125,-1.3722694307215966,0.1728402520444671,0.0407464281523919,0.125,QuantFactory/Meta-Llama-3-8B-Instruct-GGUF,Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,models/llama3_8b/Meta-Llama-3-8B-Instruct.Q4_K_M.gguf,safe-text filtered segmented raw-hex-nibble protocol; exact-copy only
