"model_id","stratum_model_id","multiplicity_family","contrast","estimate","standard_error","statistic","p_value_raw","p_value_holm","ci_low","ci_high","adjustment","scale","fixed_effects_fallback"
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-2.02848069183948,0.0434572346672653,-46.6776293376869,0,0,-2.11365530665503,-1.94330607702394,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-2.05062033323392,0.0434572346672653,-47.1870874650609,0,0,-2.13579494804947,-1.96544571841838,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-3.38893952277888,0.0492755083828008,-68.7753335075029,0,0,-3.48551774452907,-3.29236130102869,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-3.41107916417332,0.0492755083828008,-69.2246366627833,0,0,-3.50765738592351,-3.31450094242313,"holm","model",FALSE
"primary_cover_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",-0.0221396413944403,0.0492755083828008,-0.449303155280443,0.653212981944644,1,-0.118717863144631,0.0744385803557507,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",1.53854706291959,0.034843046123893,44.156502776735,0,0,1.47025594740509,1.60683817843409,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.637766933342044,0.034843046123893,-18.3039947504678,7.68981387549201e-75,4.61388832529521e-74,-0.706058048856543,-0.569475817827546,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",0.828334596945625,0.0434572346672653,19.0609136381515,5.33352978752515e-81,4.26682383002012e-80,0.743159982130079,0.91350921176117,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.81519762487897,0.0434572346672653,-64.7808735745341,0,0,-2.90037223969452,-2.73002301006343,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.7988508750922,0.0434572346672653,-64.4047164188401,0,0,-2.88402548990775,-2.71367626027666,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-2.17631399626163,0.034843046123893,-62.4604975272028,0,0,-2.24460511177613,-2.10802288074713,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-0.710212465973963,0.0434572346672653,-16.3427901340658,4.89602194830042e-60,2.44801097415021e-59,-0.795387080789509,-0.625037851158418,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-4.35374468779856,0.0434572346672652,-100.184577346751,0,0,-4.43891930261411,-4.26857007298301,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-4.33739793801179,0.0434572346672652,-99.8084201910573,0,0,-4.42257255282734,-4.25222332319625,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.46610153028767,0.0434572346672653,33.736650330216,1.67807544725736e-249,2.18149808143457e-248,1.38092691547212,1.55127614510321,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-2.17743069153693,0.0434572346672653,-50.1051368824695,0,0,-2.26260530635247,-2.09225607672138,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-2.16108394175016,0.0434572346672653,-49.7289797267755,0,0,-2.2462585565657,-2.07590932693461,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-3.6435322218246,0.0492755083828008,-73.9420523786283,0,0,-3.74011044357479,-3.54695400007441,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-3.62718547203783,0.0492755083828008,-73.6103104986709,0,0,-3.72376369378802,-3.53060725028764,"holm","model",FALSE
"primary_cover_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0163467497867686,0.0492755083828008,0.331741879957433,0.740084174138571,1,-0.0802314719634225,0.11292497153696,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",1.8460250898715,0.034843046123893,52.9811625340534,0,0,1.777733974357,1.91431620538599,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.711238017662423,0.034843046123893,-20.4126245200676,1.2915951784346e-92,1.16243566059114e-91,-0.779529133176922,-0.642946902147925,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",0.926406116848125,0.0434572346672653,21.3176499595809,7.78718356986099e-101,8.56590192684709e-100,0.84123150203258,1.01158073166367,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.358403932053,0.0434572346672653,-54.2695353284755,0,0,-2.44357854686855,-2.27322931723746,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.33959133175882,0.0434572346672653,-53.836636170528,0,0,-2.42476594657436,-2.25441671694327,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-2.55726310753392,0.034843046123893,-73.393787054121,0,0,-2.62555422304842,-2.48897199201942,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-0.919618973023371,0.0434572346672653,-21.1614701226281,2.16370304841706e-99,2.16370304841706e-98,-1.00479358783892,-0.834444358207826,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-4.2044290219245,0.0434572346672653,-96.7486554106845,0,0,-4.28960363674005,-4.11925440710896,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-4.18561642163031,0.0434572346672653,-96.3157562527369,0,0,-4.27079103644586,-4.10044180681477,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.63764413451055,0.0434572346672653,37.6840391950693,0,0,1.552469519695,1.72281874932609,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-1.64716591439058,0.0434572346672653,-37.9031460929871,0,0,-1.73234052920613,-1.56199129957504,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-1.62835331409639,0.0434572346672653,-37.4702469350396,2.81193070215729e-307,3.93670298302021e-306,-1.71352792891194,-1.54317869928085,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-3.28481004890113,0.0492755083828008,-66.66212397816,0,0,-3.38138827065132,-3.18823182715094,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-3.26599744860694,0.0492755083828008,-66.2803399862417,0,0,-3.36257567035713,-3.16941922685675,"holm","model",FALSE
"primary_cover_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0188126002941881,0.0492755083828008,0.381783991918274,0.702621593582798,1,-0.0777656214560031,0.115390822044379,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",3.28749708026591,0.04207572681799,78.132864929152,0,0,3.2050301710793,3.36996398945251,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.661093643546598,0.04207572681799,-15.7119958118927,1.25175621614116e-55,1.00140497291292e-54,-0.743560552733205,-0.578626734359992,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",1.16355587499231,0.0524780331515698,22.1722462736297,6.36533039400467e-109,7.00186343340513e-108,1.06070082003573,1.26641092994888,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.86167419889361,0.0524780331515698,-54.5308965873087,0,0,-2.96452925385018,-2.75881914393703,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.87447504355428,0.0524780331515698,-54.7748242631744,0,0,-2.97733009851085,-2.7716199885977,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-3.94859072381251,0.04207572681799,-93.8448607410446,0,0,-4.03105763299911,-3.8661238146259,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-2.1239412052736,0.0524780331515698,-40.4729574970754,0,0,-2.22679626023017,-2.02108615031702,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-6.14917127915952,0.0524780331515698,-117.176100358014,0,0,-6.25202633411609,-6.04631622420294,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-6.16197212382018,0.0524780331515698,-117.42002803388,0,0,-6.26482717877676,-6.05911706886361,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.82464951853891,0.0524780331515698,34.7697771612145,6.96559035849679e-265,1.18415036094445e-263,1.72179446358233,1.92750457349548,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-2.20058055534701,0.0524780331515698,-41.9333656997239,0,0,-2.30343561030359,-2.09772550039043,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-2.21338140000768,0.0524780331515698,-42.1772933755896,0,0,-2.31623645496425,-2.1105263450511,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-4.02523007388592,0.0595040635127068,-67.6463057523181,0,0,-4.14185589530461,-3.90860425246723,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-4.03803091854659,0.0595040635127068,-67.86143130686,0,0,-4.15465673996527,-3.9214050971279,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",-0.0128008446606685,0.0595040635127068,-0.215125554541917,0.829669430663292,1,-0.129426666079358,0.103824976758021,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",1.54417529144413,0.04207572681799,36.6999077193338,7.32785217401391e-295,1.3190133913225e-293,1.46170838225752,1.62664220063074,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.687823783648523,0.04207572681799,-16.3472822851972,4.54817403951648e-60,4.54817403951648e-59,-0.770290692835129,-0.605356874461916,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",0.826271565672847,0.0524780331515698,15.7450940146016,7.42207302352008e-56,6.67986572116807e-55,0.723416510716271,0.929126620629422,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.90041981489543,0.0524780331515698,-55.2692172459721,0,0,-3.00327486985201,-2.79756475993886,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.88837413787688,0.0524780331515698,-55.0396797367486,0,0,-2.99122919283345,-2.7855190829203,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-2.23199907509265,0.04207572681799,-53.047190004531,0,0,-2.31446598427926,-2.14953216590605,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-0.717903725771282,0.0524780331515697,-13.6800806481789,1.33544501664149e-42,6.67722508320746e-42,-0.820758780727858,-0.615048670814707,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-4.44459510633956,0.0524780331515698,-84.6943919087527,0,0,-4.54745016129614,-4.34174005138299,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-4.43254942932101,0.0524780331515698,-84.4648543995292,0,0,-4.53540448427758,-4.32969437436443,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.51409534932137,0.0524780331515698,28.8519835518279,4.78471651014969e-183,7.17707476522454e-182,1.41124029436479,1.61695040427795,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-2.21259603124691,0.0524780331515698,-42.1623277087458,0,0,-2.31545108620349,-2.10974097629034,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-2.20055035422836,0.0524780331515698,-41.9327901995224,0,0,-2.30340540918493,-2.09769529927178,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-3.72669138056828,0.0595040635127068,-62.6291913622414,0,0,-3.84331720198697,-3.61006555914959,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-3.71464570354973,0.0595040635127068,-62.4267568341191,0,0,-3.83127152496841,-3.59801988213104,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0120456770185562,0.0595040635127068,0.202434528122333,0.839577037591984,1,-0.104580144400133,0.128671498437245,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",1.35836243632226,0.04207572681799,32.2837545314006,1.18256428032648e-228,1.89210284852237e-227,1.27589552713565,1.44082934550887,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",-0.650180960354197,0.04207572681799,-15.4526376494156,7.2418295711525e-54,5.06928069980675e-53,-0.732647869540803,-0.56771405116759,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",0.787766291024847,0.0524780331515698,15.0113532027692,6.18724286697851e-51,3.7123457201871e-50,0.684911236068271,0.890621345981423,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",-2.0406686675908,0.0524780331515698,-38.8861499762545,0,0,-2.14352372254737,-1.93781361263422,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",-2.01595810016036,0.0524780331515698,-38.4152754798902,0,0,-2.11881315511694,-1.91310304520379,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",-2.00854339667646,0.04207572681799,-47.7363921808162,0,0,-2.09101030586306,-1.92607648748985,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",-0.570596145297412,0.0524780331515698,-10.8730474644388,1.54937527884214e-27,6.19750111536857e-27,-0.673451200253988,-0.467741090340837,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",-3.39903110391306,0.0524780331515698,-64.7705506434625,0,0,-3.50188615886963,-3.29617604895648,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",-3.37432053648262,0.0524780331515698,-64.2996761470982,0,0,-3.4771755914392,-3.27146548152605,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",1.43794725137904,0.0524780331515698,27.4009364494643,2.67295649476406e-165,3.74213909266968e-164,1.33509219642247,1.54080230633562,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",-1.3904877072366,0.0524780331515698,-26.4965667295594,1.06168179260832e-154,1.38018633039081e-153,-1.49334276219318,-1.28763265228002,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",-1.36577713980617,0.0524780331515698,-26.0256922331951,2.5357874532126e-149,3.04294494385512e-148,-1.46863219476274,-1.26292208484959,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",-2.82843495861564,0.0595040635127068,-47.5334757266055,0,0,-2.94506078003433,-2.71180913719695,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",-2.80372439118521,0.0595040635127068,-47.118200433261,0,0,-2.9203502126039,-2.68709856976652,"holm","model",FALSE
"primary_heldout_evaluator_log_probability","qwen2_5_7b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0247105674304346,0.0595040635127068,0.415275293344593,0.677940385619149,1,-0.0919152539882546,0.141336388849124,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-0.859296156453907,0.0124291481945532,-69.1355628723193,0,0,-0.883656839273743,-0.834935473634072,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.26991303521001,0.0124291481945532,21.7161329952034,1.44437598925905e-104,1.44437598925905e-103,0.245552352390174,0.294273718029845,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-0.591365406144119,0.0155019433310553,-38.1478240189039,0,0,-0.621748656763368,-0.560982155524869,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",0.88294784172547,0.0155019433310553,56.9572358038909,0,0,0.852564591106221,0.91333109234472,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",0.901251900045264,0.0155019433310553,58.1379947531979,0,0,0.870868649426015,0.931635150664514,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",1.12920919166392,0.0124291481945531,90.8516958675235,0,0,1.10484850884408,1.15356987448375,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_hex_nibble_b16",0.267930750309789,0.0155019433310552,17.2836878956356,6.24257709539581e-67,3.74554625723749e-66,0.23754749969054,0.298314000929038,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_multi_topic",1.74224399817938,0.0155019433310552,112.388747718431,0,0,1.71186074756013,1.77262724879863,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - segmented_hex_single_topic",1.76054805649917,0.0155019433310552,113.569506667738,0,0,1.73016480587992,1.79093130711842,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - nonseg_hex_nibble_b16",-0.861278441354128,0.0155019433310552,-55.559385230671,0,0,-0.891661691973377,-0.830895190734879,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_multi_topic",0.613034806515461,0.0155019433310552,39.5456745921243,0,0,0.582651555896212,0.64341805713471,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b8 - segmented_hex_single_topic",0.631338864835255,0.0155019433310552,40.7264335414313,0,0,0.600955614216006,0.661722115454504,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_multi_topic",1.47431324786959,0.0175774699454821,83.8751681807615,0,0,1.43986203983711,1.50876445590207,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","nonseg_hex_nibble_b16 - segmented_hex_single_topic",1.49261730618938,0.0175774699454821,84.916504526468,0,0,1.4581660981569,1.52706851422186,"holm","model",FALSE
"primary_payload_throughput","llama3_8b_instruct_q4_k_m","continuous_protocol_within_model","segmented_hex_multi_topic - segmented_hex_single_topic",0.0183040583197939,0.0175774699454821,1.04133634570649,0.297719473871149,0.595438947742297,-0.0161471497126861,0.052755266352274,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - direct_subword_calgacus",-0.272124578796954,0.0124291481945531,-21.8940650266129,2.95913153524299e-106,3.25504468876729e-105,-0.296485261616789,-0.247763895977118,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_ascii_b8",0.249442778978173,0.0124291481945531,20.0691773139762,1.37257721708889e-89,1.23531949538e-88,0.225082096158338,0.273803461798008,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - nonseg_hex_nibble_b16",-0.533349300344245,0.0155019433310552,-34.4053186722583,2.09953750477368e-259,2.72939875620578e-258,-0.563732550963494,-0.502966049724996,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_multi_topic",1.12664676287187,0.0155019433310552,72.6777758640649,0,0,1.09626351225262,1.15703001349112,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","nonseg_ascii_b16 - segmented_hex_single_topic",1.15311737748727,0.0155019433310552,74.3853433638363,0,0,1.12273412686803,1.18350062810652,"holm","model",FALSE
"primary_payload_throughput","mistral_7b_instruct_v0_3_q4_k_m","continuous_protocol_within_model","direct_subword_calgacus - nonseg_ascii_b8",0.521567357775127,0.0124291481945531,41.9632423405891,0,0,0.497206674955292,0.545928040594962,"holm","model",FALSE
