split_id,regime,held_out_value,detector_name,requested_kind,implementation_kind,n_test_rows,n_payload_groups,positive_rows,negative_rows,analysis_unit,confidence_level,metric,estimate,ci_low,ci_high,bootstrap_resamples_requested,bootstrap_resamples_valid,evidence_status,metric_source,decision_threshold,false_positive_rate_constraint,higher_is_better
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.9920454545454546,0.9853632862644416,0.997752808988764,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,brier_score,0.005201461023633416,0.0013269220658759413,0.009932305337765339,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,f1,0.9919816723940436,0.9851458703562664,0.9977477477477478,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,pr_auc,0.9999793738216396,0.9998922168885044,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,precision,1.0,1.0,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,recall,0.9840909090909092,0.9707265725288832,0.995505617977528,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,roc_auc,0.9999793388429752,0.999891305907984,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,specificity,1.0,1.0,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,1.0,0.9977272727272727,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,1.0,1.0,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.7886363636363636,0.7597768075232046,0.8177215189873418,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,brier_score,0.16993071420793085,0.14802201997352296,0.1914431294873399,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,f1,0.8204633204633205,0.7976878612716763,0.8433317966346298,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,pr_auc,0.9544529707327852,0.9387113284833168,0.968641444905898,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,precision,0.7130872483221476,0.6865895037501076,0.7404058846441383,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,recall,0.9659090909090908,0.9425197341088491,0.9866703296703296,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,roc_auc,0.9516735537190084,0.933548614260519,0.9677167151945688,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,specificity,0.6113636363636363,0.5629610538373425,0.6574712643678161,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.45681818181818185,0.35433528428093647,0.6795568181818181,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:forum_practical_answer,held_out_template,forum_practical_answer,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.7727272727272727,0.6943694106856226,0.8804354072963518,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.9522727272727274,0.9348837209302324,0.967053528708134,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,brier_score,0.038698062571665935,0.026374399335224112,0.052216067997129585,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,f1,0.9540481400437636,0.9381420490831128,0.9680790519750344,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,pr_auc,0.9972660394370612,0.9935171382832902,0.9998670180855536,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,precision,0.919831223628692,0.8934782608695652,0.9449382576514251,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,recall,0.990909090909091,0.9775280898876404,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,roc_auc,0.9962913223140496,0.990906663516068,0.9998615951129908,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,specificity,0.9136363636363636,0.8827548725637181,0.9406613756613756,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.9840909090909091,0.9678897502153316,0.9977528089887641,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.9886363636363636,0.9734899598393574,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.6579545454545455,0.6349397590361445,0.678890350877193,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,brier_score,0.3037427328613079,0.2853735980925309,0.32259433495563083,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,f1,0.7411865864144453,0.7288728557044096,0.7533417184068142,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,pr_auc,0.926073461268406,0.9035941644712948,0.9466129204327322,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,precision,0.5961272475795297,0.5810124814369564,0.6119230630043788,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,recall,0.9795454545454544,0.9655172413793104,0.9912087912087912,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,roc_auc,0.9153822314049588,0.8947360283777056,0.9364269666346752,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,specificity,0.3363636363636363,0.2876333462482242,0.3804361081654295,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.575,0.0,0.6651162790697674,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:forum_purchase_advice,held_out_template,forum_purchase_advice,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.6909090909090909,0.6325506376594149,0.7617977528089888,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.9886363636363636,0.9804597701149425,0.9952954856361148,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,brier_score,0.010389404148835506,0.003659479472802963,0.017841753982326475,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,f1,0.9885057471264368,0.9800703399765534,0.9952732484920792,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,pr_auc,0.9996988799535717,0.9992187963457562,0.999981759838786,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,precision,1.0,1.0,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,recall,0.9772727272727272,0.960919540229885,0.9905909712722298,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,roc_auc,0.999684917355372,0.999175298859635,0.9999817421824696,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,specificity,1.0,1.0,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.9931818181818182,0.9847826086956522,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.9977272727272727,0.9912063492063492,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.8102272727272728,0.7835245098039215,0.835632183908046,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,brier_score,0.15648876499986764,0.1351877314433286,0.17788637125520934,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,f1,0.8367546432062561,0.8168992936598568,0.8562825545424554,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,pr_auc,0.964335499401253,0.952072372583886,0.9751209684304224,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,precision,0.7341337907375644,0.7069731888907479,0.763810886787631,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,recall,0.9727272727272728,0.9522727272727272,0.9888888888888888,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,roc_auc,0.9580320247933884,0.9420101406165494,0.971615518893832,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,specificity,0.6477272727272727,0.592939075630252,0.6963006535947712,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.6613636363636364,0.5818021390374332,0.7714357864357865,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:narrative_learning_moment,held_out_template,narrative_learning_moment,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.8136363636363636,0.762209219858156,0.8752948815889992,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.9886363636363636,0.98,0.99615625,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,brier_score,0.010046790944153262,0.004021452621304694,0.01677939877912354,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,f1,0.9886104783599088,0.979998886414254,0.9961705004819242,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,pr_auc,0.9986786265714708,0.9960812192389564,0.9999367987694204,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,precision,0.9908675799086758,0.9816081360241539,0.9977827050997783,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,recall,0.9863636363636364,0.9714285714285714,0.9977777777777778,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,roc_auc,0.9983419421487604,0.995025771522364,0.9999366374749225,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,specificity,0.990909090909091,0.9818181818181818,0.9978260869565218,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.9863636363636363,0.967741935483871,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.9954545454545455,0.9857142857142858,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.8227272727272728,0.8011490987460815,0.8443073136427567,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,brier_score,0.13686902870343146,0.12018206763584556,0.15354533680092758,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,f1,0.8458498023715415,0.8291723985435142,0.862944902398958,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,pr_auc,0.9707996943591476,0.9605397740162348,0.980423006156884,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,precision,0.7482517482517482,0.7267946178212895,0.7718368479467259,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,recall,0.9727272727272728,0.9565195867412828,0.9879553930005736,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,roc_auc,0.9665418388429752,0.9543616838199258,0.9779718113083498,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,specificity,0.6727272727272727,0.6337078651685393,0.7116394071045233,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.7272727272727273,0.6210263157894738,0.8076376214306739,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
held_out_template:narrative_local_walk,held_out_template,narrative_local_walk,published_textcnn_equivalent,text_cnn,text_cnn,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.05,0.8386363636363636,0.7854089095744681,0.9011235955056179,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.05,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,balanced_accuracy,0.9897727272727272,0.9818181818181818,0.996630149812734,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,brier_score,0.009125233814159094,0.003170226832221273,0.015922814748560613,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,,False
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,f1,0.9897142857142858,0.981608136024154,0.996633559677038,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,pr_auc,0.9994320462220456,0.998732688518562,0.999928016299766,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,precision,0.9954022988505747,0.9882352941176471,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,0.5,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,recall,0.9840909090909092,0.9688854166666668,0.9974683544303796,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,roc_auc,0.9993956611570248,0.9986388814588208,0.9999276075981484,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,specificity,0.9954545454545456,0.9885057471264368,1.0,2000,2000,confirmatory_frozen_upstream,frozen_upstream_payload_group_bootstrap,0.5,,True
held_out_template:narrative_small_discovery,held_out_template,narrative_small_discovery,deberta_v3_base_classifier,pretrained_transformer,pretrained_transformer,880,80,440,440,payload_group_id,0.95,tpr_at_fpr_0.01,0.9886363636363636,0.9734659863945578,1.0,2000,2000,supplementary_exploratory_post_freeze,recomputed_payload_group_bootstrap,,0.01,True
