analysis_id,population,metric,mean,median,standard_deviation,ci_low_95,ci_high_95,observation_count,group_count,bootstrap_resamples,bootstrap_unit,representation_name,payload_class
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.012403676291423001,0.011695906432748537,0.011321742942749772,0.01061688101547271,0.01429166857029727,120,60,2000,payload_name,,sha256_hex
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.008924182329490203,-0.004676628361068736,0.05574070175753021,-0.02064840455048075,0.002514898306274074,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.00907113760112386,-0.006731510107656755,0.042063235307953535,-0.017821091394050102,-0.0007651817351029018,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.4401193071705426,0.43023255813953487,0.08222139345869117,0.42725752483042634,0.45294429808624026,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.08866279069767441,0.09302325581395349,0.03553270171275193,0.08275753997093024,0.09457712572674418,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.7469658430232559,0.7093023255813954,0.21558753923378732,0.7110793665213178,0.7825122638081395,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.02009144864341085,0.015625,0.020191923093578784,0.0167191285125969,0.023495109617248062,120,60,2000,payload_name,,token_128_bit_hex
quantization_pair_by_artifact_class,rankcloak,mean_entropy_q8_minus_q4_bits,-0.018957085079001824,-0.016375809974590774,0.0555111824694689,-0.029576821689573703,-0.008882146231098415,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,median_entropy_q8_minus_q4_bits,-0.012185762168275029,-0.009205687688630004,0.04087629782553642,-0.019804572985062985,-0.00417423193471266,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,observed_token_rank_changed_fraction,0.457494212962963,0.4722222222222222,0.08527418581228825,0.44623553240740743,0.46982132523148157,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,greedy_token_changed_fraction,0.08767361111111112,0.08333333333333333,0.03162624294458177,0.08255208333333333,0.09325882523148148,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,mean_absolute_observed_rank_change,0.8113425925925924,0.8038194444444444,0.23810200575245327,0.7765878182870372,0.8487369791666666,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,exact_generated_token_sequence_match,0.0,0.0,0.0,0.0,0.0,120,60,2000,payload_name,,uuid_v4
quantization_pair_by_artifact_class,rankcloak,positionwise_generated_token_match_fraction,0.020428240740740743,0.013888888888888888,0.025508303752291905,0.015827546296296298,0.025492621527777773,120,60,2000,payload_name,,uuid_v4
